forecast_date,target_date,duration_months,quantile,v2_forecast,v3_forecast,canonical_only_forecast,current_price,hedge_cost,v2_hedge_cost,v2_normal_premium,v3_normal_premium,v2_history,v3_history,observed_history,canonical_history,history_start,history_end,transition,confidence,v2_direction,v3_direction,actual
2026-09-09,2026-10-09,24,p80,10.6242,10.6605,10.6605,10.6,8.0654,8.0654,2.6152,2.7364,109,153,109,44,2026-04-09,2026-09-08,2026-07-27,low,slightly_rising,slightly_rising,
2026-09-10,2026-10-10,6,median,14.6563,14.7321,14.7321,14.43,13.8151,13.8151,1.3692,1.622,109,154,109,45,2026-04-09,2026-09-09,2026-07-27,low,rising,rising,
2026-09-10,2026-10-10,6,p20,14.3189,14.5144,14.5144,14.2531,13.8151,13.8151,0.6573,1.3089,109,154,109,45,2026-04-09,2026-09-09,2026-07-27,low,slightly_rising,rising,
2026-09-10,2026-10-10,6,p80,14.8924,14.9078,14.9078,14.5593,13.8151,13.8151,1.8545,1.9059,109,154,109,45,2026-04-09,2026-09-09,2026-07-27,low,rising,rising,
2026-09-10,2026-10-10,12,median,11.6638,11.9253,11.9253,11.85,9.4425,9.4425,1.7866,2.6585,109,154,109,45,2026-04-09,2026-09-09,2026-07-27,low,falling,slightly_rising,
2026-09-10,2026-10-10,12,p20,11.0679,11.3598,11.3598,11.2,9.4425,9.4425,1.3172,2.29,109,154,109,45,2026-04-09,2026-09-09,2026-07-27,low,slightly_falling,rising,
2026-09-10,2026-10-10,12,p80,12.0677,12.3881,12.3881,12.2,9.4425,9.4425,2.3165,3.3844,109,154,109,45,2026-04-09,2026-09-09,2026-07-27,low,slightly_falling,rising,
2026-09-10,2026-10-10,24,median,10.2941,10.3422,10.3422,10.2,8.3794,8.3794,2.1343,2.2946,109,154,109,45,2026-04-09,2026-09-09,2026-07-27,low,slightly_rising,slightly_rising,
2026-09-10,2026-10-10,24,p20,9.9901,10.05,10.05,9.898,8.3794,8.3794,1.8257,2.0252,109,154,109,45,2026-04-09,2026-09-09,2026-07-27,low,slightly_rising,rising,
2026-09-10,2026-10-10,24,p80,10.7359,10.7571,10.7571,10.625,8.3794,8.3794,2.6152,2.6859,109,154,109,45,2026-04-09,2026-09-09,2026-07-27,low,slightly_rising,slightly_rising,
2026-09-11,2026-10-11,6,median,14.7174,14.7177,14.7177,14.465,13.9371,13.9371,1.3692,1.3702,109,155,109,46,2026-04-09,2026-09-10,2026-07-27,low,rising,rising,
2026-09-11,2026-10-11,6,p20,14.3636,14.4938,14.4938,14.2647,13.9371,13.9371,0.6573,1.0912,109,155,109,46,2026-04-09,2026-09-10,2026-07-27,low,slightly_rising,rising,
2026-09-11,2026-10-11,6,p80,15.8675,15.7958,15.7958,15.9,13.9371,13.9371,1.8545,1.6155,109,155,109,46,2026-04-09,2026-09-10,2026-07-27,low,slightly_falling,slightly_falling,
2026-09-11,2026-10-11,12,median,11.6738,11.9165,11.9165,11.8,9.5926,9.5926,1.7866,2.5957,109,155,109,46,2026-04-09,2026-09-10,2026-07-27,low,slightly_falling,slightly_rising,
2026-09-11,2026-10-11,12,p20,11.1219,11.3738,11.3738,11.2128,9.5926,9.5926,1.3172,2.1569,109,155,109,46,2026-04-09,2026-09-10,2026-07-27,low,slightly_falling,rising,
2026-09-11,2026-10-11,12,p80,12.1463,12.4197,12.4197,12.248,9.5926,9.5926,2.3165,3.2277,109,155,109,46,2026-04-09,2026-09-10,2026-07-27,low,slightly_falling,rising,
2026-09-11,2026-10-11,24,median,10.4385,10.451,10.451,10.35,8.5107,8.5107,2.1343,2.1761,109,155,109,46,2026-04-09,2026-09-10,2026-07-27,low,slightly_rising,slightly_rising,
2026-09-11,2026-10-11,24,p20,10.0712,10.093,10.093,9.9575,8.5107,8.5107,1.8257,1.8985,109,155,109,46,2026-04-09,2026-09-10,2026-07-27,low,slightly_rising,slightly_rising,
2026-09-11,2026-10-11,24,p80,10.9607,10.949,10.949,10.89,8.5107,8.5107,2.6152,2.5758,109,155,109,46,2026-04-09,2026-09-10,2026-07-27,low,slightly_rising,slightly_rising,
2026-09-12,2026-10-12,6,median,14.6839,14.6211,14.6211,14.5294,13.6753,13.6753,1.3692,1.1596,109,156,109,47,2026-04-09,2026-09-11,2026-07-27,low,rising,slightly_rising,
2026-09-12,2026-10-12,6,p20,14.3233,14.3962,14.3962,14.3193,13.6753,13.6753,0.6573,0.9003,109,156,109,47,2026-04-09,2026-09-11,2026-07-27,low,slightly_rising,slightly_rising,
2026-09-12,2026-10-12,6,p80,15.7889,15.7433,15.7433,15.9,13.6753,13.6753,1.8545,1.7023,109,156,109,47,2026-04-09,2026-09-11,2026-07-27,low,slightly_falling,falling,
2026-09-12,2026-10-12,12,median,11.7091,11.9227,11.9227,11.9409,9.3816,9.3816,1.7866,2.4986,109,156,109,47,2026-04-09,2026-09-11,2026-07-27,low,falling,slightly_falling,
2026-09-12,2026-10-12,12,p20,11.1196,11.3313,11.3313,11.3,9.3816,9.3816,1.3172,2.0227,109,156,109,47,2026-04-09,2026-09-11,2026-07-27,low,falling,slightly_rising,
2026-09-12,2026-10-12,12,p80,12.4624,12.6929,12.6929,12.79,9.3816,9.3816,2.3165,3.0846,109,156,109,47,2026-04-09,2026-09-11,2026-07-27,low,falling,slightly_falling,
2026-09-12,2026-10-12,24,median,10.5333,10.5206,10.5206,10.56,8.3368,8.3368,2.1343,2.0919,109,156,109,47,2026-04-09,2026-09-11,2026-07-27,low,slightly_falling,slightly_falling,
2026-09-12,2026-10-12,24,p20,10.0683,10.0563,10.0563,10.028,8.3368,8.3368,1.8257,1.7856,109,156,109,47,2026-04-09,2026-09-11,2026-07-27,low,slightly_rising,slightly_rising,
2026-09-12,2026-10-12,24,p80,11.0556,11.029,11.029,11.1,8.3368,8.3368,2.6152,2.5267,109,156,109,47,2026-04-09,2026-09-11,2026-07-27,low,slightly_falling,slightly_falling,
2026-09-13,2026-10-13,6,median,14.6839,14.5981,14.5981,14.5294,13.6753,13.6753,1.3692,1.0833,109,157,109,48,2026-04-09,2026-09-12,2026-07-27,low,rising,slightly_rising,
2026-09-13,2026-10-13,6,p20,14.3233,14.377,14.377,14.3193,13.6753,13.6753,0.6573,0.8362,109,157,109,48,2026-04-09,2026-09-12,2026-07-27,low,slightly_rising,slightly_rising,
2026-09-13,2026-10-13,6,p80,15.7889,15.7825,15.7825,15.9,13.6753,13.6753,1.8545,1.8329,109,157,109,48,2026-04-09,2026-09-12,2026-07-27,low,slightly_falling,slightly_falling,
2026-09-13,2026-10-13,12,median,11.7091,11.9272,11.9272,11.9409,9.3816,9.3816,1.7866,2.5138,109,157,109,48,2026-04-09,2026-09-12,2026-07-27,low,falling,slightly_falling,
2026-09-13,2026-10-13,12,p20,11.1196,11.3235,11.3235,11.3,9.3816,9.3816,1.3172,1.9966,109,157,109,48,2026-04-09,2026-09-12,2026-07-27,low,falling,slightly_rising,
2026-09-13,2026-10-13,12,p80,12.4624,12.7171,12.7171,12.79,9.3816,9.3816,2.3165,3.1656,109,157,109,48,2026-04-09,2026-09-12,2026-07-27,low,falling,slightly_falling,
2026-09-13,2026-10-13,24,median,10.5333,10.5305,10.5305,10.56,8.3368,8.3368,2.1343,2.1247,109,157,109,48,2026-04-09,2026-09-12,2026-07-27,low,slightly_falling,slightly_falling,
2026-09-13,2026-10-13,24,p20,10.0683,10.0492,10.0492,10.028,8.3368,8.3368,1.8257,1.762,109,157,109,48,2026-04-09,2026-09-12,2026-07-27,low,slightly_rising,slightly_rising,
2026-09-13,2026-10-13,24,p80,11.0556,11.0468,11.0468,11.1,8.3368,8.3368,2.6152,2.5858,109,157,109,48,2026-04-09,2026-09-12,2026-07-27,low,slightly_falling,slightly_falling,
