id,basis,term,issue,lag,current_id,lag_id,current,prior,p20_change,median_change,p80_change,spread,rolling_change,basket_change,current_H,lag_H,fixed_lag_H,trade,lag_trade,fixed_lag_trade,horizon,target,target_id,actual,delta,pair_id
observed_seller_data|6|2026-06-28,observed_seller_data,6,2026-06-28,2026-06-21,21267,20870,"{""median"": 10.39, ""p20"": 9.892, ""p80"": 10.87}","{""median"": 10.49, ""p20"": 9.892, ""p80"": 11.05}",0.0,-0.1,-0.18,0.498,-0.3116424184782627,-0.3116424184782627,7.021247554347825,7.332889972826088,7.332889972826088,2026-06-26,2026-06-19,2026-06-19,14,2026-07-12,22060,"{""median"": 11.2, ""p20"": 10.4265, ""p80"": 11.7237}","{""median"": 0.81, ""p20"": 0.5345, ""p80"": 0.8537}",observed_seller_data|6|2026-06-28|14
observed_seller_data|12|2026-06-28,observed_seller_data,12,2026-06-28,2026-06-21,21277,20880,"{""median"": 9.7575, ""p20"": 9.29, ""p80"": 10.376}","{""median"": 9.9, ""p20"": 9.4, ""p80"": 10.42}",-0.11,-0.1425,-0.044,0.4675,-0.18975600000000004,-0.18975600000000004,6.942928191780822,7.132684191780822,7.132684191780822,2026-06-26,2026-06-19,2026-06-19,14,2026-07-12,22070,"{""median"": 10.08, ""p20"": 9.416, ""p80"": 10.42}","{""median"": 0.3225, ""p20"": 0.126, ""p80"": 0.044}",observed_seller_data|12|2026-06-28|14
observed_seller_data|24|2026-06-28,observed_seller_data,24,2026-06-28,2026-06-21,21257,20855,"{""median"": 8.9559, ""p20"": 8.6, ""p80"": 9.402}","{""median"": 8.99, ""p20"": 8.75, ""p80"": 9.49}",-0.15,-0.0341,-0.088,0.3559,-0.049363905608752034,-0.049363905608752034,6.398996060191519,6.448359965800271,6.448359965800271,2026-06-26,2026-06-19,2026-06-19,14,2026-07-12,22050,"{""median"": 8.99, ""p20"": 8.75, ""p80"": 9.56}","{""median"": 0.0341, ""p20"": 0.15, ""p80"": 0.158}",observed_seller_data|24|2026-06-28|14
observed_seller_data|6|2026-06-29,observed_seller_data,6,2026-06-29,2026-06-22,21324,20927,"{""median"": 10.39, ""p20"": 9.892, ""p80"": 10.87}","{""median"": 10.49, ""p20"": 9.892, ""p80"": 11.05}",0.0,-0.1,-0.18,0.498,-0.3116424184782627,-0.3116424184782627,7.021247554347825,7.332889972826088,7.332889972826088,2026-06-26,2026-06-19,2026-06-19,14,2026-07-13,22117,"{""median"": 11.2, ""p20"": 10.4265, ""p80"": 11.7237}","{""median"": 0.81, ""p20"": 0.5345, ""p80"": 0.8537}",observed_seller_data|6|2026-06-29|14
observed_seller_data|12|2026-06-29,observed_seller_data,12,2026-06-29,2026-06-22,21334,20937,"{""median"": 9.7575, ""p20"": 9.29, ""p80"": 10.376}","{""median"": 9.9, ""p20"": 9.4, ""p80"": 10.42}",-0.11,-0.1425,-0.044,0.4675,-0.18975600000000004,-0.18975600000000004,6.942928191780822,7.132684191780822,7.132684191780822,2026-06-26,2026-06-19,2026-06-19,14,2026-07-13,22127,"{""median"": 10.08, ""p20"": 9.416, ""p80"": 10.42}","{""median"": 0.3225, ""p20"": 0.126, ""p80"": 0.044}",observed_seller_data|12|2026-06-29|14
observed_seller_data|24|2026-06-29,observed_seller_data,24,2026-06-29,2026-06-22,21314,20912,"{""median"": 8.9417, ""p20"": 8.6, ""p80"": 9.39}","{""median"": 8.99, ""p20"": 8.744, ""p80"": 9.504}",-0.144,-0.0483,-0.114,0.3417,-0.049363905608752034,-0.049363905608752034,6.398996060191519,6.448359965800271,6.448359965800271,2026-06-26,2026-06-19,2026-06-19,14,2026-07-13,22107,"{""median"": 9.1, ""p20"": 8.75, ""p80"": 9.56}","{""median"": 0.1583, ""p20"": 0.15, ""p80"": 0.17}",observed_seller_data|24|2026-06-29|14
observed_seller_data|6|2026-06-30,observed_seller_data,6,2026-06-30,2026-06-23,21381,20984,"{""median"": 10.39, ""p20"": 9.886, ""p80"": 10.87}","{""median"": 10.39, ""p20"": 9.892, ""p80"": 11.05}",-0.006,0.0,-0.18,0.504,0.28797475543478335,0.28797475543478335,7.20875410326087,6.920779347826087,6.920779347826087,2026-06-29,2026-06-22,2026-06-22,14,2026-07-14,22174,"{""median"": 11.2, ""p20"": 10.4265, ""p80"": 11.7237}","{""median"": 0.81, ""p20"": 0.5405, ""p80"": 0.8537}",observed_seller_data|6|2026-06-30|14
observed_seller_data|12|2026-06-30,observed_seller_data,12,2026-06-30,2026-06-23,21391,20994,"{""median"": 9.6875, ""p20"": 9.272, ""p80"": 10.376}","{""median"": 9.9, ""p20"": 9.416, ""p80"": 10.396}",-0.144,-0.2125,-0.02,0.4155,0.2786306301369841,0.2786306301369841,7.1149800958904095,6.836349465753425,6.836349465753425,2026-06-29,2026-06-22,2026-06-22,14,2026-07-14,22184,"{""median"": 10.08, ""p20"": 9.416, ""p80"": 10.42}","{""median"": 0.3925, ""p20"": 0.144, ""p80"": 0.044}",observed_seller_data|12|2026-06-30|14
observed_seller_data|24|2026-06-30,observed_seller_data,24,2026-06-30,2026-06-23,21371,20969,"{""median"": 8.9417, ""p20"": 8.6, ""p80"": 9.39}","{""median"": 8.985, ""p20"": 8.744, ""p80"": 9.504}",-0.144,-0.0433,-0.114,0.3417,0.09638949384404594,0.09638949384404594,6.356499459644321,6.260109965800275,6.260109965800275,2026-06-29,2026-06-22,2026-06-22,14,2026-07-14,22164,"{""median"": 9.1469, ""p20"": 8.75, ""p80"": 9.7275}","{""median"": 0.2052, ""p20"": 0.15, ""p80"": 0.3375}",observed_seller_data|24|2026-06-30|14
observed_seller_data|6|2026-07-01,observed_seller_data,6,2026-07-01,2026-06-24,21438,21041,"{""median"": 10.125, ""p20"": 9.788, ""p80"": 10.87}","{""median"": 10.39, ""p20"": 9.892, ""p80"": 11.05}",-0.104,-0.265,-0.18,0.337,1.4099515760869554,0.428023206521738,8.389504483695651,6.979552907608696,7.961481277173913,2026-06-30,2026-06-23,2026-06-23,14,2026-07-15,22221,"{""median"": 11.1, ""p20"": 10.1175, ""p80"": 11.7018}","{""median"": 0.975, ""p20"": 0.3295, ""p80"": 0.8318}",observed_seller_data|6|2026-07-01|14
observed_seller_data|12|2026-07-01,observed_seller_data,12,2026-07-01,2026-06-24,21448,21051,"{""median"": 9.6738, ""p20"": 9.272, ""p80"": 10.376}","{""median"": 9.815, ""p20"": 9.4, ""p80"": 10.376}",-0.128,-0.1412,0.0,0.4018,0.4170141506849294,0.38738239726027235,7.291367767123284,6.874353616438355,6.903985369863012,2026-06-30,2026-06-23,2026-06-23,14,2026-07-15,22236,"{""median"": 10.08, ""p20"": 9.416, ""p80"": 10.482}","{""median"": 0.4062, ""p20"": 0.144, ""p80"": 0.106}",observed_seller_data|12|2026-07-01|14
observed_seller_data|24|2026-07-01,observed_seller_data,24,2026-07-01,2026-06-24,21428,21026,"{""median"": 8.8938, ""p20"": 8.59, ""p80"": 9.39}","{""median"": 8.9559, ""p20"": 8.716, ""p80"": 9.402}",-0.126,-0.0621,-0.012,0.3038,0.24877327633379132,0.1670248768809861,6.578045588235292,6.329272311901501,6.411020711354306,2026-06-30,2026-06-23,2026-06-23,14,2026-07-15,22226,"{""median"": 9.19, ""p20"": 8.8625, ""p80"": 9.89}","{""median"": 0.2962, ""p20"": 0.2725, ""p80"": 0.5}",observed_seller_data|24|2026-07-01|14
observed_seller_data|6|2026-07-02,observed_seller_data,6,2026-07-02,2026-06-25,21495,21098,"{""median"": 10.6275, ""p20"": 9.794, ""p80"": 10.87}","{""median"": 10.39, ""p20"": 9.892, ""p80"": 11.05}",-0.098,0.2375,-0.18,0.8335,1.4835736956521721,0.4859987499999976,8.399762744565216,6.9161890489130435,7.913763994565218,2026-07-01,2026-06-24,2026-06-24,14,2026-07-16,22278,"{""median"": 11.2, ""p20"": 10.1175, ""p80"": 11.852}","{""median"": 0.5725, ""p20"": 0.3235, ""p80"": 0.982}",observed_seller_data|6|2026-07-02|14
observed_seller_data|12|2026-07-02,observed_seller_data,12,2026-07-02,2026-06-25,21505,21108,"{""median"": 9.6738, ""p20"": 9.378, ""p80"": 10.376}","{""median"": 9.815, ""p20"": 9.4, ""p80"": 10.376}",-0.022,-0.1412,0.0,0.2958,0.46154430136986324,0.4221063561643845,7.297343630136986,6.835799328767123,6.875237273972601,2026-07-01,2026-06-24,2026-06-24,14,2026-07-16,22293,"{""median"": 10.09, ""p20"": 9.416, ""p80"": 10.4965}","{""median"": 0.4162, ""p20"": 0.038, ""p80"": 0.1205}",observed_seller_data|12|2026-07-02|14
observed_seller_data|24|2026-07-02,observed_seller_data,24,2026-07-02,2026-06-25,21485,21083,"{""median"": 8.96, ""p20"": 8.6, ""p80"": 9.45}","{""median"": 8.9559, ""p20"": 8.698, ""p80"": 9.402}",-0.098,0.0041,0.048,0.36,0.3091437551299592,0.2243085020519846,6.6284910943912445,6.319347339261285,6.40418259233926,2026-07-01,2026-06-24,2026-06-24,14,2026-07-16,22283,"{""median"": 9.39, ""p20"": 8.8625, ""p80"": 9.89}","{""median"": 0.43, ""p20"": 0.2625, ""p80"": 0.44}",observed_seller_data|24|2026-07-02|14
observed_seller_data|6|2026-07-03,observed_seller_data,6,2026-07-03,2026-06-26,21547,21153,"{""median"": 10.5, ""p20"": 9.698, ""p80"": 10.7815}","{""median"": 10.39, ""p20"": 9.892, ""p80"": 10.87}",-0.194,0.11,-0.0885,0.802,1.6829891032608693,0.6926031250000007,8.60288858695652,6.9198994836956516,7.91028546195652,2026-07-02,2026-06-25,2026-06-25,14,2026-07-17,22340,"{""median"": 11.42, ""p20"": 10.1175, ""p80"": 11.954}","{""median"": 0.92, ""p20"": 0.4195, ""p80"": 1.1725}",observed_seller_data|6|2026-07-03|14
observed_seller_data|12|2026-07-03,observed_seller_data,12,2026-07-03,2026-06-26,21557,21163,"{""median"": 9.7063, ""p20"": 9.4, ""p80"": 10.376}","{""median"": 9.7575, ""p20"": 9.378, ""p80"": 10.376}",0.022,-0.0512,0.0,0.3063,0.5184456575342447,0.4833778630136969,7.396309835616437,6.877864178082192,6.91293197260274,2026-07-02,2026-06-25,2026-06-25,14,2026-07-17,22350,"{""median"": 10.1682, ""p20"": 9.628, ""p80"": 10.536}","{""median"": 0.4619, ""p20"": 0.228, ""p80"": 0.16}",observed_seller_data|12|2026-07-03|14
observed_seller_data|24|2026-07-03,observed_seller_data,24,2026-07-03,2026-06-26,21537,21143,"{""median"": 8.9417, ""p20"": 8.6, ""p80"": 9.45}","{""median"": 8.9559, ""p20"": 8.64, ""p80"": 9.402}",-0.04,-0.0142,0.048,0.3417,0.3600339192886439,0.2777000820793436,6.720432291381668,6.360398372093024,6.442732209302324,2026-07-02,2026-06-25,2026-06-25,14,2026-07-17,22330,"{""median"": 9.39, ""p20"": 8.89, ""p80"": 9.89}","{""median"": 0.4483, ""p20"": 0.29, ""p80"": 0.44}",observed_seller_data|24|2026-07-03|14
observed_seller_data|6|2026-07-04,observed_seller_data,6,2026-07-04,2026-06-27,21604,21210,"{""median"": 10.5, ""p20"": 9.698, ""p80"": 10.7815}","{""median"": 10.39, ""p20"": 9.892, ""p80"": 10.87}",-0.194,0.11,-0.0885,0.802,1.807984375000002,0.8180212771739157,8.829231929347827,7.021247554347825,8.011210652173911,2026-07-03,2026-06-26,2026-06-26,14,2026-07-18,22397,"{""median"": 11.42, ""p20"": 10.1175, ""p80"": 11.954}","{""median"": 0.92, ""p20"": 0.4195, ""p80"": 1.1725}",observed_seller_data|6|2026-07-04|14
observed_seller_data|12|2026-07-04,observed_seller_data,12,2026-07-04,2026-06-27,21614,21220,"{""median"": 9.7575, ""p20"": 9.4, ""p80"": 10.376}","{""median"": 9.7575, ""p20"": 9.29, ""p80"": 10.376}",0.11,0.0,0.0,0.3575,0.594993780821917,0.5665345068493144,7.537921972602739,6.942928191780822,6.971387465753424,2026-07-03,2026-06-26,2026-06-26,14,2026-07-18,22407,"{""median"": 10.3288, ""p20"": 9.698, ""p80"": 10.6}","{""median"": 0.5713, ""p20"": 0.298, ""p80"": 0.224}",observed_seller_data|12|2026-07-04|14
observed_seller_data|24|2026-07-04,observed_seller_data,24,2026-07-04,2026-06-27,21594,21200,"{""median"": 8.9417, ""p20"": 8.68, ""p80"": 9.45}","{""median"": 8.9559, ""p20"": 8.6, ""p80"": 9.402}",0.08,-0.0142,0.048,0.2617,0.3913213611491093,0.3106373939808469,6.790317421340628,6.398996060191519,6.479680027359781,2026-07-03,2026-06-26,2026-06-26,14,2026-07-18,22387,"{""median"": 9.39, ""p20"": 8.97, ""p80"": 9.89}","{""median"": 0.4483, ""p20"": 0.29, ""p80"": 0.44}",observed_seller_data|24|2026-07-04|14
observed_seller_data|6|2026-07-05,observed_seller_data,6,2026-07-05,2026-06-28,21661,21267,"{""median"": 10.5, ""p20"": 9.698, ""p80"": 10.7815}","{""median"": 10.39, ""p20"": 9.892, ""p80"": 10.87}",-0.194,0.11,-0.0885,0.802,1.807984375000002,0.8180212771739157,8.829231929347827,7.021247554347825,8.011210652173911,2026-07-03,2026-06-26,2026-06-26,14,2026-07-19,22454,"{""median"": 11.42, ""p20"": 10.1175, ""p80"": 11.954}","{""median"": 0.92, ""p20"": 0.4195, ""p80"": 1.1725}",observed_seller_data|6|2026-07-05|14
observed_seller_data|12|2026-07-05,observed_seller_data,12,2026-07-05,2026-06-28,21671,21277,"{""median"": 9.7575, ""p20"": 9.4, ""p80"": 10.376}","{""median"": 9.7575, ""p20"": 9.29, ""p80"": 10.376}",0.11,0.0,0.0,0.3575,0.594993780821917,0.5665345068493144,7.537921972602739,6.942928191780822,6.971387465753424,2026-07-03,2026-06-26,2026-06-26,14,2026-07-19,22464,"{""median"": 10.3288, ""p20"": 9.698, ""p80"": 10.6}","{""median"": 0.5713, ""p20"": 0.298, ""p80"": 0.224}",observed_seller_data|12|2026-07-05|14
observed_seller_data|24|2026-07-05,observed_seller_data,24,2026-07-05,2026-06-28,21651,21257,"{""median"": 8.9417, ""p20"": 8.68, ""p80"": 9.45}","{""median"": 8.9559, ""p20"": 8.6, ""p80"": 9.402}",0.08,-0.0142,0.048,0.2617,0.3913213611491093,0.3106373939808469,6.790317421340628,6.398996060191519,6.479680027359781,2026-07-03,2026-06-26,2026-06-26,14,2026-07-19,22444,"{""median"": 9.39, ""p20"": 8.97, ""p80"": 9.89}","{""median"": 0.4483, ""p20"": 0.29, ""p80"": 0.44}",observed_seller_data|24|2026-07-05|14
observed_seller_data|6|2026-07-06,observed_seller_data,6,2026-07-06,2026-06-29,21718,21324,"{""median"": 10.5, ""p20"": 9.698, ""p80"": 10.7815}","{""median"": 10.39, ""p20"": 9.892, ""p80"": 10.87}",-0.194,0.11,-0.0885,0.802,1.807984375000002,0.8180212771739157,8.829231929347827,7.021247554347825,8.011210652173911,2026-07-03,2026-06-26,2026-06-26,14,2026-07-20,22526,"{""median"": 11.42, ""p20"": 10.7658, ""p80"": 11.954}","{""median"": 0.92, ""p20"": 1.0678, ""p80"": 1.1725}",observed_seller_data|6|2026-07-06|14
observed_seller_data|12|2026-07-06,observed_seller_data,12,2026-07-06,2026-06-29,21728,21334,"{""median"": 9.7575, ""p20"": 9.4, ""p80"": 10.376}","{""median"": 9.7575, ""p20"": 9.29, ""p80"": 10.376}",0.11,0.0,0.0,0.3575,0.594993780821917,0.5665345068493144,7.537921972602739,6.942928191780822,6.971387465753424,2026-07-03,2026-06-26,2026-06-26,14,2026-07-20,22494,"{""median"": 10.3288, ""p20"": 9.684, ""p80"": 10.6}","{""median"": 0.5713, ""p20"": 0.284, ""p80"": 0.224}",observed_seller_data|12|2026-07-06|14
observed_seller_data|24|2026-07-06,observed_seller_data,24,2026-07-06,2026-06-29,21708,21314,"{""median"": 8.96, ""p20"": 8.7, ""p80"": 9.45}","{""median"": 8.9417, ""p20"": 8.6, ""p80"": 9.39}",0.1,0.0183,0.06,0.26,0.3913213611491093,0.3106373939808469,6.790317421340628,6.398996060191519,6.479680027359781,2026-07-03,2026-06-26,2026-06-26,14,2026-07-20,22506,"{""median"": 9.39, ""p20"": 8.97, ""p80"": 9.89}","{""median"": 0.43, ""p20"": 0.27, ""p80"": 0.44}",observed_seller_data|24|2026-07-06|14
observed_seller_data|6|2026-07-07,observed_seller_data,6,2026-07-07,2026-06-30,21775,21381,"{""median"": 10.6275, ""p20"": 9.7, ""p80"": 10.79}","{""median"": 10.39, ""p20"": 9.886, ""p80"": 10.87}",-0.186,0.2375,-0.08,0.9275,1.6260639402173878,0.6536503804347813,8.834818043478258,7.20875410326087,8.181167663043476,2026-07-06,2026-06-29,2026-06-29,14,2026-07-21,22583,"{""median"": 11.575, ""p20"": 10.878, ""p80"": 12.0205}","{""median"": 0.9475, ""p20"": 1.178, ""p80"": 1.2305}",observed_seller_data|6|2026-07-07|14
observed_seller_data|12|2026-07-07,observed_seller_data,12,2026-07-07,2026-06-30,21785,21391,"{""median"": 9.79, ""p20"": 9.4, ""p80"": 10.376}","{""median"": 9.6875, ""p20"": 9.272, ""p80"": 10.376}",0.128,0.1025,0.0,0.39,0.40266932876712325,0.38295035616438344,7.517649424657533,7.1149800958904095,7.134699068493149,2026-07-06,2026-06-29,2026-06-29,14,2026-07-21,22551,"{""median"": 10.3513, ""p20"": 9.837, ""p80"": 10.7275}","{""median"": 0.5613, ""p20"": 0.437, ""p80"": 0.3515}",observed_seller_data|12|2026-07-07|14
observed_seller_data|24|2026-07-07,observed_seller_data,24,2026-07-07,2026-06-30,21765,21371,"{""median"": 8.96, ""p20"": 8.7, ""p80"": 9.45}","{""median"": 8.9417, ""p20"": 8.6, ""p80"": 9.39}",0.1,0.0183,0.06,0.26,0.39208706566347384,0.32002499999999934,6.748586525307795,6.356499459644321,6.428561525307796,2026-07-06,2026-06-29,2026-06-29,14,2026-07-21,22563,"{""median"": 9.4, ""p20"": 9.1, ""p80"": 9.97}","{""median"": 0.44, ""p20"": 0.4, ""p80"": 0.52}",observed_seller_data|24|2026-07-07|14
observed_seller_data|6|2026-07-08,observed_seller_data,6,2026-07-08,2026-07-01,21832,21438,"{""median"": 10.6844, ""p20"": 9.85, ""p80"": 11.7018}","{""median"": 10.125, ""p20"": 9.788, ""p80"": 10.87}",0.062,0.5594,0.8318,0.8344,0.4987329076086944,0.4987329076086944,8.888237391304346,8.389504483695651,8.389504483695651,2026-07-07,2026-06-30,2026-06-30,14,2026-07-22,22635,"{""median"": 11.6042, ""p20"": 10.95, ""p80"": 12.0205}","{""median"": 0.9198, ""p20"": 1.1, ""p80"": 0.3187}",observed_seller_data|6|2026-07-08|14
observed_seller_data|12|2026-07-08,observed_seller_data,12,2026-07-08,2026-07-01,21842,21448,"{""median"": 9.815, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 9.6738, ""p20"": 9.272, ""p80"": 10.376}",0.128,0.1412,0.044,0.415,0.26119128767123456,0.26119128767123456,7.552559054794519,7.291367767123284,7.291367767123284,2026-07-07,2026-06-30,2026-06-30,14,2026-07-22,22630,"{""median"": 10.42, ""p20"": 9.898, ""p80"": 10.7995}","{""median"": 0.605, ""p20"": 0.498, ""p80"": 0.3795}",observed_seller_data|12|2026-07-08|14
observed_seller_data|24|2026-07-08,observed_seller_data,24,2026-07-08,2026-07-01,21822,21428,"{""median"": 8.96, ""p20"": 8.7, ""p80"": 9.5405}","{""median"": 8.8938, ""p20"": 8.59, ""p80"": 9.39}",0.11,0.0662,0.1505,0.26,0.19024495212038328,0.19024495212038328,6.768290540355675,6.578045588235292,6.578045588235292,2026-07-07,2026-06-30,2026-06-30,14,2026-07-22,22610,"{""median"": 9.46, ""p20"": 9.1538, ""p80"": 9.97}","{""median"": 0.5, ""p20"": 0.4538, ""p80"": 0.4295}",observed_seller_data|24|2026-07-08|14
observed_seller_data|6|2026-07-09,observed_seller_data,6,2026-07-09,2026-07-02,21889,21495,"{""median"": 10.79, ""p20"": 10.05, ""p80"": 11.7018}","{""median"": 10.6275, ""p20"": 9.794, ""p80"": 10.87}",0.256,0.1625,0.8318,0.74,0.6813217663043485,0.6813217663043485,9.081084510869564,8.399762744565216,8.399762744565216,2026-07-08,2026-07-01,2026-07-01,14,2026-07-23,22687,"{""median"": 11.6488, ""p20"": 10.95, ""p80"": 12.11}","{""median"": 0.8588, ""p20"": 0.9, ""p80"": 0.4082}",observed_seller_data|6|2026-07-09|14
observed_seller_data|12|2026-07-09,observed_seller_data,12,2026-07-09,2026-07-02,21899,21505,"{""median"": 9.935, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 9.6738, ""p20"": 9.378, ""p80"": 10.376}",0.022,0.2612,0.044,0.535,0.36567261643835547,0.36567261643835547,7.663016246575341,7.297343630136986,7.297343630136986,2026-07-08,2026-07-01,2026-07-01,14,2026-07-23,22672,"{""median"": 10.435, ""p20"": 9.964, ""p80"": 10.84}","{""median"": 0.5, ""p20"": 0.564, ""p80"": 0.42}",observed_seller_data|12|2026-07-09|14
observed_seller_data|24|2026-07-09,observed_seller_data,24,2026-07-09,2026-07-02,21879,21485,"{""median"": 8.99, ""p20"": 8.7, ""p80"": 9.56}","{""median"": 8.96, ""p20"": 8.6, ""p80"": 9.45}",0.1,0.03,0.11,0.29,0.2181193433652524,0.2181193433652524,6.846610437756497,6.6284910943912445,6.6284910943912445,2026-07-08,2026-07-01,2026-07-01,14,2026-07-23,22662,"{""median"": 9.4919, ""p20"": 9.288, ""p80"": 9.97}","{""median"": 0.5019, ""p20"": 0.588, ""p80"": 0.41}",observed_seller_data|24|2026-07-09|14
observed_seller_data|6|2026-07-10,observed_seller_data,6,2026-07-10,2026-07-03,21946,21547,"{""median"": 11.05, ""p20"": 10.1175, ""p80"": 11.7018}","{""median"": 10.5, ""p20"": 9.698, ""p80"": 10.7815}",0.4195,0.55,0.9203,0.9325,0.6590659782608714,0.6590659782608714,9.261954565217392,8.60288858695652,8.60288858695652,2026-07-09,2026-07-02,2026-07-02,14,2026-07-24,22739,"{""median"": 11.6488, ""p20"": 10.95, ""p80"": 12.11}","{""median"": 0.5988, ""p20"": 0.8325, ""p80"": 0.4082}",observed_seller_data|6|2026-07-10|14
observed_seller_data|12|2026-07-10,observed_seller_data,12,2026-07-10,2026-07-03,21956,21557,"{""median"": 10.025, ""p20"": 9.416, ""p80"": 10.42}","{""median"": 9.7063, ""p20"": 9.4, ""p80"": 10.376}",0.016,0.3187,0.044,0.609,0.3566159863013718,0.3566159863013718,7.752925821917809,7.396309835616437,7.396309835616437,2026-07-09,2026-07-02,2026-07-02,14,2026-07-24,22719,"{""median"": 10.4667, ""p20"": 10.034, ""p80"": 10.87}","{""median"": 0.4417, ""p20"": 0.618, ""p80"": 0.45}",observed_seller_data|12|2026-07-10|14
observed_seller_data|24|2026-07-10,observed_seller_data,24,2026-07-10,2026-07-03,21936,21537,"{""median"": 8.99, ""p20"": 8.738, ""p80"": 9.5015}","{""median"": 8.9417, ""p20"": 8.6, ""p80"": 9.45}",0.138,0.0483,0.0515,0.252,0.14649678522571996,0.14649678522571996,6.866929076607388,6.720432291381668,6.720432291381668,2026-07-09,2026-07-02,2026-07-02,14,2026-07-24,22734,"{""median"": 9.56, ""p20"": 9.286, ""p80"": 9.974}","{""median"": 0.57, ""p20"": 0.548, ""p80"": 0.4725}",observed_seller_data|24|2026-07-10|14
observed_seller_data|6|2026-07-11,observed_seller_data,6,2026-07-11,2026-07-04,22003,21604,"{""median"": 11.2, ""p20"": 10.4265, ""p80"": 11.7237}","{""median"": 10.5, ""p20"": 9.698, ""p80"": 10.7815}",0.7285,0.7,0.9422,0.7735,0.4181400815217362,0.4181400815217362,9.247372010869563,8.829231929347827,8.829231929347827,2026-07-10,2026-07-03,2026-07-03,14,2026-07-25,23204,"{""median"": 11.8096, ""p20"": 11.2, ""p80"": 12.3}","{""median"": 0.6096, ""p20"": 0.7735, ""p80"": 0.5763}",observed_seller_data|6|2026-07-11|14
observed_seller_data|12|2026-07-11,observed_seller_data,12,2026-07-11,2026-07-04,22013,21614,"{""median"": 10.08, ""p20"": 9.416, ""p80"": 10.42}","{""median"": 9.7575, ""p20"": 9.4, ""p80"": 10.376}",0.016,0.3225,0.044,0.664,0.19583501369862866,0.19583501369862866,7.733756986301367,7.537921972602739,7.537921972602739,2026-07-10,2026-07-03,2026-07-03,14,2026-07-25,23172,"{""median"": 10.48, ""p20"": 10.078, ""p80"": 11.2127}","{""median"": 0.4, ""p20"": 0.662, ""p80"": 0.7927}",observed_seller_data|12|2026-07-11|14
observed_seller_data|24|2026-07-11,observed_seller_data,24,2026-07-11,2026-07-04,21993,21594,"{""median"": 9.045, ""p20"": 8.75, ""p80"": 9.5405}","{""median"": 8.9417, ""p20"": 8.68, ""p80"": 9.45}",0.07,0.1033,0.0905,0.295,0.04895015047879703,0.04895015047879703,6.839267571819425,6.790317421340628,6.790317421340628,2026-07-10,2026-07-03,2026-07-03,14,2026-07-25,23194,"{""median"": 9.59, ""p20"": 9.286, ""p80"": 10.061}","{""median"": 0.545, ""p20"": 0.536, ""p80"": 0.5205}",observed_seller_data|24|2026-07-11|14
observed_seller_data|6|2026-07-12,observed_seller_data,6,2026-07-12,2026-07-05,22060,21661,"{""median"": 11.2, ""p20"": 10.4265, ""p80"": 11.7237}","{""median"": 10.5, ""p20"": 9.698, ""p80"": 10.7815}",0.7285,0.7,0.9422,0.7735,0.4181400815217362,0.4181400815217362,9.247372010869563,8.829231929347827,8.829231929347827,2026-07-10,2026-07-03,2026-07-03,14,2026-07-26,23251,"{""median"": 11.8096, ""p20"": 11.2, ""p80"": 12.3}","{""median"": 0.6096, ""p20"": 0.7735, ""p80"": 0.5763}",observed_seller_data|6|2026-07-12|14
observed_seller_data|12|2026-07-12,observed_seller_data,12,2026-07-12,2026-07-05,22070,21671,"{""median"": 10.08, ""p20"": 9.416, ""p80"": 10.42}","{""median"": 9.7575, ""p20"": 9.4, ""p80"": 10.376}",0.016,0.3225,0.044,0.664,0.19583501369862866,0.19583501369862866,7.733756986301367,7.537921972602739,7.537921972602739,2026-07-10,2026-07-03,2026-07-03,14,2026-07-26,23219,"{""median"": 10.48, ""p20"": 10.078, ""p80"": 11.2127}","{""median"": 0.4, ""p20"": 0.662, ""p80"": 0.7927}",observed_seller_data|12|2026-07-12|14
observed_seller_data|24|2026-07-12,observed_seller_data,24,2026-07-12,2026-07-05,22050,21651,"{""median"": 8.99, ""p20"": 8.75, ""p80"": 9.56}","{""median"": 8.9417, ""p20"": 8.68, ""p80"": 9.45}",0.07,0.0483,0.11,0.24,0.04895015047879703,0.04895015047879703,6.839267571819425,6.790317421340628,6.790317421340628,2026-07-10,2026-07-03,2026-07-03,14,2026-07-26,23241,"{""median"": 9.59, ""p20"": 9.286, ""p80"": 10.061}","{""median"": 0.6, ""p20"": 0.536, ""p80"": 0.501}",observed_seller_data|24|2026-07-12|14
canonical_calculation|6|2026-08-03,canonical_calculation,6,2026-08-03,2026-07-27,23669,23345,"{""median"": 12.1375, ""p20"": 11.916, ""p80"": 12.772}","{""median"": 11.6488, ""p20"": 10.87, ""p80"": 12.205}",1.046,0.4887,0.567,0.2215,1.5547940789394605,0.4296121546961267,11.953403508287288,10.398609429347827,11.523791353591161,2026-07-31,2026-07-24,2026-07-24,30,2026-09-02,37710,"{""median"": 13.82, ""p20"": 13.426, ""p80"": 14.2299}","{""median"": 1.6825, ""p20"": 1.51, ""p80"": 1.4579}",canonical_calculation|6|2026-08-03|30
