id,horizon,cohort,protocol,cutoff,scope,term,training_basis,training_rows,training_days,test_rows,available
14|native|rolling_observed|2026-07-08|per_term|24,14,native,rolling_observed,2026-07-08,per_term,24,observed_seller_data,69,69,1,True
14|native|rolling_observed|2026-07-09|pooled|all,14,native,rolling_observed,2026-07-09,pooled,all,observed_seller_data,210,70,3,True
14|native|rolling_observed|2026-07-09|per_term|6,14,native,rolling_observed,2026-07-09,per_term,6,observed_seller_data,70,70,1,True
14|native|rolling_observed|2026-07-09|per_term|12,14,native,rolling_observed,2026-07-09,per_term,12,observed_seller_data,70,70,1,True
14|native|rolling_observed|2026-07-09|per_term|24,14,native,rolling_observed,2026-07-09,per_term,24,observed_seller_data,70,70,1,True
14|native|rolling_observed|2026-07-10|pooled|all,14,native,rolling_observed,2026-07-10,pooled,all,observed_seller_data,213,71,3,True
14|native|rolling_observed|2026-07-10|per_term|6,14,native,rolling_observed,2026-07-10,per_term,6,observed_seller_data,71,71,1,True
14|native|rolling_observed|2026-07-10|per_term|12,14,native,rolling_observed,2026-07-10,per_term,12,observed_seller_data,71,71,1,True
14|native|rolling_observed|2026-07-10|per_term|24,14,native,rolling_observed,2026-07-10,per_term,24,observed_seller_data,71,71,1,True
14|native|rolling_observed|2026-07-11|pooled|all,14,native,rolling_observed,2026-07-11,pooled,all,observed_seller_data,216,72,3,True
14|native|rolling_observed|2026-07-11|per_term|6,14,native,rolling_observed,2026-07-11,per_term,6,observed_seller_data,72,72,1,True
14|native|rolling_observed|2026-07-11|per_term|12,14,native,rolling_observed,2026-07-11,per_term,12,observed_seller_data,72,72,1,True
14|native|rolling_observed|2026-07-11|per_term|24,14,native,rolling_observed,2026-07-11,per_term,24,observed_seller_data,72,72,1,True
14|native|rolling_observed|2026-07-12|pooled|all,14,native,rolling_observed,2026-07-12,pooled,all,observed_seller_data,219,73,3,True
14|native|rolling_observed|2026-07-12|per_term|6,14,native,rolling_observed,2026-07-12,per_term,6,observed_seller_data,73,73,1,True
14|native|rolling_observed|2026-07-12|per_term|12,14,native,rolling_observed,2026-07-12,per_term,12,observed_seller_data,73,73,1,True
14|native|rolling_observed|2026-07-12|per_term|24,14,native,rolling_observed,2026-07-12,per_term,24,observed_seller_data,73,73,1,True
14|native|rolling_canonical|2026-08-03|pooled|all,14,native,rolling_canonical,2026-08-03,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-03|per_term|6,14,native,rolling_canonical,2026-08-03,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-03|per_term|12,14,native,rolling_canonical,2026-08-03,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-03|per_term|24,14,native,rolling_canonical,2026-08-03,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-04|pooled|all,14,native,rolling_canonical,2026-08-04,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-04|per_term|6,14,native,rolling_canonical,2026-08-04,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-04|per_term|12,14,native,rolling_canonical,2026-08-04,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-04|per_term|24,14,native,rolling_canonical,2026-08-04,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-05|pooled|all,14,native,rolling_canonical,2026-08-05,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-05|per_term|6,14,native,rolling_canonical,2026-08-05,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-05|per_term|12,14,native,rolling_canonical,2026-08-05,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-05|per_term|24,14,native,rolling_canonical,2026-08-05,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-06|pooled|all,14,native,rolling_canonical,2026-08-06,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-06|per_term|6,14,native,rolling_canonical,2026-08-06,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-06|per_term|12,14,native,rolling_canonical,2026-08-06,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-06|per_term|24,14,native,rolling_canonical,2026-08-06,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-07|pooled|all,14,native,rolling_canonical,2026-08-07,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-07|per_term|6,14,native,rolling_canonical,2026-08-07,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-07|per_term|12,14,native,rolling_canonical,2026-08-07,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-07|per_term|24,14,native,rolling_canonical,2026-08-07,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-08|pooled|all,14,native,rolling_canonical,2026-08-08,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-08|per_term|6,14,native,rolling_canonical,2026-08-08,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-08|per_term|12,14,native,rolling_canonical,2026-08-08,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-08|per_term|24,14,native,rolling_canonical,2026-08-08,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-09|pooled|all,14,native,rolling_canonical,2026-08-09,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-09|per_term|6,14,native,rolling_canonical,2026-08-09,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-09|per_term|12,14,native,rolling_canonical,2026-08-09,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-09|per_term|24,14,native,rolling_canonical,2026-08-09,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-10|pooled|all,14,native,rolling_canonical,2026-08-10,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-10|per_term|6,14,native,rolling_canonical,2026-08-10,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-10|per_term|12,14,native,rolling_canonical,2026-08-10,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-10|per_term|24,14,native,rolling_canonical,2026-08-10,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-11|pooled|all,14,native,rolling_canonical,2026-08-11,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-11|per_term|6,14,native,rolling_canonical,2026-08-11,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-11|per_term|12,14,native,rolling_canonical,2026-08-11,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-11|per_term|24,14,native,rolling_canonical,2026-08-11,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-12|pooled|all,14,native,rolling_canonical,2026-08-12,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-12|per_term|6,14,native,rolling_canonical,2026-08-12,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-12|per_term|12,14,native,rolling_canonical,2026-08-12,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-12|per_term|24,14,native,rolling_canonical,2026-08-12,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-13|pooled|all,14,native,rolling_canonical,2026-08-13,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-13|per_term|6,14,native,rolling_canonical,2026-08-13,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-13|per_term|12,14,native,rolling_canonical,2026-08-13,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-13|per_term|24,14,native,rolling_canonical,2026-08-13,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-14|pooled|all,14,native,rolling_canonical,2026-08-14,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-14|per_term|6,14,native,rolling_canonical,2026-08-14,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-14|per_term|12,14,native,rolling_canonical,2026-08-14,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-14|per_term|24,14,native,rolling_canonical,2026-08-14,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-15|pooled|all,14,native,rolling_canonical,2026-08-15,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-15|per_term|6,14,native,rolling_canonical,2026-08-15,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-15|per_term|12,14,native,rolling_canonical,2026-08-15,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-15|per_term|24,14,native,rolling_canonical,2026-08-15,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-16|pooled|all,14,native,rolling_canonical,2026-08-16,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-16|per_term|6,14,native,rolling_canonical,2026-08-16,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-16|per_term|12,14,native,rolling_canonical,2026-08-16,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-16|per_term|24,14,native,rolling_canonical,2026-08-16,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-17|pooled|all,14,native,rolling_canonical,2026-08-17,pooled,all,canonical_calculation,0,0,3,False
14|native|rolling_canonical|2026-08-17|per_term|6,14,native,rolling_canonical,2026-08-17,per_term,6,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-17|per_term|12,14,native,rolling_canonical,2026-08-17,per_term,12,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-17|per_term|24,14,native,rolling_canonical,2026-08-17,per_term,24,canonical_calculation,0,0,1,False
14|native|rolling_canonical|2026-08-18|pooled|all,14,native,rolling_canonical,2026-08-18,pooled,all,canonical_calculation,3,1,3,False
14|native|rolling_canonical|2026-08-18|per_term|6,14,native,rolling_canonical,2026-08-18,per_term,6,canonical_calculation,1,1,1,False
14|native|rolling_canonical|2026-08-18|per_term|12,14,native,rolling_canonical,2026-08-18,per_term,12,canonical_calculation,1,1,1,False
14|native|rolling_canonical|2026-08-18|per_term|24,14,native,rolling_canonical,2026-08-18,per_term,24,canonical_calculation,1,1,1,False
14|native|rolling_canonical|2026-08-19|pooled|all,14,native,rolling_canonical,2026-08-19,pooled,all,canonical_calculation,6,2,3,False
14|native|rolling_canonical|2026-08-19|per_term|6,14,native,rolling_canonical,2026-08-19,per_term,6,canonical_calculation,2,2,1,False
14|native|rolling_canonical|2026-08-19|per_term|12,14,native,rolling_canonical,2026-08-19,per_term,12,canonical_calculation,2,2,1,False
14|native|rolling_canonical|2026-08-19|per_term|24,14,native,rolling_canonical,2026-08-19,per_term,24,canonical_calculation,2,2,1,False
14|native|rolling_canonical|2026-08-20|pooled|all,14,native,rolling_canonical,2026-08-20,pooled,all,canonical_calculation,9,3,3,False
14|native|rolling_canonical|2026-08-20|per_term|6,14,native,rolling_canonical,2026-08-20,per_term,6,canonical_calculation,3,3,1,False
14|native|rolling_canonical|2026-08-20|per_term|12,14,native,rolling_canonical,2026-08-20,per_term,12,canonical_calculation,3,3,1,False
14|native|rolling_canonical|2026-08-20|per_term|24,14,native,rolling_canonical,2026-08-20,per_term,24,canonical_calculation,3,3,1,False
14|native|rolling_canonical|2026-08-21|pooled|all,14,native,rolling_canonical,2026-08-21,pooled,all,canonical_calculation,12,4,3,False
14|native|rolling_canonical|2026-08-21|per_term|6,14,native,rolling_canonical,2026-08-21,per_term,6,canonical_calculation,4,4,1,False
14|native|rolling_canonical|2026-08-21|per_term|12,14,native,rolling_canonical,2026-08-21,per_term,12,canonical_calculation,4,4,1,False
14|native|rolling_canonical|2026-08-21|per_term|24,14,native,rolling_canonical,2026-08-21,per_term,24,canonical_calculation,4,4,1,False
14|native|rolling_canonical|2026-08-22|pooled|all,14,native,rolling_canonical,2026-08-22,pooled,all,canonical_calculation,15,5,3,False
14|native|rolling_canonical|2026-08-22|per_term|6,14,native,rolling_canonical,2026-08-22,per_term,6,canonical_calculation,5,5,1,False
14|native|rolling_canonical|2026-08-22|per_term|12,14,native,rolling_canonical,2026-08-22,per_term,12,canonical_calculation,5,5,1,False
14|native|rolling_canonical|2026-08-22|per_term|24,14,native,rolling_canonical,2026-08-22,per_term,24,canonical_calculation,5,5,1,False
14|native|rolling_canonical|2026-08-23|pooled|all,14,native,rolling_canonical,2026-08-23,pooled,all,canonical_calculation,18,6,3,False
14|native|rolling_canonical|2026-08-23|per_term|6,14,native,rolling_canonical,2026-08-23,per_term,6,canonical_calculation,6,6,1,False
14|native|rolling_canonical|2026-08-23|per_term|12,14,native,rolling_canonical,2026-08-23,per_term,12,canonical_calculation,6,6,1,False
14|native|rolling_canonical|2026-08-23|per_term|24,14,native,rolling_canonical,2026-08-23,per_term,24,canonical_calculation,6,6,1,False
14|native|rolling_canonical|2026-08-24|pooled|all,14,native,rolling_canonical,2026-08-24,pooled,all,canonical_calculation,21,7,3,False
14|native|rolling_canonical|2026-08-24|per_term|6,14,native,rolling_canonical,2026-08-24,per_term,6,canonical_calculation,7,7,1,False
14|native|rolling_canonical|2026-08-24|per_term|12,14,native,rolling_canonical,2026-08-24,per_term,12,canonical_calculation,7,7,1,False
14|native|rolling_canonical|2026-08-24|per_term|24,14,native,rolling_canonical,2026-08-24,per_term,24,canonical_calculation,7,7,1,False
14|native|rolling_canonical|2026-08-25|pooled|all,14,native,rolling_canonical,2026-08-25,pooled,all,canonical_calculation,24,8,3,False
14|native|rolling_canonical|2026-08-25|per_term|6,14,native,rolling_canonical,2026-08-25,per_term,6,canonical_calculation,8,8,1,False
14|native|rolling_canonical|2026-08-25|per_term|12,14,native,rolling_canonical,2026-08-25,per_term,12,canonical_calculation,8,8,1,False
14|native|rolling_canonical|2026-08-25|per_term|24,14,native,rolling_canonical,2026-08-25,per_term,24,canonical_calculation,8,8,1,False
14|native|rolling_canonical|2026-08-26|pooled|all,14,native,rolling_canonical,2026-08-26,pooled,all,canonical_calculation,27,9,3,False
14|native|rolling_canonical|2026-08-26|per_term|6,14,native,rolling_canonical,2026-08-26,per_term,6,canonical_calculation,9,9,1,False
14|native|rolling_canonical|2026-08-26|per_term|12,14,native,rolling_canonical,2026-08-26,per_term,12,canonical_calculation,9,9,1,False
14|native|rolling_canonical|2026-08-26|per_term|24,14,native,rolling_canonical,2026-08-26,per_term,24,canonical_calculation,9,9,1,False
14|native|rolling_canonical|2026-08-27|pooled|all,14,native,rolling_canonical,2026-08-27,pooled,all,canonical_calculation,30,10,3,False
14|native|rolling_canonical|2026-08-27|per_term|6,14,native,rolling_canonical,2026-08-27,per_term,6,canonical_calculation,10,10,1,False
14|native|rolling_canonical|2026-08-27|per_term|12,14,native,rolling_canonical,2026-08-27,per_term,12,canonical_calculation,10,10,1,False
