protocol,window,horizon,model,term,n,issue_days,first_issue,last_issue,mae,rmse,bias,direction_accuracy,skill,overlapping_issue_pairs,total_issue_pairs,mae_minus_intercept,relative_mae_minus_intercept,mean_absolute_adjustment,minimum_adjustment,maximum_adjustment
frozen_transfer,14,14,unchanged,6,21,21,2026-08-10,2026-08-30,0.3864571428571427,0.4625079294043561,-0.38359999999999994,0.23809523809523808,0.0,182,210,0.1390797178130508,0.562216692926857,0.317074074074074,-0.317074074074074,-0.317074074074074
frozen_transfer,14,14,unchanged,all,63,21,2026-08-10,2026-08-30,0.23064761904761918,0.33914674259953187,-0.19902539682539677,0.5714285714285714,0.0,182,210,-0.05095555555555556,-0.180948086353644,0.317074074074074,-0.317074074074074,-0.317074074074074
frozen_transfer,14,30,basket,12,5,5,2026-08-10,2026-08-14,0.16790877550613417,0.23592148359940412,0.15667902834303507,1,0.6519015351477437,10,10,0.031311237044596124,0.22922255698928629,0.03519616012151876,-0.01836206021544118,0.06538784284832322
frozen_transfer,14,30,basket,24,5,5,2026-08-10,2026-08-14,0.23742598681113686,0.29502034272436917,0.23742598681113686,1,0.358308143753684,10,10,-0.003761705496555523,-0.015596589778538839,0.015094814892633446,-0.027257690075008667,0.014488730368612757
frozen_transfer,14,30,basket,6,5,5,2026-08-10,2026-08-14,0.570356433028673,0.5765513843618655,-0.570356433028673,1,0.541794054252488,10,10,-0.06321587466363476,-0.09977689033456827,0.06321587466363479,0.0004968837357560707,0.1164194004258744
frozen_transfer,14,30,basket,all,15,5,2026-08-10,2026-08-14,0.32523039844864804,0.3979562152861089,-0.0587504726248337,1,0.5347470839313229,10,10,-0.01188878103853136,-0.03526581031852416,0.03783561655926233,-0.027257690075008667,0.1164194004258744
frozen_transfer,14,30,basket_abstain,12,5,5,2026-08-10,2026-08-14,0.16790877550613417,0.23592148359940412,0.15667902834303507,1,0.6519015351477437,10,10,0.031311237044596124,0.22922255698928629,0.03519616012151876,-0.01836206021544118,0.06538784284832322
frozen_transfer,14,30,basket_abstain,24,5,5,2026-08-10,2026-08-14,0.23742598681113686,0.29502034272436917,0.23742598681113686,1,0.358308143753684,10,10,-0.003761705496555523,-0.015596589778538839,0.015094814892633446,-0.027257690075008667,0.014488730368612757
frozen_transfer,14,30,basket_abstain,6,5,5,2026-08-10,2026-08-14,0.570356433028673,0.5765513843618655,-0.570356433028673,1,0.541794054252488,10,10,-0.06321587466363476,-0.09977689033456827,0.06321587466363479,0.0004968837357560707,0.1164194004258744
frozen_transfer,14,30,basket_abstain,all,15,5,2026-08-10,2026-08-14,0.32523039844864804,0.3979562152861089,-0.0587504726248337,1,0.5347470839313229,10,10,-0.01188878103853136,-0.03526581031852416,0.03783561655926233,-0.027257690075008667,0.1164194004258744
frozen_transfer,14,30,gap,12,5,5,2026-08-10,2026-08-14,0.5140199999999997,0.5373658772196086,-0.5140199999999997,0,-0.0656356248445149,10,10,0.37742246153846165,2.763025350158363,0.6428476923076925,-0.6766876923076924,-0.6212876923076919
frozen_transfer,14,30,gap,24,5,5,2026-08-10,2026-08-14,0.37445999999999985,0.4109492499080634,-0.37445999999999985,0,-0.012054054054053909,10,10,0.13327230769230747,0.5525667848850548,0.6156476923076922,-0.6373876923076917,-0.6006876923076919
frozen_transfer,14,30,gap,6,5,5,2026-08-10,2026-08-14,1.32952,1.3306851333053964,-1.32952,0,-0.06809344773289627,10,10,0.6959476923076923,1.0984503013437843,0.6959476923076923,-0.751587692307692,-0.6593876923076919
frozen_transfer,14,30,gap,all,15,5,2026-08-10,2026-08-14,0.7393333333333332,0.8618515525696212,-0.7393333333333332,0,-0.05764095521477075,10,10,0.4022141538461538,1.193091874683594,0.6514810256410256,-0.751587692307692,-0.6006876923076919
frozen_transfer,14,30,intercept,12,5,5,2026-08-10,2026-08-14,0.13659753846153805,0.2133357183064416,0.12882769230769278,1,0.716814125421805,10,10,0.0,0.0,0.0,0.0,0.0
frozen_transfer,14,30,intercept,24,5,5,2026-08-10,2026-08-14,0.24118769230769238,0.29273111027137216,0.24118769230769238,1,0.34814137214137186,10,10,0.0,0.0,0.0,0.0,0.0
frozen_transfer,14,30,intercept,6,5,5,2026-08-10,2026-08-14,0.6335723076923078,0.6348520736947753,-0.6335723076923078,1,0.4910084613159904,10,10,0.0,0.0,0.0,0.0,0.0
frozen_transfer,14,30,intercept,all,15,5,2026-08-10,2026-08-14,0.3371191794871794,0.42199557150148387,-0.08785230769230755,1,0.5177397867258248,10,10,0.0,0.0,0.0,0.0,0.0
frozen_transfer,14,30,retail,12,5,5,2026-08-10,2026-08-14,0.16009988173165196,0.23818932027211945,0.16009988173165196,1,0.6680904682567955,10,10,0.023502343270113912,0.17205539378538282,0.03127218942395919,0.017629455057659227,0.04128139611650894
frozen_transfer,14,30,retail,24,5,5,2026-08-10,2026-08-14,0.2359417949044798,0.29159602782274247,0.2359417949044798,1,0.36231947323113556,10,10,-0.005245897403212574,-0.021750269895696728,0.007870557564811587,-0.010443939332742902,0.0065616504039974766
frozen_transfer,14,30,retail,6,5,5,2026-08-10,2026-08-14,0.5559542177058189,0.5577259190078794,-0.5559542177058189,1,0.5533643291029444,10,10,-0.07761808998648889,-0.12250865298895586,0.07761808998648892,0.06519550668380003,0.09061177767783668
frozen_transfer,14,30,retail,all,15,5,2026-08-10,2026-08-14,0.31733196478065023,0.3885102300098328,-0.053304180356562376,1,0.5460460563334713,10,10,-0.019787214706529166,-0.058695013249110195,0.03892027899175323,-0.010443939332742902,0.09061177767783668
frozen_transfer,14,30,rolling,12,5,5,2026-08-10,2026-08-14,0.15730642069528386,0.20385083287630712,0.10931956839529186,1,0.6738817051677501,10,10,0.020708882233745812,0.15160509088951724,0.038877529632999154,-0.0649960202983415,0.02652455022012412
frozen_transfer,14,30,rolling,24,5,5,2026-08-10,2026-08-14,0.23356316690517423,0.29091359063732747,0.23356316690517423,1,0.368748197553583,10,10,-0.007624525402518151,-0.031612414918715026,0.01950626617674367,-0.031956735735011677,0.017444495068770216
frozen_transfer,14,30,rolling,6,5,5,2026-08-10,2026-08-14,0.35586002099227465,0.36626909363566296,-0.35586002099227465,1,0.714113547196026,10,10,-0.2777122867000331,-0.4383276909806215,0.2777122867000332,0.219373224205742,0.33560023743788125
frozen_transfer,14,30,rolling,all,15,5,2026-08-10,2026-08-14,0.2489098695309109,0.294583846714059,-0.00432576189726952,1,0.6439261422366231,10,10,-0.0882093099562685,-0.2616561599682675,0.11203202750325866,-0.0649960202983415,0.33560023743788125
