protocol,window,horizon,model,term,n,issue_days,first_issue,last_issue,mae,rmse,bias,direction_accuracy,skill,overlapping_issue_pairs,total_issue_pairs,mae_minus_intercept,relative_mae_minus_intercept,mean_absolute_adjustment,minimum_adjustment,maximum_adjustment
frozen_transfer,14,14,gap,6,5,5,2026-08-10,2026-08-14,0.6387599999999999,0.6408657987441675,-0.6387599999999999,0,-0.15299638989169662,10,10,0.401834074074074,1.6960325152415194,0.401834074074074,-0.45747407407407364,-0.3652740740740736
frozen_transfer,14,14,gap,all,15,5,2026-08-10,2026-08-14,0.22765999999999995,0.37073636724767095,-0.20688666666666625,0.6666666666666666,-0.095889092134398,10,10,-0.08077135802469174,-0.2618779054827024,0.35736740740740736,-0.45747407407407364,-0.3065740740740736
frozen_transfer,14,14,intercept,12,5,5,2026-08-10,2026-08-14,0.37679407407407445,0.37860633890274353,0.37679407407407445,0,-5.309344843839111,10,10,0.0,0.0,0.0,0.0,0.0
frozen_transfer,14,14,intercept,24,5,5,2026-08-10,2026-08-14,0.3115740740740747,0.3116920012369856,0.3115740740740747,0,-31.797270955166148,10,10,0.0,0.0,0.0,0.0,0.0
frozen_transfer,14,14,intercept,6,5,5,2026-08-10,2026-08-14,0.2369259259259259,0.23807119602307483,-0.2369259259259259,1,0.5723358737799171,10,10,0.0,0.0,0.0,0.0,0.0
frozen_transfer,14,14,intercept,all,15,5,2026-08-10,2026-08-14,0.3084313580246917,0.3147340453294461,0.1504807407407411,0.3333333333333333,-0.4846989411027802,10,10,0.0,0.0,0.0,0.0,0.0
frozen_transfer,14,14,retail,12,5,5,2026-08-10,2026-08-14,0.3344627939503745,0.3371221532018913,0.3344627939503745,0,-4.600515638820697,10,10,-0.042331280123699966,-0.11234592854923187,0.04233128012369995,-0.05438467830348992,-0.025902274845937212
frozen_transfer,14,14,retail,24,5,5,2026-08-10,2026-08-14,0.31321901052902523,0.31323959634074533,0.31321901052902523,0,-31.970422160950413,10,10,0.0016449364549505074,0.005279439439365596,0.007478770246398314,-0.012574080058430526,0.007904580306496545
frozen_transfer,14,14,retail,6,5,5,2026-08-10,2026-08-14,0.3350683817641737,0.33664912007145487,-0.3350683817641737,1,0.39518342641845894,10,10,0.0981424558382478,0.4142326571256356,0.0981424558382478,-0.11378985891208249,-0.08318279444166857
frozen_transfer,14,14,retail,all,15,5,2026-08-10,2026-08-14,0.32758339541452447,0.3291924568496254,0.10420447423840867,0.3333333333333333,-0.5768912843675957,10,10,0.019152037389832788,0.06209497475383019,0.04931750206944869,-0.11378985891208249,0.007904580306496545
frozen_transfer,14,14,rolling,12,5,5,2026-08-10,2026-08-14,0.29276527304742217,0.2943922213973962,0.29276527304742217,0,-3.902298610974883,10,10,-0.08402880102665228,-0.22300987942324413,0.08402880102665226,-0.11715913240370932,-0.058927394315272885
frozen_transfer,14,14,rolling,24,5,5,2026-08-10,2026-08-14,0.30074245819983925,0.30112683692438064,0.30074245819983925,0,-30.65710086314135,10,10,-0.010831615874235478,-0.03476417576277646,0.01606006617958572,-0.042916226016554926,0.013071125763375546
frozen_transfer,14,14,rolling,6,5,5,2026-08-10,2026-08-14,0.23372030170001012,0.23812029220834308,-0.23372030170001012,1,0.5781221990974545,10,10,-0.0032056242259157763,-0.013530069423124291,0.021478889800036382,-0.0378080920580241,0.03496414422563604
frozen_transfer,14,14,rolling,all,15,5,2026-08-10,2026-08-14,0.27574267764909055,0.27931190778814685,0.1199291431824171,0.3333333333333333,-0.3273451316505749,10,10,-0.03268868037560113,-0.10598364765810941,0.04052258566875812,-0.11715913240370932,0.03496414422563604
