panel,supplier,term,basis,horizon_days,start_dates_with_target_in_study,exact_pairs,unchanged_endpoints,changed_endpoints,complete_daily_windows,no_observed_change_complete,observed_change_complete,returned_to_start_complete,series_with_pairs,series_with_complete_windows,p_unchanged_endpoints,p_no_observed_change_complete,exact_pair_selection_rate
dated_lineage_sensitivity,Cheap Energy Finland Oy,24,observed_seller_data,90,67,13,0,13,1,0,1,0,1,1,0.0,0.0,0.19402985074626866
dated_lineage_sensitivity,Fortum Markets Oy,24,canonical_calculation,7,41,40,40,0,40,40,0,0,1,1,1.0,1.0,0.975609756097561
dated_lineage_sensitivity,Fortum Markets Oy,24,canonical_calculation,14,34,33,33,0,33,33,0,0,1,1,1.0,1.0,0.9705882352941176
dated_lineage_sensitivity,Fortum Markets Oy,24,canonical_calculation,30,18,17,17,0,17,17,0,0,1,1,1.0,1.0,0.9444444444444444
dated_lineage_sensitivity,Fortum Markets Oy,24,canonical_calculation,45,3,2,2,0,2,2,0,0,1,1,1.0,1.0,0.6666666666666666
dated_lineage_sensitivity,Fortum Markets Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Fortum Markets Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Fortum Markets Oy,24,observed_seller_data,7,2,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Fortum Markets Oy,24,observed_seller_data,14,2,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Fortum Markets Oy,24,observed_seller_data,30,2,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Fortum Markets Oy,24,observed_seller_data,45,2,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Fortum Markets Oy,24,observed_seller_data,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Fortum Markets Oy,24,observed_seller_data,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Hehku Energia Oy,6,observed_seller_data,7,2,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Hehku Energia Oy,6,observed_seller_data,14,2,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Hehku Energia Oy,6,observed_seller_data,30,2,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Hehku Energia Oy,6,observed_seller_data,45,2,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Hehku Energia Oy,6,observed_seller_data,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Hehku Energia Oy,6,observed_seller_data,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Hehku Energia Oy,12,observed_seller_data,7,152,138,122,16,138,122,16,0,2,2,0.8840579710144928,0.8840579710144928,0.9078947368421053
dated_lineage_sensitivity,Hehku Energia Oy,12,observed_seller_data,14,152,124,108,16,124,108,16,0,2,2,0.8709677419354839,0.8709677419354839,0.8157894736842105
dated_lineage_sensitivity,Hehku Energia Oy,12,observed_seller_data,30,152,92,76,16,92,76,16,0,2,2,0.8260869565217391,0.8260869565217391,0.6052631578947368
dated_lineage_sensitivity,Hehku Energia Oy,12,observed_seller_data,45,152,62,46,16,62,46,16,0,2,2,0.7419354838709677,0.7419354838709677,0.40789473684210525
dated_lineage_sensitivity,Hehku Energia Oy,12,observed_seller_data,60,138,32,16,16,32,16,16,0,2,2,0.5,0.5,0.2318840579710145
dated_lineage_sensitivity,Hehku Energia Oy,12,observed_seller_data,90,78,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Hehku Energia Oy,24,canonical_calculation,7,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Hehku Energia Oy,24,canonical_calculation,14,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Hehku Energia Oy,24,canonical_calculation,30,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Hehku Energia Oy,24,canonical_calculation,45,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Hehku Energia Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Hehku Energia Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Hehku Energia Oy,24,observed_seller_data,7,179,164,110,54,158,110,48,0,2,2,0.6707317073170732,0.6962025316455697,0.9162011173184358
dated_lineage_sensitivity,Hehku Energia Oy,24,observed_seller_data,14,179,151,70,81,139,67,72,0,2,2,0.46357615894039733,0.48201438848920863,0.8435754189944135
dated_lineage_sensitivity,Hehku Energia Oy,24,observed_seller_data,30,179,119,16,103,107,12,95,0,2,2,0.13445378151260504,0.11214953271028037,0.664804469273743
dated_lineage_sensitivity,Hehku Energia Oy,24,observed_seller_data,45,179,89,0,89,77,0,77,0,2,2,0.0,0.0,0.4972067039106145
dated_lineage_sensitivity,Hehku Energia Oy,24,observed_seller_data,60,165,59,0,59,47,0,47,0,2,2,0.0,0.0,0.3575757575757576
dated_lineage_sensitivity,Hehku Energia Oy,24,observed_seller_data,90,106,13,0,13,1,0,1,0,1,1,0.0,0.0,0.12264150943396226
dated_lineage_sensitivity,Helen Oy,6,canonical_calculation,7,34,31,0,31,0,0,0,0,1,0,0.0,,0.9117647058823529
dated_lineage_sensitivity,Helen Oy,6,canonical_calculation,14,28,26,0,26,0,0,0,0,1,0,0.0,,0.9285714285714286
dated_lineage_sensitivity,Helen Oy,6,canonical_calculation,30,14,11,0,11,0,0,0,0,1,0,0.0,,0.7857142857142857
dated_lineage_sensitivity,Helen Oy,6,canonical_calculation,45,3,2,0,2,0,0,0,0,1,0,0.0,,0.6666666666666666
dated_lineage_sensitivity,Helen Oy,6,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Helen Oy,6,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Helen Oy,6,observed_seller_data,7,1,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Helen Oy,6,observed_seller_data,14,1,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Helen Oy,6,observed_seller_data,30,1,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Helen Oy,6,observed_seller_data,45,1,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Helen Oy,6,observed_seller_data,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Helen Oy,6,observed_seller_data,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Helen Oy,12,canonical_calculation,7,33,31,0,31,0,0,0,0,1,0,0.0,,0.9393939393939394
dated_lineage_sensitivity,Helen Oy,12,canonical_calculation,14,27,25,6,19,0,0,0,0,1,0,0.24,,0.9259259259259259
dated_lineage_sensitivity,Helen Oy,12,canonical_calculation,30,13,10,0,10,0,0,0,0,1,0,0.0,,0.7692307692307693
dated_lineage_sensitivity,Helen Oy,12,canonical_calculation,45,2,1,0,1,0,0,0,0,1,0,0.0,,0.5
dated_lineage_sensitivity,Helen Oy,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Helen Oy,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Helen Oy,24,canonical_calculation,7,35,31,6,25,6,6,0,0,1,1,0.1935483870967742,1.0,0.8857142857142857
dated_lineage_sensitivity,Helen Oy,24,canonical_calculation,14,29,26,0,26,0,0,0,0,1,0,0.0,,0.896551724137931
dated_lineage_sensitivity,Helen Oy,24,canonical_calculation,30,14,11,0,11,0,0,0,0,1,0,0.0,,0.7857142857142857
dated_lineage_sensitivity,Helen Oy,24,canonical_calculation,45,3,2,1,1,0,0,0,0,1,0,0.5,,0.6666666666666666
dated_lineage_sensitivity,Helen Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Helen Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Helen Oy,24,observed_seller_data,7,1,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Helen Oy,24,observed_seller_data,14,1,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Helen Oy,24,observed_seller_data,30,1,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Helen Oy,24,observed_seller_data,45,1,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Helen Oy,24,observed_seller_data,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Helen Oy,24,observed_seller_data,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,6,canonical_calculation,7,32,17,0,17,0,0,0,0,2,0,0.0,,0.53125
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,6,canonical_calculation,14,27,12,0,12,0,0,0,0,2,0,0.0,,0.4444444444444444
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,6,canonical_calculation,30,13,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,6,canonical_calculation,45,3,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,6,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,6,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,6,observed_seller_data,7,89,82,44,38,82,44,38,0,1,1,0.5365853658536586,0.5365853658536586,0.9213483146067416
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,6,observed_seller_data,14,89,75,22,53,75,22,53,0,1,1,0.29333333333333333,0.29333333333333333,0.8426966292134831
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,6,observed_seller_data,30,89,59,5,54,59,5,54,0,1,1,0.0847457627118644,0.0847457627118644,0.6629213483146067
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,6,observed_seller_data,45,89,44,0,44,44,0,44,0,1,1,0.0,0.0,0.4943820224719101
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,6,observed_seller_data,60,78,29,0,29,29,0,29,0,1,1,0.0,0.0,0.3717948717948718
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,6,observed_seller_data,90,48,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,12,canonical_calculation,7,35,20,5,15,5,5,0,0,2,1,0.25,1.0,0.5714285714285714
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,12,canonical_calculation,14,29,14,5,9,0,0,0,0,2,0,0.35714285714285715,,0.4827586206896552
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,12,canonical_calculation,30,15,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,12,canonical_calculation,45,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,12,observed_seller_data,7,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,12,observed_seller_data,14,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,12,observed_seller_data,30,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,12,observed_seller_data,45,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,12,observed_seller_data,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,12,observed_seller_data,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,24,canonical_calculation,7,36,18,6,12,6,6,0,0,3,1,0.3333333333333333,1.0,0.5
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,24,canonical_calculation,14,31,7,0,7,0,0,0,0,1,0,0.0,,0.22580645161290322
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,24,canonical_calculation,30,17,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,24,canonical_calculation,45,3,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,24,observed_seller_data,7,109,102,57,45,102,57,45,0,1,1,0.5588235294117647,0.5588235294117647,0.9357798165137615
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,24,observed_seller_data,14,109,95,22,73,95,22,73,0,1,1,0.23157894736842105,0.23157894736842105,0.8715596330275229
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,24,observed_seller_data,30,109,79,0,79,79,0,79,0,1,1,0.0,0.0,0.7247706422018348
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,24,observed_seller_data,45,109,64,0,64,64,0,64,0,1,1,0.0,0.0,0.5871559633027523
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,24,observed_seller_data,60,98,49,0,49,49,0,49,0,1,1,0.0,0.0,0.5
dated_lineage_sensitivity,Imatran Seudun Sähkö Oy,24,observed_seller_data,90,68,19,0,19,19,0,19,0,1,1,0.0,0.0,0.27941176470588236
dated_lineage_sensitivity,Keravan Energia Oy,6,canonical_calculation,7,36,29,21,8,21,21,0,0,1,1,0.7241379310344828,1.0,0.8055555555555556
dated_lineage_sensitivity,Keravan Energia Oy,6,canonical_calculation,14,30,26,14,12,14,14,0,0,1,1,0.5384615384615384,1.0,0.8666666666666667
dated_lineage_sensitivity,Keravan Energia Oy,6,canonical_calculation,30,14,11,0,11,0,0,0,0,1,0,0.0,,0.7857142857142857
dated_lineage_sensitivity,Keravan Energia Oy,6,canonical_calculation,45,4,2,0,2,0,0,0,0,1,0,0.0,,0.5
dated_lineage_sensitivity,Keravan Energia Oy,6,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Keravan Energia Oy,6,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Keravan Energia Oy,6,observed_seller_data,7,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Keravan Energia Oy,6,observed_seller_data,14,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Keravan Energia Oy,6,observed_seller_data,30,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Keravan Energia Oy,6,observed_seller_data,45,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Keravan Energia Oy,6,observed_seller_data,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Keravan Energia Oy,6,observed_seller_data,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Keravan Energia Oy,12,canonical_calculation,7,70,57,42,15,42,42,0,0,2,2,0.7368421052631579,1.0,0.8142857142857143
dated_lineage_sensitivity,Keravan Energia Oy,12,canonical_calculation,14,58,50,28,22,28,28,0,0,2,2,0.56,1.0,0.8620689655172413
dated_lineage_sensitivity,Keravan Energia Oy,12,canonical_calculation,30,26,20,0,20,0,0,0,0,2,0,0.0,,0.7692307692307693
dated_lineage_sensitivity,Keravan Energia Oy,12,canonical_calculation,45,6,4,0,4,0,0,0,0,2,0,0.0,,0.6666666666666666
dated_lineage_sensitivity,Keravan Energia Oy,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Keravan Energia Oy,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Keravan Energia Oy,12,observed_seller_data,7,8,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Keravan Energia Oy,12,observed_seller_data,14,8,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Keravan Energia Oy,12,observed_seller_data,30,8,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Keravan Energia Oy,12,observed_seller_data,45,8,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Keravan Energia Oy,12,observed_seller_data,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Keravan Energia Oy,12,observed_seller_data,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Keravan Energia Oy,24,canonical_calculation,7,74,62,32,30,30,30,0,0,2,2,0.5161290322580645,1.0,0.8378378378378378
dated_lineage_sensitivity,Keravan Energia Oy,24,canonical_calculation,14,62,50,6,44,6,6,0,0,2,2,0.12,1.0,0.8064516129032258
dated_lineage_sensitivity,Keravan Energia Oy,24,canonical_calculation,30,34,26,0,26,0,0,0,0,2,0,0.0,,0.7647058823529411
dated_lineage_sensitivity,Keravan Energia Oy,24,canonical_calculation,45,6,4,0,4,0,0,0,0,2,0,0.0,,0.6666666666666666
dated_lineage_sensitivity,Keravan Energia Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Keravan Energia Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Keravan Energia Oy,24,observed_seller_data,7,86,75,54,21,75,54,21,0,1,1,0.72,0.72,0.872093023255814
dated_lineage_sensitivity,Keravan Energia Oy,24,observed_seller_data,14,86,68,32,36,68,32,36,0,1,1,0.47058823529411764,0.47058823529411764,0.7906976744186046
dated_lineage_sensitivity,Keravan Energia Oy,24,observed_seller_data,30,86,52,0,52,52,0,52,0,1,1,0.0,0.0,0.6046511627906976
dated_lineage_sensitivity,Keravan Energia Oy,24,observed_seller_data,45,86,37,0,37,37,0,37,0,1,1,0.0,0.0,0.43023255813953487
dated_lineage_sensitivity,Keravan Energia Oy,24,observed_seller_data,60,71,22,0,22,22,0,22,0,1,1,0.0,0.0,0.30985915492957744
dated_lineage_sensitivity,Keravan Energia Oy,24,observed_seller_data,90,41,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Koillis-Satakunnan Sähkö Oy,12,observed_seller_data,7,104,97,83,14,97,83,14,0,1,1,0.8556701030927835,0.8556701030927835,0.9326923076923077
dated_lineage_sensitivity,Koillis-Satakunnan Sähkö Oy,12,observed_seller_data,14,104,90,68,22,90,68,22,0,1,1,0.7555555555555555,0.7555555555555555,0.8653846153846154
dated_lineage_sensitivity,Koillis-Satakunnan Sähkö Oy,12,observed_seller_data,30,104,74,36,38,74,36,38,0,1,1,0.4864864864864865,0.4864864864864865,0.7115384615384616
dated_lineage_sensitivity,Koillis-Satakunnan Sähkö Oy,12,observed_seller_data,45,104,59,11,48,59,11,48,0,1,1,0.1864406779661017,0.1864406779661017,0.5673076923076923
dated_lineage_sensitivity,Koillis-Satakunnan Sähkö Oy,12,observed_seller_data,60,97,44,0,44,44,0,44,0,1,1,0.0,0.0,0.4536082474226804
dated_lineage_sensitivity,Koillis-Satakunnan Sähkö Oy,12,observed_seller_data,90,67,14,0,14,14,0,14,0,1,1,0.0,0.0,0.208955223880597
dated_lineage_sensitivity,Koillis-Satakunnan Sähkö Oy,24,observed_seller_data,7,104,97,76,21,97,76,21,0,1,1,0.7835051546391752,0.7835051546391752,0.9326923076923077
dated_lineage_sensitivity,Koillis-Satakunnan Sähkö Oy,24,observed_seller_data,14,104,90,54,36,90,54,36,0,1,1,0.6,0.6,0.8653846153846154
dated_lineage_sensitivity,Koillis-Satakunnan Sähkö Oy,24,observed_seller_data,30,104,74,22,52,74,22,52,0,1,1,0.2972972972972973,0.2972972972972973,0.7115384615384616
dated_lineage_sensitivity,Koillis-Satakunnan Sähkö Oy,24,observed_seller_data,45,104,59,0,59,59,0,59,0,1,1,0.0,0.0,0.5673076923076923
dated_lineage_sensitivity,Koillis-Satakunnan Sähkö Oy,24,observed_seller_data,60,97,44,0,44,44,0,44,0,1,1,0.0,0.0,0.4536082474226804
dated_lineage_sensitivity,Koillis-Satakunnan Sähkö Oy,24,observed_seller_data,90,67,14,0,14,14,0,14,0,1,1,0.0,0.0,0.208955223880597
dated_lineage_sensitivity,Kokkolan Energia Oy,6,canonical_calculation,7,33,25,5,20,1,1,0,0,1,1,0.2,1.0,0.7575757575757576
dated_lineage_sensitivity,Kokkolan Energia Oy,6,canonical_calculation,14,28,23,1,22,0,0,0,0,1,0,0.043478260869565216,,0.8214285714285714
dated_lineage_sensitivity,Kokkolan Energia Oy,6,canonical_calculation,30,14,12,0,12,0,0,0,0,1,0,0.0,,0.8571428571428571
dated_lineage_sensitivity,Kokkolan Energia Oy,6,canonical_calculation,45,4,3,0,3,0,0,0,0,1,0,0.0,,0.75
dated_lineage_sensitivity,Kokkolan Energia Oy,6,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Kokkolan Energia Oy,6,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Kokkolan Energia Oy,6,observed_seller_data,7,83,76,56,20,76,56,20,0,1,1,0.7368421052631579,0.7368421052631579,0.9156626506024096
dated_lineage_sensitivity,Kokkolan Energia Oy,6,observed_seller_data,14,83,69,35,34,69,35,34,0,1,1,0.5072463768115942,0.5072463768115942,0.8313253012048193
dated_lineage_sensitivity,Kokkolan Energia Oy,6,observed_seller_data,30,83,53,16,37,53,16,37,0,1,1,0.3018867924528302,0.3018867924528302,0.6385542168674698
dated_lineage_sensitivity,Kokkolan Energia Oy,6,observed_seller_data,45,83,38,1,37,38,1,37,0,1,1,0.02631578947368421,0.02631578947368421,0.4578313253012048
dated_lineage_sensitivity,Kokkolan Energia Oy,6,observed_seller_data,60,72,23,0,23,23,0,23,0,1,1,0.0,0.0,0.3194444444444444
dated_lineage_sensitivity,Kokkolan Energia Oy,6,observed_seller_data,90,42,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Kokkolan Energia Oy,12,canonical_calculation,7,39,34,22,12,21,21,0,0,1,1,0.6470588235294118,1.0,0.8717948717948718
dated_lineage_sensitivity,Kokkolan Energia Oy,12,canonical_calculation,14,34,29,8,21,7,7,0,0,1,1,0.27586206896551724,1.0,0.8529411764705882
dated_lineage_sensitivity,Kokkolan Energia Oy,12,canonical_calculation,30,18,14,0,14,0,0,0,0,1,0,0.0,,0.7777777777777778
dated_lineage_sensitivity,Kokkolan Energia Oy,12,canonical_calculation,45,4,3,0,3,0,0,0,0,1,0,0.0,,0.75
dated_lineage_sensitivity,Kokkolan Energia Oy,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Kokkolan Energia Oy,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Kokkolan Energia Oy,12,observed_seller_data,7,83,76,63,13,76,63,13,0,1,1,0.8289473684210527,0.8289473684210527,0.9156626506024096
dated_lineage_sensitivity,Kokkolan Energia Oy,12,observed_seller_data,14,83,69,49,20,69,49,20,0,1,1,0.7101449275362319,0.7101449275362319,0.8313253012048193
dated_lineage_sensitivity,Kokkolan Energia Oy,12,observed_seller_data,30,83,53,31,22,53,31,22,0,1,1,0.5849056603773585,0.5849056603773585,0.6385542168674698
dated_lineage_sensitivity,Kokkolan Energia Oy,12,observed_seller_data,45,83,38,16,22,38,16,22,0,1,1,0.42105263157894735,0.42105263157894735,0.4578313253012048
dated_lineage_sensitivity,Kokkolan Energia Oy,12,observed_seller_data,60,72,23,1,22,23,1,22,0,1,1,0.043478260869565216,0.043478260869565216,0.3194444444444444
dated_lineage_sensitivity,Kokkolan Energia Oy,12,observed_seller_data,90,42,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Kokkolan Energia Oy,24,canonical_calculation,7,39,34,30,4,29,29,0,0,1,1,0.8823529411764706,1.0,0.8717948717948718
dated_lineage_sensitivity,Kokkolan Energia Oy,24,canonical_calculation,14,35,30,23,7,22,22,0,0,1,1,0.7666666666666667,1.0,0.8571428571428571
dated_lineage_sensitivity,Kokkolan Energia Oy,24,canonical_calculation,30,19,14,7,7,6,6,0,0,1,1,0.5,1.0,0.7368421052631579
dated_lineage_sensitivity,Kokkolan Energia Oy,24,canonical_calculation,45,4,3,0,3,0,0,0,0,1,0,0.0,,0.75
dated_lineage_sensitivity,Kokkolan Energia Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Kokkolan Energia Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Kokkolan Energia Oy,24,observed_seller_data,7,67,60,34,26,60,34,26,0,1,1,0.5666666666666667,0.5666666666666667,0.8955223880597015
dated_lineage_sensitivity,Kokkolan Energia Oy,24,observed_seller_data,14,67,53,13,40,53,13,40,0,1,1,0.24528301886792453,0.24528301886792453,0.7910447761194029
dated_lineage_sensitivity,Kokkolan Energia Oy,24,observed_seller_data,30,67,37,0,37,37,0,37,0,1,1,0.0,0.0,0.5522388059701493
dated_lineage_sensitivity,Kokkolan Energia Oy,24,observed_seller_data,45,67,22,0,22,22,0,22,0,1,1,0.0,0.0,0.3283582089552239
dated_lineage_sensitivity,Kokkolan Energia Oy,24,observed_seller_data,60,56,7,0,7,7,0,7,0,1,1,0.0,0.0,0.125
dated_lineage_sensitivity,Kokkolan Energia Oy,24,observed_seller_data,90,26,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Korpelan Energia Oy,12,canonical_calculation,7,38,33,21,12,21,21,0,0,1,1,0.6363636363636364,1.0,0.868421052631579
dated_lineage_sensitivity,Korpelan Energia Oy,12,canonical_calculation,14,31,28,14,14,14,14,0,0,1,1,0.5,1.0,0.9032258064516129
dated_lineage_sensitivity,Korpelan Energia Oy,12,canonical_calculation,30,15,13,0,13,0,0,0,0,1,0,0.0,,0.8666666666666667
dated_lineage_sensitivity,Korpelan Energia Oy,12,canonical_calculation,45,4,2,0,2,0,0,0,0,1,0,0.0,,0.5
dated_lineage_sensitivity,Korpelan Energia Oy,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Korpelan Energia Oy,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
dated_lineage_sensitivity,Korpelan Energia Oy,12,observed_seller_data,7,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Korpelan Energia Oy,12,observed_seller_data,14,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Korpelan Energia Oy,12,observed_seller_data,30,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Korpelan Energia Oy,12,observed_seller_data,45,4,0,0,0,0,0,0,0,0,0,,,0.0
dated_lineage_sensitivity,Korpelan Energia Oy,12,observed_seller_data,60,0,0,0,0,0,0,0,0,0,0,,,
