status,reason,flags,pair_days,unique_contracts,date_count,first_date,last_date,contract_examples
lost,canonical_outcome_not_listed,ambiguous_energy_mechanisms|exact_source_legacy_null_observation_binding|historical_household_statistics_scope_assumed,12,2,4,2026-09-09,2026-09-16,bdfd4u-keravan-energia-oy-perusfiksu-24kk|w4k6um-keravan-energia-oy-perusfiksu-24kk
lost,canonical_outcome_not_listed,canonical_interpretation_rejected_by_exact_target_validation|exact_source_legacy_null_observation_binding|historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation,12,4,1,2026-07-23,2026-07-23,35idqf-vattenfall-oy-taysvesi-24-kk|8lw2cg-turku-energia-oy-louna-helppo-l|dgh71e-turku-energia-oy-louna-helppo-m
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3274|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T09:21:28+00:00|historical_interpretation_id_3274|retrospective_historical_interpretation|unknown_short_fixed_term_duration,105,1,35,2026-06-10,2026-07-14,096kvt-cheap-energy-finland-oy-cheap-maaraaikainen-3-kk-perusmaksu-0-koko-sopimuskauden-ajan
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3282|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T09:25:39+00:00|historical_interpretation_id_3282|retrospective_historical_interpretation|unknown_short_fixed_term_duration,12,1,4,2026-01-30,2026-02-02,0flemf-vihrea-alyenergia-oy-vankka-kiintea-4kk-fossiilivapaa
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3310|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T09:36:02+00:00|historical_interpretation_id_3310|retrospective_historical_interpretation|unknown_short_fixed_term_duration,9,1,3,2026-01-24,2026-01-26,0xadsb-vihrea-alyenergia-oy-vankka-kiintea-4kk-fossiilivapaa
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3644|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T12:07:26+00:00|historical_interpretation_id_3644|retrospective_historical_interpretation|unknown_short_fixed_term_duration,75,1,25,2026-05-09,2026-06-02,6txgrh-cheap-energy-finland-oy-cheap-maaraaikainen-3-kk
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4403|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T18:21:29+00:00|historical_interpretation_id_4403|retrospective_historical_interpretation|unknown_short_fixed_term_duration,9,1,3,2026-01-21,2026-01-23,fddbph-vihrea-alyenergia-oy-vankka-kiintea-4kk-fossiilivapaa
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4513|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T19:05:36+00:00|historical_interpretation_id_4513|retrospective_historical_interpretation|unknown_short_fixed_term_duration,27,1,9,2026-02-03,2026-02-11,ggkvce-vihrea-alyenergia-oy-vankka-kiintea-9kk-fossiilivapaa
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4514|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T19:06:01+00:00|historical_interpretation_id_4514|retrospective_historical_interpretation|unknown_short_fixed_term_duration,162,1,54,2026-02-13,2026-04-07,ggkvce-vihrea-alyenergia-oy-vankka-kiintea-9kk-fossiilivapaa
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_5027|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T22:46:30+00:00|historical_interpretation_id_5027|retrospective_historical_interpretation|unknown_short_fixed_term_duration,9,1,3,2026-01-27,2026-01-29,lw9yb0-vihrea-alyenergia-oy-vankka-kiintea-4kk-fossiilivapaa
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_5143|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T23:31:19+00:00|historical_interpretation_id_5143|retrospective_historical_interpretation|unknown_short_fixed_term_duration,21,1,7,2026-01-21,2026-01-27,mxa020-aalto-energia-oyj-ankkuri-kiintea-9kk
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_5405|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-08T01:14:49+00:00|historical_interpretation_id_5405|retrospective_historical_interpretation|unknown_short_fixed_term_duration,12,1,4,2026-01-30,2026-02-02,padux1-vihrea-alyenergia-oy-vankka-kiintea-9kk-fossiilivapaa
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_5614|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-08T02:31:48+00:00|historical_interpretation_id_5614|retrospective_historical_interpretation|unknown_short_fixed_term_duration,9,1,3,2026-01-27,2026-01-29,rfiaso-vihrea-alyenergia-oy-vankka-kiintea-9kk-fossiilivapaa
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_6195|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-08T06:01:24+00:00|historical_interpretation_id_6195|retrospective_historical_interpretation|unknown_short_fixed_term_duration,52,1,26,2026-04-16,2026-05-11,whniel-vihrea-alyenergia-oy-vankka-kiintea-3kk-fossiilivapaa
lost,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_6379|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-08T06:59:44+00:00|historical_interpretation_id_6379|retrospective_historical_interpretation|unknown_short_fixed_term_duration,162,1,54,2026-02-13,2026-04-07,ychtcj-vihrea-alyenergia-oy-vankka-kiintea-4kk-fossiilivapaa
lost,canonical_outcome_not_listed,exact_source_legacy_null_observation_binding|historical_household_statistics_scope_assumed|insufficient_promotion_terms,138,4,46,2026-07-28,2026-09-16,h191sf-hehku-energia-oy-hehku-jatkuva|h8icyg-hehku-energia-oy-hehku-jatkuva|sk027a-hehku-energia-oy-hehku-jatkuva
lost,canonical_outcome_not_listed,exact_source_legacy_null_observation_binding|historical_household_statistics_scope_assumed|insufficient_promotion_terms|retrospective_exact_source_interpretation,18,2,5,2026-07-23,2026-07-27,h8icyg-hehku-energia-oy-hehku-jatkuva|iq7fja-vimpelin-voima-oy-vuodenaikatariffi
lost,canonical_outcome_not_listed,exact_source_legacy_null_observation_binding|historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation,19,3,5,2026-07-23,2026-07-27,3bdzoe-paneliankosken-voima-oy-kosken-kayttowoima-12-kk-kulutusjousto|kw0pi8-turku-energia-oy-louna-helppo-xs|x5t18z-helen-oy-helpposahko-m
lost,exact_date_components_unavailable,canonical_interpretation_rejected_by_exact_target_validation|canonical_omitted_no_valid_interpretation_as_of_date|historical_temporal_source_validation_unavailable|observed_relational_uniform_monthly_consumption,703,7,58,2026-07-25,2026-09-20,0uohci-vihrea-alyenergia-oy-opiskelijan-verraton-porssisahko|1ucmby-cheap-energy-finland-oy-cheap-kvartaalisahko|6e4ly6-kokkolan-energia-oy-tyyni
lost,exact_date_components_unavailable,canonical_omitted_ambiguous_covering_source_snapshots|observed_relational_uniform_monthly_consumption,3,1,1,2026-09-14,2026-09-14,kvwny9-vihrea-alyenergia-oy-vire-tuuli-porssisahko-tarjous-ensimmaiset-12-kk
unavailable,annual_cost_exceeds_ceiling,canonical_omitted_no_covering_source_observation|historical_episode_id_3271|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T09:19:40+00:00|historical_interpretation_id_3271|retrospective_historical_interpretation,7,1,7,2026-02-05,2026-02-11,03ujs2-vaasan-sahko-myynti-oy-kiintea-12-kk-yosahko
unavailable,annual_cost_exceeds_ceiling,canonical_omitted_no_covering_source_observation|historical_episode_id_3272|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T09:20:05+00:00|historical_interpretation_id_3272|retrospective_historical_interpretation,6,1,6,2026-02-13,2026-02-18,03ujs2-vaasan-sahko-myynti-oy-kiintea-12-kk-yosahko
unavailable,canonical_outcome_not_listed,canonical_interpretation_rejected_by_exact_target_validation|exact_source_legacy_null_observation_binding|historical_household_statistics_scope_assumed,1,1,1,2026-07-24,2026-07-24,lhlgjg-helen-oy-helpposahko-l
unavailable,canonical_outcome_not_listed,canonical_interpretation_rejected_by_exact_target_validation|exact_source_legacy_null_observation_binding|historical_household_statistics_scope_assumed|legacy_null_mask_recovered_with_dated_consumption_eligibility|retrospective_exact_source_interpretation,18,3,2,2026-07-25,2026-07-26,8lw2cg-turku-energia-oy-louna-helppo-l|dgh71e-turku-energia-oy-louna-helppo-m|ztawud-turku-energia-oy-louna-helppo-s
unavailable,canonical_outcome_not_listed,canonical_interpretation_rejected_by_exact_target_validation|exact_source_legacy_null_observation_binding|historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation,10,4,2,2026-07-23,2026-07-24,8lw2cg-turku-energia-oy-louna-helppo-l|dgh71e-turku-energia-oy-louna-helppo-m|lhlgjg-helen-oy-helpposahko-l
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3372|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T10:04:18+00:00|historical_interpretation_id_3372|retrospective_historical_interpretation,99,1,33,2026-06-17,2026-07-19,23y54m-aanekosken-energia-oy-maalaisjarkisahko-yleissahko-6-kk-paastoton
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3424|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T10:25:49+00:00|historical_interpretation_id_3424|retrospective_historical_interpretation,6,1,2,2026-07-20,2026-07-21,2yipbe-aanekosken-energia-oy-maalaisjarkisahko-kausisahko-6-kk-paastoton
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3442|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T10:32:51+00:00|historical_interpretation_id_3442|retrospective_historical_interpretation,6,1,2,2026-07-21,2026-07-22,3bdzoe-paneliankosken-voima-oy-kosken-kayttowoima-12-kk-kulutusjousto
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3453|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T10:38:21+00:00|historical_interpretation_id_3453|retrospective_historical_interpretation,108,1,36,2026-04-28,2026-06-02,3hsu2i-aalto-energia-oyj-tyyni-vakiohinta
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3458|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T10:40:58+00:00|historical_interpretation_id_3458|retrospective_historical_interpretation,90,1,30,2026-05-18,2026-06-16,3jyjg3-aanekosken-energia-oy-maalaisjarkisahko-yleissahko-6-kk-paastoton
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3572|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T11:36:13+00:00|historical_interpretation_id_3572|retrospective_historical_interpretation,81,1,27,2026-03-07,2026-04-02,5kjuso-vattenfall-oy-ilmasto-mix-6-kk
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3577|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T11:38:41+00:00|historical_interpretation_id_3577|retrospective_historical_interpretation,6,1,2,2026-07-21,2026-07-22,5me61f-paneliankosken-voima-oy-kosken-kayttowoima-24-kk-kulutusjousto
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3581|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T11:40:58+00:00|historical_interpretation_id_3581|retrospective_historical_interpretation,90,1,30,2026-05-06,2026-06-04,5oqlmc-pohjois-karjalan-sahko-oy-optimi-takuu-6-kuukautta
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3696|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T12:33:04+00:00|historical_interpretation_id_3696|retrospective_historical_interpretation,3,1,1,2026-03-31,2026-03-31,7to0dx-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3715|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T12:42:22+00:00|historical_interpretation_id_3715|retrospective_historical_interpretation,27,1,9,2026-02-03,2026-02-11,86oyzv-vihrea-alyenergia-oy-vankka-kiintea-6kk-fossiilivapaa
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3769|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T13:06:54+00:00|historical_interpretation_id_3769|retrospective_historical_interpretation|unknown_short_fixed_term_duration,9,1,3,2026-01-24,2026-01-26,8xiwyn-vihrea-alyenergia-oy-vankka-kiintea-9kk-fossiilivapaa-ensimmainen-kuukausi-ilman-perusmaksua
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3780|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T13:11:54+00:00|historical_interpretation_id_3780|retrospective_historical_interpretation,39,1,13,2026-02-18,2026-03-02,9a16oh-hehku-energia-oy-hehku-spot
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3917|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T14:30:53+00:00|historical_interpretation_id_3917|retrospective_historical_interpretation,9,1,3,2026-05-05,2026-05-07,axfpzg-oomi-oy-oomi-kiintea-6-kk
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_3992|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T15:10:21+00:00|historical_interpretation_id_3992|retrospective_historical_interpretation,9,1,3,2026-06-13,2026-06-15,bly52m-lumme-energia-vuosisahko-6-kk-hinta-joka-ei-heilu
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4026|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T15:27:17+00:00|historical_interpretation_id_4026|retrospective_historical_interpretation,117,1,39,2026-02-13,2026-03-23,buekyk-paneliankosken-voima-oy-kosken-kayttowoima-12-kk-kulutusjousto
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4115|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T16:14:33+00:00|historical_interpretation_id_4115|retrospective_historical_interpretation|unknown_short_fixed_term_duration,69,1,23,2026-03-25,2026-04-16,cuhjgq-aalto-energia-oyj-ankkuri-kiintea-3kk-ensimmainen-kuukausi-ilman-perusmaksua
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4128|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T16:21:51+00:00|historical_interpretation_id_4128|retrospective_historical_interpretation,66,1,22,2026-05-21,2026-06-11,cwlgvo-paneliankosken-voima-oy-kosken-kayttowoima-24-kk-kulutusjousto
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4156|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T16:38:32+00:00|historical_interpretation_id_4156|retrospective_historical_interpretation,66,1,22,2026-01-21,2026-02-11,d311eg-paneliankosken-voima-oy-kosken-kayttowoima-24-kk-kulutusjousto
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4196|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T16:53:22+00:00|historical_interpretation_id_4196|retrospective_historical_interpretation,66,1,22,2026-01-21,2026-02-11,dgh71e-turku-energia-oy-louna-helppo-m
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4343|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T17:54:03+00:00|historical_interpretation_id_4343|retrospective_historical_interpretation,48,1,16,2026-04-23,2026-05-08,emtnli-vihrea-alyenergia-oy-vakaa-valinta
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4365|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T18:03:16+00:00|historical_interpretation_id_4365|retrospective_historical_interpretation,6,1,2,2026-07-21,2026-07-22,exizi7-paneliankosken-voima-oy-kosken-kayttowoima-12-kk-kulutusjousto
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4675|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-08T07:52:18+00:00|historical_interpretation_id_4675|retrospective_historical_interpretation|unknown_short_fixed_term_duration,21,1,7,2026-01-21,2026-01-27,i2ybas-sahkotytot-oy-kiintea-9kk-ensimmaiset-3kk-ilman-perusmaksua
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4692|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T20:22:44+00:00|historical_interpretation_id_4692|retrospective_historical_interpretation,24,1,8,2026-01-21,2026-01-28,idgmqm-vaasan-sahko-myynti-oy-kiintea-6-kk-yleissahko
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4852|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T21:31:23+00:00|historical_interpretation_id_4852|retrospective_historical_interpretation|unknown_short_fixed_term_duration,99,1,33,2026-04-17,2026-05-19,kao0d2-aalto-energia-oyj-ankkuri-kiintea-3kk-ensimmainen-kuukausi-ilman-perusmaksua
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4853|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T21:31:51+00:00|historical_interpretation_id_4853|retrospective_historical_interpretation,69,1,23,2026-03-24,2026-04-15,kbaqkl-paneliankosken-voima-oy-kosken-kayttowoima-24-kk-kulutusjousto
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4925|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T21:58:23+00:00|historical_interpretation_id_4925|retrospective_historical_interpretation,66,1,22,2026-01-21,2026-02-11,kw0pi8-turku-energia-oy-louna-helppo-xs
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4926|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T21:58:45+00:00|historical_interpretation_id_4926|retrospective_historical_interpretation,480,1,160,2026-02-13,2026-07-22,kw0pi8-turku-energia-oy-louna-helppo-xs
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4969|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T22:21:16+00:00|historical_interpretation_id_4969|retrospective_historical_interpretation,9,1,3,2026-02-09,2026-02-11,laxtwi-vattenfall-oy-ilmasto-mix-6-kk
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4970|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T22:21:56+00:00|historical_interpretation_id_4970|retrospective_historical_interpretation,12,1,4,2026-02-13,2026-02-16,laxtwi-vattenfall-oy-ilmasto-mix-6-kk
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_4982|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T22:27:09+00:00|historical_interpretation_id_4982|retrospective_historical_interpretation,90,1,30,2026-05-18,2026-06-16,le6ufb-aanekosken-energia-oy-maalaisjarkisahko-kausisahko-6-kk-paastoton
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_5015|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T22:42:14+00:00|historical_interpretation_id_5015|retrospective_historical_interpretation|unknown_short_fixed_term_duration,3,1,1,2026-03-24,2026-03-24,lqd9mo-aalto-energia-oyj-ankkuri-kiintea-3kk-ensimmainen-kuukausi-ilman-perusmaksua
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_5340|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-08T00:49:43+00:00|historical_interpretation_id_5340|retrospective_historical_interpretation|unknown_short_fixed_term_duration,99,1,33,2026-06-18,2026-07-20,on0rl2-aalto-energia-oyj-ankkuri-kiintea-3kk-ensimmainen-kuukausi-ilman-perusmaksua
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_5479|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-08T01:43:18+00:00|historical_interpretation_id_5479|retrospective_historical_interpretation,15,1,5,2026-03-12,2026-03-16,pzhjup-hehku-energia-oy-hehku-kiintea-18-kk-perusmaksu-0-ensimmaiset-3-kuukautta
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_5508|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-08T01:57:02+00:00|historical_interpretation_id_5508|retrospective_historical_interpretation,27,1,9,2026-02-03,2026-02-11,qf5zsw-aanekosken-energia-oy-maalaisjarkisahko-kausisahko-6-kk-paastoton
unavailable,canonical_outcome_not_listed,canonical_omitted_no_covering_source_observation|historical_episode_id_5524|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-08T02:01:31+00:00|historical_interpretation_id_5524|retrospective_historical_interpretation,18,1,6,2026-02-13,2026-02-18,qion2o-vaasan-sahko-myynti-oy-kiintea-6-kk-yleissahko
