date,segment,kwh,aggregate_delta,role,contract,name,v2_cost,v3_cost,v2_method,v3_method,v2_basis,v3_basis,v3_segment,reason,source,interpretation,historical_episode,historical_interpretation,anchor,donors,provenance,flags
2026-06-30,open_ended,5000,-103.23524236111109,v2_central,ccs6hf-keuruun-sahko-oy-yleissahko,Keuruun Sähkö Oy / Yleissähkö,636.7,482.1417552083333,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,,,4064,4064,2026-01-20T22:00:00.000000Z,8,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4064|historical_interpretation_id_4064|historical_interpretation_completed_at_2026-08-07T15:47:53+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.994064|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8708|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-06-30,open_ended,5000,-103.23524236111109,v3_central,yd7lgu-alajarven-sahko-oy-aikasahko,Alajärven Sähkö Oy / Aikasähkö,533.25,533.464757638889,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,,,6381,6381,2026-02-28T22:00:00.000000Z,2,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_6381|historical_interpretation_id_6381|historical_interpretation_completed_at_2026-08-08T07:00:05+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.994064|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8708|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-01,open_ended,18000,-160.1061625000002,v2_central,hwmfco-aalto-energia-oyj-tyyni-jatkuva,Aalto energia Oyj / Tyyni Jatkuva,2027.45,1279.9407500000002,none,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,,,4662,4662,2026-01-30T22:00:00.000000Z,1,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4662|historical_interpretation_id_4662|historical_interpretation_completed_at_2026-08-07T20:08:03+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.994178|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8709|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_disclosed_phases|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-01,open_ended,18000,-160.1061625000002,v2_central,lazesb-keuruun-sahko-oy-kausisahko,Keuruun Sähkö Oy / Kausisähkö,2090.85,1813.4622,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,,,4972,4972,2026-01-20T22:00:00.000000Z,2,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4972|historical_interpretation_id_4972|historical_interpretation_completed_at_2026-08-07T22:22:18+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.994178|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8709|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-01,open_ended,18000,-160.1061625000002,v3_central,pszotq-nurmijarven-sahko-oy-kausisahko,Nurmijärven Sähkö Oy / Kausisähkö,3688.875,1897.7622000000001,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,,,5461,5461,2026-01-20T22:00:00.000000Z,2,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_5461|historical_interpretation_id_5461|historical_interpretation_completed_at_2026-08-08T01:36:49+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.994178|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8709|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-01,open_ended,18000,-160.1061625000002,v3_central,ggpwbi-parikkalan-valo-oy-kesto-valo-kanta-asiakas,Parikkalan Valo Oy / Kesto Valo kanta-asiakas,1468.8,1900.3254749999999,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,canonical_outcome,canonical_outcome,open_ended,,,,4515,4515,2026-04-30T21:00:00.000000Z,1,null,canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4515|historical_interpretation_id_4515|historical_interpretation_completed_at_2026-08-07T19:06:09+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.994178|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8709|supplier_adjusted_tail_shifted_on_forward_curve|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|forward_month_from_quarter_contract
2026-07-23,hybrid,5000,2.4686957325268395,v2_central,ky5nx5-koillis-satakunnan-sahko-oy-joustowirta-12-kk,Koillis-Satakunnan Sähkö Oy / JoustoWirta 12 kk,509.24,509.24,none,none,observed_relational_components,observed_relational_components,hybrid,,69,,,,,0,null,canonical_interpretation_rejected_by_exact_target_validation|historical_temporal_source_validation_unavailable|canonical_omitted_no_valid_interpretation_as_of_date|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-23,hybrid,5000,2.4686957325268395,v3_central,exizi7-paneliankosken-voima-oy-kosken-kayttowoima-12-kk-kulutusjousto,Paneliankosken Voima Oy / Kosken käyttöWoima 12 kk - kulutusjousto,510.5,510.50000000000006,none,hybrid_base_only,observed_relational_components,canonical_outcome,hybrid,,90,1627,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:16:18.000000Z"", ""interpretationId"": 1627, ""observationIds"": [235], ""retrospective"": true, ""sourceSnapshotId"": 90, ""targetDate"": ""2026-07-22T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-23,hybrid,5000,2.4686957325268395,v3_central,eoksoz-vaasan-sahko-myynti-oy-vaikuttaja,Vaasan Sähkö Myynti Oy / Vaikuttaja,388.8,512.9173914650536,none,recurring_forward_curve_shift,observed_relational_components,canonical_outcome,hybrid,,237,168,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-23T23:42:53.000000Z"", ""interpretationId"": 168, ""observationIds"": [221], ""retrospective"": true, ""sourceSnapshotId"": 237, ""targetDate"": ""2026-07-22T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|excludes_consumption_effect|forward_month_from_quarter_contract
2026-07-23,open_ended,5000,36.133498151881895,v2_central,lazesb-keuruun-sahko-oy-kausisahko,Keuruun Sähkö Oy / Kausisähkö,620.225,641.6985510752687,none,supplier_adjusted_forward_premium,observed_relational_components,canonical_outcome,open_ended,,18,1568,,,2026-01-20T22:00:00.000000Z,3,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:03:23.000000Z"", ""interpretationId"": 1568, ""observationIds"": [416], ""retrospective"": true, ""sourceSnapshotId"": 18, ""targetDate"": ""2026-07-22T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-23,open_ended,5000,36.133498151881895,v2_central,qvnrc1-aanekosken-energia-oy-yleissahko,Äänekosken Energia Oy / Yleissähkö,630.4,645.7492239583332,none,supplier_adjusted_forward_premium,observed_relational_components,canonical_outcome,open_ended,,61,1606,,,2026-01-20T22:00:00.000000Z,8,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:11:47.000000Z"", ""interpretationId"": 1606, ""observationIds"": [577], ""retrospective"": true, ""sourceSnapshotId"": 61, ""targetDate"": ""2026-07-22T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-23,open_ended,5000,36.133498151881895,v3_central,ydi2at-alajarven-sahko-oy-yleissahko,Alajärven Sähkö Oy / Yleissähkö,529,661.4459981518819,none,supplier_adjusted_forward_premium,observed_relational_components,canonical_outcome,open_ended,,390,1845,,,2026-02-28T22:00:00.000000Z,8,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T04:01:05.000000Z"", ""interpretationId"": 1845, ""observationIds"": [768], ""retrospective"": true, ""sourceSnapshotId"": 390, ""targetDate"": ""2026-07-22T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-23,quarterly,5000,60.6836914650537,v2_central,mchasn-vaasan-sahko-myynti-oy-tuulisahko-yosahko,Vaasan Sähkö Myynti Oy / Tuulisähkö (yösähkö),492.2,616.3173914650538,none,recurring_forward_curve_shift,observed_relational_components,canonical_outcome,quarterly,,92,396,,,,1,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-24T04:13:18.000000Z"", ""interpretationId"": 396, ""observationIds"": [443], ""retrospective"": true, ""sourceSnapshotId"": 92, ""targetDate"": ""2026-07-22T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|historical_temporal_source_validation_unavailable|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|forward_month_from_quarter_contract
2026-07-23,quarterly,5000,60.6836914650537,v2_central,9rgh30-aalto-energia-oyj-huoleton,Aalto energia Oyj / Huoleton,574.0674,574.0673914650537,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,quarterly,,223,1726,,,,1,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:36:13.000000Z"", ""interpretationId"": 1726, ""observationIds"": [123], ""retrospective"": true, ""sourceSnapshotId"": 223, ""targetDate"": ""2026-07-22T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|forward_month_from_quarter_contract
2026-07-23,quarterly,5000,60.6836914650537,v3_central,dkeces-vaasan-sahko-myynti-oy-perussahko-yosahko,Vaasan Sähkö Myynti Oy / Perussähkö (yösähkö),469.7,593.8173914650537,none,recurring_forward_curve_shift,observed_relational_components,canonical_outcome,quarterly,,365,1118,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-24T14:27:26.000000Z"", ""interpretationId"": 1118, ""observationIds"": [188], ""retrospective"": true, ""sourceSnapshotId"": 365, ""targetDate"": ""2026-07-22T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|historical_temporal_source_validation_unavailable|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|unknown_periods_use_latest_applicable_price_or_disclosed_normal|forward_month_from_quarter_contract
2026-07-23,quarterly,18000,227.10630927419288,v2_central,mchasn-vaasan-sahko-myynti-oy-tuulisahko-yosahko,Vaasan Sähkö Myynti Oy / Tuulisähkö (yösähkö),1619.04,2065.8626092741933,none,recurring_forward_curve_shift,observed_relational_components,canonical_outcome,quarterly,,92,396,,,,1,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-24T04:13:18.000000Z"", ""interpretationId"": 396, ""observationIds"": [443], ""retrospective"": true, ""sourceSnapshotId"": 92, ""targetDate"": ""2026-07-22T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|historical_temporal_source_validation_unavailable|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|forward_month_from_quarter_contract
2026-07-23,quarterly,18000,227.10630927419288,v2_central,9rgh30-aalto-energia-oyj-huoleton,Aalto energia Oyj / Huoleton,1896.4726,1896.4726092741932,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,quarterly,,223,1726,,,,1,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:36:13.000000Z"", ""interpretationId"": 1726, ""observationIds"": [123], ""retrospective"": true, ""sourceSnapshotId"": 223, ""targetDate"": ""2026-07-22T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|forward_month_from_quarter_contract
2026-07-23,quarterly,18000,227.10630927419288,v3_central,dkeces-vaasan-sahko-myynti-oy-perussahko-yosahko,Vaasan Sähkö Myynti Oy / Perussähkö (yösähkö),1538.04,1984.862609274193,none,recurring_forward_curve_shift,observed_relational_components,canonical_outcome,quarterly,,365,1118,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-24T14:27:26.000000Z"", ""interpretationId"": 1118, ""observationIds"": [188], ""retrospective"": true, ""sourceSnapshotId"": 365, ""targetDate"": ""2026-07-22T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|historical_temporal_source_validation_unavailable|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|unknown_periods_use_latest_applicable_price_or_disclosed_normal|forward_month_from_quarter_contract
2026-07-24,hybrid,5000,1.3000000000000682,v2_central|v3_central,exizi7-paneliankosken-voima-oy-kosken-kayttowoima-12-kk-kulutusjousto,Paneliankosken Voima Oy / Kosken käyttöWoima 12 kk - kulutusjousto,510.5,510.5000000000001,hybrid_base_only,hybrid_base_only,canonical_outcome,canonical_outcome,hybrid,,90,1627,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:16:18.000000Z"", ""interpretationId"": 1627, ""observationIds"": [235], ""retrospective"": true, ""sourceSnapshotId"": 90, ""targetDate"": ""2026-07-23T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-24,hybrid,5000,1.3000000000000682,v3_central,zrpfru-kokkolan-energia-oy-aalto-24-kk,Kokkolan Energia Oy / Aalto 24 kk,513.1,513.1,hybrid_base_only,hybrid_base_only,canonical_outcome,canonical_outcome,hybrid,,39,1585,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:06:24.000000Z"", ""interpretationId"": 1585, ""observationIds"": [810], ""retrospective"": true, ""sourceSnapshotId"": 39, ""targetDate"": ""2026-07-23T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-24,open_ended,5000,96.21973541666671,v2_central,83t7i7-pohjois-karjalan-sahko-oy-optimi-kuukausi,Pohjois-Karjalan Sähkö Oy / Optimi kuukausi,653.3694,653.3693830645161,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,open_ended,,157,1681,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:27:05.000000Z"", ""interpretationId"": 1681, ""observationIds"": [103], ""retrospective"": true, ""sourceSnapshotId"": 157, ""targetDate"": ""2026-07-23T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|unknown_periods_use_latest_applicable_price_or_disclosed_normal|forward_month_from_quarter_contract
2026-07-24,open_ended,5000,96.21973541666671,v2_central,i5gaxw-pohjois-karjalan-sahko-oy-optimi-kuukausi,Pohjois-Karjalan Sähkö Oy / Optimi kuukausi,653.3694,653.3693830645161,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,open_ended,,150,1675,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:25:57.000000Z"", ""interpretationId"": 1675, ""observationIds"": [327], ""retrospective"": true, ""sourceSnapshotId"": 150, ""targetDate"": ""2026-07-23T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|unknown_periods_use_latest_applicable_price_or_disclosed_normal|forward_month_from_quarter_contract
2026-07-24,open_ended,5000,96.21973541666671,v3_central,fu2xdq-vattenfall-oy-kesto,Vattenfall Oy / Kesto,752.6,747.1782708333334,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,282,1764,,,2026-01-20T22:00:00.000000Z,10,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:43:59.000000Z"", ""interpretationId"": 1764, ""observationIds"": [263], ""retrospective"": true, ""sourceSnapshotId"": 282, ""targetDate"": ""2026-07-23T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-24,open_ended,5000,96.21973541666671,v3_central,bl8nmw-vaasan-sahko-myynti-oy-kuukausipaketti-m,Vaasan Sähkö Myynti Oy / Kuukausipaketti M,1250,752.0000000000001,none,none,canonical_outcome,canonical_outcome,open_ended,,155,1679,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:26:42.000000Z"", ""interpretationId"": 1679, ""observationIds"": [151], ""retrospective"": true, ""sourceSnapshotId"": 155, ""targetDate"": ""2026-07-23T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,open_ended,18000,339.3826846774191,v2_central,83t7i7-pohjois-karjalan-sahko-oy-optimi-kuukausi,Pohjois-Karjalan Sähkö Oy / Optimi kuukausi,2209.8578,2209.857779032258,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,open_ended,,157,1681,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:27:05.000000Z"", ""interpretationId"": 1681, ""observationIds"": [103], ""retrospective"": true, ""sourceSnapshotId"": 157, ""targetDate"": ""2026-07-23T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|unknown_periods_use_latest_applicable_price_or_disclosed_normal|forward_month_from_quarter_contract
2026-07-24,open_ended,18000,339.3826846774191,v2_central,i5gaxw-pohjois-karjalan-sahko-oy-optimi-kuukausi,Pohjois-Karjalan Sähkö Oy / Optimi kuukausi,2209.8578,2209.857779032258,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,open_ended,,150,1675,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:25:57.000000Z"", ""interpretationId"": 1675, ""observationIds"": [327], ""retrospective"": true, ""sourceSnapshotId"": 150, ""targetDate"": ""2026-07-23T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|unknown_periods_use_latest_applicable_price_or_disclosed_normal|forward_month_from_quarter_contract
