date,segment,kwh,evidence,v2_count,v3_count,matched,lost,new,unavailable,v2_median,v3_median,v2_dominant,v3_dominant,v2_methods,v3_methods,median_delta,median_delta_percent,large
2026-04-06,open_ended,18000,71,63,63,63,0,0,8,2329.6843,1794.613452929169,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 37, ""none"": 9, ""recurring_spot_seasonal_index"": 16, ""rolling_365_spot"": 1}","{""none"": 7, ""recurring_spot_seasonal_index"": 16, ""rolling_365_spot"": 1, ""supplier_adjusted_spot_seasonal_index"": 39}",-535.070847070831,-22.967525989286656,True
2026-04-06,quarterly,2000,15,15,15,15,0,0,0,322.8989,322.8988940728039,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 15}","{""recurring_spot_seasonal_index"": 15}",-5.927196127686329e-06,-1.83561979544877e-06,False
2026-04-06,quarterly,5000,15,15,15,15,0,0,0,719.0472,719.0472351820099,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 15}","{""recurring_spot_seasonal_index"": 15}",3.5182009924028534e-05,4.892865158786313e-06,False
2026-04-06,quarterly,18000,15,15,15,15,0,0,0,2435.69,2435.690046655235,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 15}","{""recurring_spot_seasonal_index"": 15}",4.6655235109938076e-05,1.91548329672241e-06,False
2026-04-06,spot,2000,64,63,63,63,0,0,1,207.214,207.21398253731948,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 63}","{""rolling_365_spot"": 63}",-1.746268051761035e-05,-8.427365196179e-06,False
2026-04-06,spot,5000,64,63,63,63,0,0,1,436.735,436.7349563432987,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 63}","{""rolling_365_spot"": 63}",-4.365670133665844e-05,-9.996153579781434e-06,False
2026-04-06,spot,18000,64,61,61,61,0,0,3,1438.8558,1438.8558428358756,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 61}","{""rolling_365_spot"": 61}",4.283587554709811e-05,2.97707911710806e-06,False
2026-04-07,fixed_term_12,2000,53,53,53,53,0,0,0,243.68,243.67999999999995,none,none,"{""hold_last_known_price"": 15, ""none"": 38}","{""hold_last_known_price"": 15, ""none"": 38}",-5.684341886080802e-14,-2.332707602626724e-14,False
2026-04-07,fixed_term_12,5000,53,53,53,53,0,0,0,521,521,none,none,"{""hold_last_known_price"": 15, ""none"": 38}","{""hold_last_known_price"": 15, ""none"": 38}",0.0,0.0,False
2026-04-07,fixed_term_12,18000,53,53,53,53,0,0,0,1722.6,1722.6,none,none,"{""hold_last_known_price"": 15, ""none"": 38}","{""hold_last_known_price"": 15, ""none"": 38}",0.0,0.0,False
2026-04-07,fixed_term_13_23,2000,6,6,6,6,0,0,0,238.94,238.94,none,none,"{""hold_last_known_price"": 1, ""none"": 5}","{""hold_last_known_price"": 1, ""none"": 5}",0.0,0.0,False
2026-04-07,fixed_term_13_23,5000,6,6,6,6,0,0,0,493.34,493.34000000000003,none,none,"{""hold_last_known_price"": 1, ""none"": 5}","{""hold_last_known_price"": 1, ""none"": 5}",5.684341886080802e-14,1.1522158929097178e-14,False
2026-04-07,fixed_term_13_23,18000,6,6,6,6,0,0,0,1590.54,1590.54,none,none,"{""hold_last_known_price"": 1, ""none"": 5}","{""hold_last_known_price"": 1, ""none"": 5}",0.0,0.0,False
2026-04-07,fixed_term_24,2000,52,52,52,52,0,0,0,227.4,227.4,none,none,"{""hold_last_known_price"": 10, ""none"": 42}","{""hold_last_known_price"": 10, ""none"": 42}",0.0,0.0,False
2026-04-07,fixed_term_24,5000,52,52,52,52,0,0,0,485.4,485.40000000000003,none,none,"{""hold_last_known_price"": 10, ""none"": 42}","{""hold_last_known_price"": 10, ""none"": 42}",5.684341886080802e-14,1.171063429353276e-14,False
2026-04-07,fixed_term_24,18000,52,52,52,52,0,0,0,1618.7775,1618.7775000000001,none,none,"{""hold_last_known_price"": 10, ""none"": 42}","{""hold_last_known_price"": 10, ""none"": 42}",2.2737367544323206e-13,1.4046011600929224e-14,False
2026-04-07,fixed_term_6,2000,24,19,24,19,0,5,0,215.6,215.25602150537634,none,term_price_annualized,"{""hold_last_known_price"": 7, ""none"": 12}","{""hold_last_known_price"": 7, ""term_price_annualized"": 17}",-0.3439784946236557,-0.15954475631894977,False
2026-04-07,fixed_term_6,5000,24,19,24,19,0,5,0,458.57,452.2768817204301,none,term_price_annualized,"{""hold_last_known_price"": 7, ""none"": 12}","{""hold_last_known_price"": 7, ""term_price_annualized"": 17}",-6.29311827956991,-1.3723353641908347,False
2026-04-07,fixed_term_6,18000,24,19,24,19,0,5,0,1492.3,1474.2767741935481,none,term_price_annualized,"{""hold_last_known_price"": 7, ""none"": 12}","{""hold_last_known_price"": 7, ""term_price_annualized"": 17}",-18.02322580645182,-1.2077481609898693,False
2026-04-07,fixed_term_other,2000,1,1,1,1,0,0,0,215.6,215.60000000000002,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",2.842170943040401e-14,1.3182611053063084e-14,False
2026-04-07,fixed_term_other,5000,1,1,1,1,0,0,0,475.1,475.1,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-04-07,fixed_term_other,18000,1,1,1,1,0,0,0,1599.6,1599.6,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-04-07,fixed_term_over24,2000,2,2,2,2,0,0,0,198.45,198.45,none,none,"{""none"": 2}","{""none"": 2}",0.0,0.0,False
2026-04-07,fixed_term_over24,5000,2,2,2,2,0,0,0,433.35,433.35,none,none,"{""none"": 2}","{""none"": 2}",0.0,0.0,False
2026-04-07,fixed_term_over24,18000,2,2,2,2,0,0,0,1451.25,1451.25,none,none,"{""none"": 2}","{""none"": 2}",0.0,0.0,False
2026-04-07,hybrid,2000,56,55,55,55,0,0,1,224.6,224.59999999999997,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 48, ""none"": 2, ""recurring_spot_seasonal_index"": 5}","{""hybrid_base_only"": 48, ""none"": 2, ""recurring_spot_seasonal_index"": 5}",-2.842170943040401e-14,-1.2654367511310777e-14,False
2026-04-07,hybrid,5000,56,51,51,51,0,0,5,473,473,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 44, ""none"": 2, ""recurring_spot_seasonal_index"": 5}","{""hybrid_base_only"": 44, ""none"": 2, ""recurring_spot_seasonal_index"": 5}",0.0,0.0,False
2026-04-07,hybrid,18000,56,51,51,51,0,0,5,1549.4,1549.3999999999996,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 44, ""none"": 2, ""recurring_spot_seasonal_index"": 5}","{""hybrid_base_only"": 44, ""none"": 2, ""recurring_spot_seasonal_index"": 5}",-4.547473508864641e-13,-2.934990001848871e-14,False
2026-04-07,open_ended,2000,71,62,62,62,0,0,9,310.9218,249.82983501040366,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 38, ""none"": 9, ""recurring_spot_seasonal_index"": 14, ""rolling_365_spot"": 1}","{""none"": 7, ""recurring_spot_seasonal_index"": 14, ""rolling_365_spot"": 1, ""supplier_adjusted_spot_seasonal_index"": 40}",-61.09196498959636,-19.648659241518722,False
2026-04-07,open_ended,5000,71,63,63,63,0,0,8,699.8289,538.8037369247692,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 37, ""none"": 9, ""recurring_spot_seasonal_index"": 16, ""rolling_365_spot"": 1}","{""none"": 7, ""recurring_spot_seasonal_index"": 16, ""rolling_365_spot"": 1, ""supplier_adjusted_spot_seasonal_index"": 39}",-161.0251630752308,-23.009218835522628,True
2026-04-07,open_ended,18000,71,63,63,63,0,0,8,2329.6843,1794.6134529291685,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 37, ""none"": 9, ""recurring_spot_seasonal_index"": 16, ""rolling_365_spot"": 1}","{""none"": 7, ""recurring_spot_seasonal_index"": 16, ""rolling_365_spot"": 1, ""supplier_adjusted_spot_seasonal_index"": 39}",-535.0708470708314,-22.967525989286678,True
2026-04-07,quarterly,2000,15,15,15,15,0,0,0,323.0484,323.0484070278731,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 15}","{""recurring_spot_seasonal_index"": 15}",7.027873095921677e-06,2.1754861178453996e-06,False
2026-04-07,quarterly,5000,15,15,15,15,0,0,0,719.421,719.4210175696826,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 15}","{""recurring_spot_seasonal_index"": 15}",1.7569682540852227e-05,2.4421976201490125e-06,False
2026-04-07,quarterly,18000,15,15,15,15,0,0,0,2437.0357,2437.035663250858,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 15}","{""recurring_spot_seasonal_index"": 15}",-3.674914205475943e-05,-1.5079443462711455e-06,False
2026-04-07,spot,2000,64,63,63,63,0,0,1,206.8118,206.8118169122254,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 63}","{""rolling_365_spot"": 63}",1.6912225390797175e-05,8.177592086523678e-06,False
2026-04-07,spot,5000,64,63,63,63,0,0,1,435.7295,435.7295422805637,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 63}","{""rolling_365_spot"": 63}",4.228056371857747e-05,9.703397111872726e-06,False
2026-04-07,spot,18000,64,61,61,61,0,0,3,1435.2364,1435.2363522100288,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 61}","{""rolling_365_spot"": 61}",-4.778997117682593e-05,-3.3297630395122315e-06,False
2026-04-08,fixed_term_12,2000,53,53,53,53,0,0,0,243.68,243.68000000000004,none,none,"{""hold_last_known_price"": 14, ""none"": 39}","{""hold_last_known_price"": 14, ""none"": 39}",2.842170943040401e-14,1.166353801313362e-14,False
2026-04-08,fixed_term_12,5000,53,53,53,53,0,0,0,521,521,none,none,"{""hold_last_known_price"": 14, ""none"": 39}","{""hold_last_known_price"": 14, ""none"": 39}",0.0,0.0,False
2026-04-08,fixed_term_12,18000,53,53,53,53,0,0,0,1722.6,1722.6,none,none,"{""hold_last_known_price"": 14, ""none"": 39}","{""hold_last_known_price"": 14, ""none"": 39}",0.0,0.0,False
2026-04-08,fixed_term_13_23,2000,6,6,6,6,0,0,0,233.74,233.74,none,none,"{""hold_last_known_price"": 1, ""none"": 5}","{""hold_last_known_price"": 1, ""none"": 5}",0.0,0.0,False
2026-04-08,fixed_term_13_23,5000,6,6,6,6,0,0,0,483.6,483.59999999999997,none,none,"{""hold_last_known_price"": 1, ""none"": 5}","{""hold_last_known_price"": 1, ""none"": 5}",-5.684341886080802e-14,-1.175422226236725e-14,False
2026-04-08,fixed_term_13_23,18000,6,6,6,6,0,0,0,1571.7,1571.6999999999998,none,none,"{""hold_last_known_price"": 1, ""none"": 5}","{""hold_last_known_price"": 1, ""none"": 5}",-2.2737367544323206e-13,-1.4466735092144307e-14,False
2026-04-08,fixed_term_24,2000,52,52,52,52,0,0,0,228.83,228.82999999999998,none,none,"{""hold_last_known_price"": 9, ""none"": 43}","{""hold_last_known_price"": 9, ""none"": 43}",-2.842170943040401e-14,-1.2420447244856009e-14,False
2026-04-08,fixed_term_24,5000,52,52,52,52,0,0,0,488.59,488.59000000000003,none,none,"{""hold_last_known_price"": 9, ""none"": 43}","{""hold_last_known_price"": 9, ""none"": 43}",5.684341886080802e-14,1.1634175660739683e-14,False
2026-04-08,fixed_term_24,18000,52,52,52,52,0,0,0,1606.1363,1606.13625,none,none,"{""hold_last_known_price"": 9, ""none"": 43}","{""hold_last_known_price"": 9, ""none"": 43}",-4.9999999873762135e-05,-3.1130608201658936e-06,False
2026-04-08,fixed_term_6,2000,23,19,23,19,0,4,0,216.26,215.40405017921148,none,term_price_annualized,"{""hold_last_known_price"": 8, ""none"": 11}","{""hold_last_known_price"": 8, ""term_price_annualized"": 15}",-0.8559498207885099,-0.39579664329441866,False
2026-04-08,fixed_term_6,5000,23,19,23,19,0,4,0,461.4,455.00259856630817,none,term_price_annualized,"{""hold_last_known_price"": 8, ""none"": 11}","{""hold_last_known_price"": 8, ""term_price_annualized"": 15}",-6.397401433691812,-1.3865195998465132,False
2026-04-08,fixed_term_6,18000,23,19,23,19,0,4,0,1496.4,1484.6093548387096,none,term_price_annualized,"{""hold_last_known_price"": 8, ""none"": 11}","{""hold_last_known_price"": 8, ""term_price_annualized"": 15}",-11.790645161290513,-0.7879340524786496,False
2026-04-08,fixed_term_other,2000,1,1,1,1,0,0,0,215.6,215.6,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-04-08,fixed_term_other,5000,1,1,1,1,0,0,0,475.1,475.1000000000001,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",5.684341886080802e-14,1.1964516704021892e-14,False
2026-04-08,fixed_term_other,18000,1,1,1,1,0,0,0,1599.6,1599.6,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-04-08,fixed_term_over24,2000,2,2,2,2,0,0,0,198.45,198.45,none,none,"{""none"": 2}","{""none"": 2}",0.0,0.0,False
2026-04-08,fixed_term_over24,5000,2,2,2,2,0,0,0,433.35,433.35,none,none,"{""none"": 2}","{""none"": 2}",0.0,0.0,False
2026-04-08,fixed_term_over24,18000,2,2,2,2,0,0,0,1451.25,1451.2499999999998,none,none,"{""none"": 2}","{""none"": 2}",-2.2737367544323206e-13,-1.5667436723047857e-14,False
2026-04-08,hybrid,2000,56,55,55,55,0,0,1,224.6,224.6,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 47, ""none"": 3, ""recurring_spot_seasonal_index"": 5}","{""hybrid_base_only"": 47, ""none"": 3, ""recurring_spot_seasonal_index"": 5}",0.0,0.0,False
2026-04-08,hybrid,5000,56,51,51,51,0,0,5,469.4,469.4,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 43, ""none"": 3, ""recurring_spot_seasonal_index"": 5}","{""hybrid_base_only"": 43, ""none"": 3, ""recurring_spot_seasonal_index"": 5}",0.0,0.0,False
2026-04-08,hybrid,18000,56,51,51,51,0,0,5,1543.2,1543.1999999999998,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 43, ""none"": 3, ""recurring_spot_seasonal_index"": 5}","{""hybrid_base_only"": 43, ""none"": 3, ""recurring_spot_seasonal_index"": 5}",-2.2737367544323206e-13,-1.473390846573562e-14,False
2026-04-08,open_ended,2000,75,65,65,65,0,0,10,312.6217,249.88635244933204,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 38, ""none"": 12, ""recurring_spot_seasonal_index"": 14, ""rolling_365_spot"": 1}","{""none"": 10, ""recurring_spot_seasonal_index"": 14, ""rolling_365_spot"": 1, ""supplier_adjusted_spot_seasonal_index"": 40}",-62.73534755066794,-20.067496130520674,False
2026-04-08,open_ended,5000,75,63,63,63,0,0,12,700.1942,538.8037369247692,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 37, ""none"": 9, ""recurring_spot_seasonal_index"": 16, ""rolling_365_spot"": 1}","{""none"": 7, ""recurring_spot_seasonal_index"": 16, ""rolling_365_spot"": 1, ""supplier_adjusted_spot_seasonal_index"": 39}",-161.39046307523085,-23.04938588112139,True
2026-04-08,open_ended,18000,75,63,63,63,0,0,12,2329.6843,1794.613452929169,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 37, ""none"": 9, ""recurring_spot_seasonal_index"": 16, ""rolling_365_spot"": 1}","{""none"": 7, ""recurring_spot_seasonal_index"": 16, ""rolling_365_spot"": 1, ""supplier_adjusted_spot_seasonal_index"": 39}",-535.070847070831,-22.967525989286656,True
2026-04-08,quarterly,2000,15,15,15,15,0,0,0,323.1979,323.1979199829423,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 15}","{""recurring_spot_seasonal_index"": 15}",1.9982942319529684e-05,6.1828812376348e-06,False
2026-04-08,quarterly,5000,15,15,15,15,0,0,0,719.7948,719.7947999573556,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 15}","{""recurring_spot_seasonal_index"": 15}",-4.264438757672906e-08,-5.924520096106426e-09,False
2026-04-08,quarterly,18000,15,15,15,15,0,0,0,2438.3813,2438.381279846481,recurring_spot_seasonal_index,recurring_spot_seasonal_index,"{""recurring_spot_seasonal_index"": 15}","{""recurring_spot_seasonal_index"": 15}",-2.0153519017185317e-05,-8.265122036978105e-07,False
2026-04-08,spot,2000,64,63,63,63,0,0,1,207.0872,207.08715780897398,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 63}","{""rolling_365_spot"": 63}",-4.2191026011551e-05,-2.037355568646976e-05,False
2026-04-08,spot,5000,64,63,63,63,0,0,1,436.4179,436.41789452243506,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 63}","{""rolling_365_spot"": 63}",-5.4775649118710135e-06,-1.2551192129999741e-06,False
2026-04-08,spot,18000,64,61,61,61,0,0,3,1437.7144,1437.7144202807658,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 61}","{""rolling_365_spot"": 61}",2.028076573878934e-05,1.410625485756374e-06,False
2026-04-09,fixed_term_12,2000,54,54,54,54,0,0,0,242.125,242.12499999999997,none,none,"{""hold_last_known_price"": 14, ""none"": 40}","{""hold_last_known_price"": 14, ""none"": 40}",-2.842170943040401e-14,-1.1738444782820447e-14,False
2026-04-09,fixed_term_12,5000,54,54,54,54,0,0,0,522.25,522.25,none,none,"{""hold_last_known_price"": 14, ""none"": 40}","{""hold_last_known_price"": 14, ""none"": 40}",0.0,0.0,False
2026-04-09,fixed_term_12,18000,54,54,54,54,0,0,0,1725.6,1725.6,none,none,"{""hold_last_known_price"": 14, ""none"": 40}","{""hold_last_known_price"": 14, ""none"": 40}",0.0,0.0,False
2026-04-09,fixed_term_13_23,2000,5,5,5,5,0,0,0,229.28,229.27999999999997,none,none,"{""hold_last_known_price"": 1, ""none"": 4}","{""hold_last_known_price"": 1, ""none"": 4}",-2.842170943040401e-14,-1.2396070058620032e-14,False
2026-04-09,fixed_term_13_23,5000,5,5,5,5,0,0,0,471.9,471.9,none,none,"{""hold_last_known_price"": 1, ""none"": 4}","{""hold_last_known_price"": 1, ""none"": 4}",0.0,0.0,False
2026-04-09,fixed_term_13_23,18000,5,5,5,5,0,0,0,1544.4,1544.4,none,none,"{""hold_last_known_price"": 1, ""none"": 4}","{""hold_last_known_price"": 1, ""none"": 4}",0.0,0.0,False
2026-04-09,fixed_term_24,2000,52,52,52,52,0,0,0,228.83,228.82999999999998,none,none,"{""hold_last_known_price"": 8, ""none"": 44}","{""hold_last_known_price"": 8, ""none"": 44}",-2.842170943040401e-14,-1.2420447244856009e-14,False
2026-04-09,fixed_term_24,5000,52,52,52,52,0,0,0,488.59,488.5900000000001,none,none,"{""hold_last_known_price"": 8, ""none"": 44}","{""hold_last_known_price"": 8, ""none"": 44}",1.1368683772161603e-13,2.3268351321479365e-14,False
2026-04-09,fixed_term_24,18000,52,52,52,52,0,0,0,1603.7588,1603.75875,none,none,"{""hold_last_known_price"": 8, ""none"": 44}","{""hold_last_known_price"": 8, ""none"": 44}",-5.000000010113581e-05,-3.1176758064327258e-06,False
2026-04-09,fixed_term_6,2000,23,18,23,18,0,5,0,219.88,215.08,none,term_price_annualized,"{""hold_last_known_price"": 8, ""none"": 10}","{""hold_last_known_price"": 8, ""term_price_annualized"": 15}",-4.799999999999983,-2.1830089139530573,False
2026-04-09,fixed_term_6,5000,23,18,23,18,0,5,0,462.15,454.931541218638,none,term_price_annualized,"{""hold_last_known_price"": 8, ""none"": 10}","{""hold_last_known_price"": 8, ""term_price_annualized"": 15}",-7.21845878136196,-1.5619298455830273,False
2026-04-09,fixed_term_6,18000,23,18,23,18,0,5,0,1502.49,1484.353548387097,none,term_price_annualized,"{""hold_last_known_price"": 8, ""none"": 10}","{""hold_last_known_price"": 8, ""term_price_annualized"": 15}",-18.1364516129031,-1.207092999813849,False
2026-04-09,fixed_term_other,2000,1,1,1,1,0,0,0,215.6,215.60000000000002,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",2.842170943040401e-14,1.3182611053063084e-14,False
2026-04-09,fixed_term_other,5000,1,1,1,1,0,0,0,475.1,475.1,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",0.0,0.0,False
2026-04-09,fixed_term_other,18000,1,1,1,1,0,0,0,1599.6,1599.6000000000004,hold_last_known_price,hold_last_known_price,"{""hold_last_known_price"": 1}","{""hold_last_known_price"": 1}",4.547473508864641e-13,2.842881663456265e-14,False
2026-04-09,fixed_term_over24,2000,2,2,2,2,0,0,0,198.45,198.45,none,none,"{""none"": 2}","{""none"": 2}",0.0,0.0,False
2026-04-09,fixed_term_over24,5000,2,2,2,2,0,0,0,433.35,433.35,none,none,"{""none"": 2}","{""none"": 2}",0.0,0.0,False
2026-04-09,fixed_term_over24,18000,2,2,2,2,0,0,0,1451.25,1451.25,none,none,"{""none"": 2}","{""none"": 2}",0.0,0.0,False
2026-04-09,hybrid,2000,55,54,54,54,0,0,1,223.6,225.39999999999998,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 46, ""none"": 3, ""recurring_forward_curve_shift"": 5}","{""hybrid_base_only"": 46, ""none"": 3, ""recurring_spot_seasonal_index"": 5}",1.799999999999983,0.8050089445438207,False
2026-04-09,hybrid,5000,55,50,50,50,0,0,5,471.05,471.05,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 42, ""none"": 3, ""recurring_forward_curve_shift"": 5}","{""hybrid_base_only"": 42, ""none"": 3, ""recurring_spot_seasonal_index"": 5}",0.0,0.0,False
2026-04-09,hybrid,18000,55,50,50,50,0,0,5,1550.8,1550.8,hybrid_base_only,hybrid_base_only,"{""hybrid_base_only"": 42, ""none"": 3, ""recurring_forward_curve_shift"": 5}","{""hybrid_base_only"": 42, ""none"": 3, ""recurring_spot_seasonal_index"": 5}",0.0,0.0,False
2026-04-09,open_ended,2000,75,65,65,65,0,0,10,305.9705,249.74561153447442,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 38, ""none"": 12, ""recurring_forward_curve_shift"": 14, ""rolling_365_spot"": 1}","{""none"": 10, ""recurring_spot_seasonal_index"": 14, ""rolling_365_spot"": 1, ""supplier_adjusted_spot_seasonal_index"": 40}",-56.224888465525595,-18.375918091948602,False
2026-04-09,open_ended,5000,75,63,63,63,0,0,12,662.8862,538.8037369247693,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 37, ""none"": 9, ""recurring_forward_curve_shift"": 16, ""rolling_365_spot"": 1}","{""none"": 7, ""recurring_spot_seasonal_index"": 16, ""rolling_365_spot"": 1, ""supplier_adjusted_spot_seasonal_index"": 39}",-124.08246307523075,-18.718516553102287,True
2026-04-09,open_ended,18000,75,63,63,63,0,0,12,2190.9,1794.613452929169,hold_current_supplier_price,supplier_adjusted_spot_seasonal_index,"{""hold_current_supplier_price"": 37, ""none"": 9, ""recurring_forward_curve_shift"": 16, ""rolling_365_spot"": 1}","{""none"": 7, ""recurring_spot_seasonal_index"": 16, ""rolling_365_spot"": 1, ""supplier_adjusted_spot_seasonal_index"": 39}",-396.28654707083115,-18.087842761916615,True
2026-04-09,quarterly,2000,15,15,15,15,0,0,0,270.888,323.3474329380115,recurring_forward_curve_shift,recurring_spot_seasonal_index,"{""recurring_forward_curve_shift"": 15}","{""recurring_spot_seasonal_index"": 15}",52.4594329380115,19.365727879423048,False
2026-04-09,quarterly,5000,15,15,15,15,0,0,0,589.0199,720.1685823450288,recurring_forward_curve_shift,recurring_spot_seasonal_index,"{""recurring_forward_curve_shift"": 15}","{""recurring_spot_seasonal_index"": 15}",131.14868234502876,22.26557750341351,True
2026-04-09,quarterly,18000,15,15,15,15,0,0,0,1967.5917,2439.7268964421037,recurring_forward_curve_shift,recurring_spot_seasonal_index,"{""recurring_forward_curve_shift"": 15}","{""recurring_spot_seasonal_index"": 15}",472.13519644210373,23.995587928232457,True
2026-04-09,spot,2000,64,63,63,63,0,0,1,207.7583,207.75828252434673,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 63}","{""rolling_365_spot"": 63}",-1.7475653265819346e-05,-8.411530738275846e-06,False
2026-04-09,spot,5000,64,63,63,63,0,0,1,438.0957,438.09570631086694,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 63}","{""rolling_365_spot"": 63}",6.31086692237659e-06,1.4405224526003314e-06,False
2026-04-09,spot,18000,64,61,61,61,0,0,3,1443.7545,1443.7545427191208,rolling_365_spot,rolling_365_spot,"{""rolling_365_spot"": 61}","{""rolling_365_spot"": 61}",4.271912075637374e-05,2.9588909164524675e-06,False
2026-04-10,fixed_term_12,2000,54,54,54,54,0,0,0,240.8,240.79999999999998,none,none,"{""hold_last_known_price"": 12, ""none"": 42}","{""hold_last_known_price"": 12, ""none"": 42}",-2.842170943040401e-14,-1.1803035477742526e-14,False
2026-04-10,fixed_term_12,5000,54,54,54,54,0,0,0,522.65,522.6500000000001,none,none,"{""hold_last_known_price"": 12, ""none"": 42}","{""hold_last_known_price"": 12, ""none"": 42}",1.1368683772161603e-13,2.175200186006238e-14,False
2026-04-10,fixed_term_12,18000,54,54,54,54,0,0,0,1734.54,1734.5399999999997,none,none,"{""hold_last_known_price"": 12, ""none"": 42}","{""hold_last_known_price"": 12, ""none"": 42}",-2.2737367544323206e-13,-1.3108586451925703e-14,False
2026-04-10,fixed_term_13_23,2000,5,5,5,5,0,0,0,229.28,229.27999999999997,none,none,"{""hold_last_known_price"": 1, ""none"": 4}","{""hold_last_known_price"": 1, ""none"": 4}",-2.842170943040401e-14,-1.2396070058620032e-14,False
2026-04-10,fixed_term_13_23,5000,5,5,5,5,0,0,0,471.9,471.9,none,none,"{""hold_last_known_price"": 1, ""none"": 4}","{""hold_last_known_price"": 1, ""none"": 4}",0.0,0.0,False
2026-04-10,fixed_term_13_23,18000,5,5,5,5,0,0,0,1544.4,1544.4,none,none,"{""hold_last_known_price"": 1, ""none"": 4}","{""hold_last_known_price"": 1, ""none"": 4}",0.0,0.0,False
2026-04-10,fixed_term_24,2000,52,52,52,52,0,0,0,228.83,228.82999999999998,none,none,"{""hold_last_known_price"": 9, ""none"": 43}","{""hold_last_known_price"": 9, ""none"": 43}",-2.842170943040401e-14,-1.2420447244856009e-14,False
2026-04-10,fixed_term_24,5000,52,52,52,52,0,0,0,487.6475,487.64750000000004,none,none,"{""hold_last_known_price"": 9, ""none"": 43}","{""hold_last_known_price"": 9, ""none"": 43}",5.684341886080802e-14,1.1656661596913347e-14,False
2026-04-10,fixed_term_24,18000,52,52,52,52,0,0,0,1605.0938,1605.0937500000002,none,none,"{""hold_last_known_price"": 9, ""none"": 43}","{""hold_last_known_price"": 9, ""none"": 43}",-4.9999999873762135e-05,-3.1150827368320863e-06,False
