snapshot_id,company,term,date,reasons
107897,Nurmijärven Sähkö Oy,24,2026-05-17,not_General
107898,Koillis-Satakunnan Sähkö Oy,24,2026-05-17,not_General
107901,Vaasan Sähkö Myynti Oy,12,2026-05-17,not_General
107905,Imatran Seudun Sähkö Oy,6,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107907,Nordic Green Energy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107908,Pohjois-Karjalan Sähkö Oy,6,2026-05-17,not_General
107910,Lammaisten Energia Oy,24,2026-05-17,not_General
107911,Äänekosken Energia Oy,6,2026-05-17,not_General
107912,Kokkolan Energia Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107915,Keravan Energia Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107920,Vaasan Sähkö Myynti Oy,6,2026-05-17,not_General
107922,Korpelan Energia Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107930,Koillis-Satakunnan Sähkö Oy,12,2026-05-17,not_General
107931,Kokkolan Energia Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107932,Keravan Energia Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107937,Äänekosken Energia Oy,12,2026-05-17,not_General
107939,Koillis-Satakunnan Sähkö Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107940,Oomi Oy,6,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107952,Paneliankosken Voima Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice;not_General
107953,Imatran Seudun Sähkö Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107956,Alajärven Sähkö Oy,12,2026-05-17,not_General
107967,Fortum Markets Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107969,Imatran Seudun Sähkö Oy,6,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107986,Fortum Markets Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
107991,Äänekosken Energia Oy,24,2026-05-17,not_General
107992,Köyliön-Säkylän Sähkö Oy,24,2026-05-17,not_General
107997,Köyliön-Säkylän Sähkö Oy,24,2026-05-17,not_General
108002,Turku Energia Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108003,Lammaisten Energia Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice;not_General
108005,Helen Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108012,Pohjois-Karjalan Sähkö Oy,12,2026-05-17,not_General
108016,Pohjois-Karjalan Sähkö Oy,6,2026-05-17,not_General
108017,Äänekosken Energia Oy,24,2026-05-17,not_General
108022,Omavoima Oy,12,2026-05-17,not_General
108032,Vaasan Sähkö Myynti Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108033,Koillis-Satakunnan Sähkö Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108036,Vaasan Sähkö Myynti Oy,24,2026-05-17,not_General
108041,Omavoima Oy,12,2026-05-17,not_General
108043,Nordic Green Energy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108044,Paneliankosken Voima Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108045,Pohjois-Karjalan Sähkö Oy,12,2026-05-17,not_General
108048,Lammaisten Energia Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108050,Lammaisten Energia Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice;not_General
108051,Oomi Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108064,Pohjois-Karjalan Sähkö Oy,24,2026-05-17,not_General
108077,Köyliön-Säkylän Sähkö Oy,12,2026-05-17,not_General
108083,Nordic Green Energy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108088,Köyliön-Säkylän Sähkö Oy,12,2026-05-17,not_General
108089,Lammaisten Energia Oy,12,2026-05-17,not_General
108091,Omavoima Oy,24,2026-05-17,not_General
108092,Koillis-Satakunnan Sähkö Oy,24,2026-05-17,not_General
108093,Alajärven Sähkö Oy,24,2026-05-17,not_General
108104,Lumme Energia,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108107,Lammaisten Energia Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice;not_General
108114,Porvoon Energia Oy,24,2026-05-17,not_General
108115,Koillis-Satakunnan Sähkö Oy,12,2026-05-17,not_General
108116,Helen Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108118,Lammaisten Energia Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108121,Nordic Green Energy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108123,Lumme Energia,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108126,Porvoon Energia Oy,12,2026-05-17,not_General
108129,Äänekosken Energia Oy,12,2026-05-17,not_General
108134,Nurmijärven Sähkö Oy,12,2026-05-17,not_General
108135,Äänekosken Energia Oy,6,2026-05-17,not_General
108138,Omavoima Oy,24,2026-05-17,not_General
108140,Keravan Energia Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108141,Nurmijärven Sähkö Oy,24,2026-05-17,not_General
108142,Lammaisten Energia Oy,12,2026-05-17,not_General
108144,Keravan Energia Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108145,Hehku Energia Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108147,Paneliankosken Voima Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice;not_General
108149,Keravan Energia Oy,24,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108151,Paneliankosken Voima Oy,12,2026-05-17,not_General
108160,Lammaisten Energia Oy,24,2026-05-17,not_General
108162,Paneliankosken Voima Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108164,Korpelan Energia Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108168,Vaasan Sähkö Myynti Oy,6,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108170,Hehku Energia Oy,12,2026-05-17,not_exact_fixed_segment;not_FixedPrice
108175,Porvoon Energia Oy,12,2026-05-18,not_General
108180,Pohjois-Karjalan Sähkö Oy,24,2026-05-18,not_General
108181,Oomi Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108183,Äänekosken Energia Oy,6,2026-05-18,not_General
108185,Äänekosken Energia Oy,24,2026-05-18,not_General
108186,Nurmijärven Sähkö Oy,12,2026-05-18,not_General
108189,Paneliankosken Voima Oy,24,2026-05-18,not_General
108197,Porvoon Energia Oy,24,2026-05-18,not_General
108202,Vaasan Sähkö Myynti Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108203,Nurmijärven Sähkö Oy,24,2026-05-18,not_General
108213,Lammaisten Energia Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice;not_General
108214,Imatran Seudun Sähkö Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108218,Koillis-Satakunnan Sähkö Oy,12,2026-05-18,not_General
108222,Porvoon Energia Oy,24,2026-05-18,not_General
108224,Omavoima Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108227,Nurmijärven Sähkö Oy,24,2026-05-18,not_General
108228,Koillis-Satakunnan Sähkö Oy,24,2026-05-18,not_General
108232,Vaasan Sähkö Myynti Oy,12,2026-05-18,not_General
108236,Imatran Seudun Sähkö Oy,6,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108238,Nordic Green Energy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108239,Pohjois-Karjalan Sähkö Oy,6,2026-05-18,not_General
108241,Lammaisten Energia Oy,24,2026-05-18,not_General
108242,Kokkolan Energia Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108245,Keravan Energia Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108250,Vaasan Sähkö Myynti Oy,6,2026-05-18,not_General
108252,Korpelan Energia Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108260,Koillis-Satakunnan Sähkö Oy,12,2026-05-18,not_General
108261,Kokkolan Energia Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108262,Keravan Energia Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108269,Koillis-Satakunnan Sähkö Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108270,Oomi Oy,6,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108278,Fortum Markets Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108283,Paneliankosken Voima Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice;not_General
108284,Imatran Seudun Sähkö Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108287,Alajärven Sähkö Oy,12,2026-05-18,not_General
108298,Imatran Seudun Sähkö Oy,6,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108304,Äänekosken Energia Oy,24,2026-05-18,not_General
108320,Köyliön-Säkylän Sähkö Oy,24,2026-05-18,not_General
108325,Köyliön-Säkylän Sähkö Oy,24,2026-05-18,not_General
108330,Turku Energia Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108331,Lammaisten Energia Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice;not_General
108333,Helen Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108340,Pohjois-Karjalan Sähkö Oy,12,2026-05-18,not_General
108343,Äänekosken Energia Oy,6,2026-05-18,not_General
108345,Pohjois-Karjalan Sähkö Oy,6,2026-05-18,not_General
108350,Omavoima Oy,12,2026-05-18,not_General
108360,Vaasan Sähkö Myynti Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108361,Koillis-Satakunnan Sähkö Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108364,Vaasan Sähkö Myynti Oy,24,2026-05-18,not_General
108369,Omavoima Oy,12,2026-05-18,not_General
108371,Nordic Green Energy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108372,Paneliankosken Voima Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108373,Pohjois-Karjalan Sähkö Oy,12,2026-05-18,not_General
108376,Lammaisten Energia Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108378,Lammaisten Energia Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice;not_General
108379,Oomi Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108392,Pohjois-Karjalan Sähkö Oy,24,2026-05-18,not_General
108405,Köyliön-Säkylän Sähkö Oy,12,2026-05-18,not_General
108409,Fortum Markets Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108412,Nordic Green Energy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108417,Köyliön-Säkylän Sähkö Oy,12,2026-05-18,not_General
108418,Lammaisten Energia Oy,12,2026-05-18,not_General
108420,Omavoima Oy,24,2026-05-18,not_General
108421,Koillis-Satakunnan Sähkö Oy,24,2026-05-18,not_General
108422,Alajärven Sähkö Oy,24,2026-05-18,not_General
108433,Lumme Energia,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108436,Lammaisten Energia Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice;not_General
108439,Äänekosken Energia Oy,12,2026-05-18,not_General
108444,Porvoon Energia Oy,24,2026-05-18,not_General
108445,Koillis-Satakunnan Sähkö Oy,12,2026-05-18,not_General
108446,Äänekosken Energia Oy,12,2026-05-18,not_General
108447,Helen Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108449,Lammaisten Energia Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108452,Nordic Green Energy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108454,Lumme Energia,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108457,Porvoon Energia Oy,12,2026-05-18,not_General
108463,Nurmijärven Sähkö Oy,12,2026-05-18,not_General
108466,Omavoima Oy,24,2026-05-18,not_General
108468,Keravan Energia Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108469,Nurmijärven Sähkö Oy,24,2026-05-18,not_General
108470,Lammaisten Energia Oy,12,2026-05-18,not_General
108472,Keravan Energia Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108473,Hehku Energia Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108475,Paneliankosken Voima Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice;not_General
108477,Keravan Energia Oy,24,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108479,Paneliankosken Voima Oy,12,2026-05-18,not_General
108488,Lammaisten Energia Oy,24,2026-05-18,not_General
108490,Paneliankosken Voima Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108492,Korpelan Energia Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108496,Vaasan Sähkö Myynti Oy,6,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108498,Hehku Energia Oy,12,2026-05-18,not_exact_fixed_segment;not_FixedPrice
108503,Porvoon Energia Oy,12,2026-05-19,not_General
108508,Pohjois-Karjalan Sähkö Oy,24,2026-05-19,not_General
108509,Oomi Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108511,Äänekosken Energia Oy,6,2026-05-19,not_General
108513,Äänekosken Energia Oy,24,2026-05-19,not_General
108514,Nurmijärven Sähkö Oy,12,2026-05-19,not_General
108517,Paneliankosken Voima Oy,24,2026-05-19,not_General
108525,Porvoon Energia Oy,24,2026-05-19,not_General
108529,Vaasan Sähkö Myynti Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108530,Nurmijärven Sähkö Oy,24,2026-05-19,not_General
108540,Imatran Seudun Sähkö Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108544,Koillis-Satakunnan Sähkö Oy,12,2026-05-19,not_General
108547,Porvoon Energia Oy,24,2026-05-19,not_General
108549,Omavoima Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108552,Nurmijärven Sähkö Oy,24,2026-05-19,not_General
108554,Koillis-Satakunnan Sähkö Oy,24,2026-05-19,not_General
108555,Helen Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108559,Vaasan Sähkö Myynti Oy,12,2026-05-19,not_General
108563,Imatran Seudun Sähkö Oy,6,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108565,Nordic Green Energy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108566,Pohjois-Karjalan Sähkö Oy,6,2026-05-19,not_General
108568,Lammaisten Energia Oy,24,2026-05-19,not_General
108569,Kokkolan Energia Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108572,Keravan Energia Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108577,Vaasan Sähkö Myynti Oy,6,2026-05-19,not_General
108579,Korpelan Energia Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108587,Koillis-Satakunnan Sähkö Oy,12,2026-05-19,not_General
108588,Kokkolan Energia Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108589,Keravan Energia Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108596,Koillis-Satakunnan Sähkö Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108597,Oomi Oy,6,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108605,Fortum Markets Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108610,Paneliankosken Voima Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice;not_General
108611,Imatran Seudun Sähkö Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108614,Alajärven Sähkö Oy,12,2026-05-19,not_General
108616,Lammaisten Energia Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice;not_General
108627,Imatran Seudun Sähkö Oy,6,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108633,Äänekosken Energia Oy,24,2026-05-19,not_General
108638,Helen Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108639,Lammaisten Energia Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108651,Köyliön-Säkylän Sähkö Oy,24,2026-05-19,not_General
108656,Köyliön-Säkylän Sähkö Oy,24,2026-05-19,not_General
108661,Turku Energia Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108668,Pohjois-Karjalan Sähkö Oy,12,2026-05-19,not_General
108671,Äänekosken Energia Oy,6,2026-05-19,not_General
108673,Pohjois-Karjalan Sähkö Oy,6,2026-05-19,not_General
108677,Omavoima Oy,12,2026-05-19,not_General
108686,Vaasan Sähkö Myynti Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108687,Koillis-Satakunnan Sähkö Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108690,Vaasan Sähkö Myynti Oy,24,2026-05-19,not_General
108695,Omavoima Oy,12,2026-05-19,not_General
108697,Nordic Green Energy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108698,Paneliankosken Voima Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108699,Pohjois-Karjalan Sähkö Oy,12,2026-05-19,not_General
108703,Oomi Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108715,Pohjois-Karjalan Sähkö Oy,24,2026-05-19,not_General
108729,Köyliön-Säkylän Sähkö Oy,12,2026-05-19,not_General
108733,Fortum Markets Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108736,Nordic Green Energy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108741,Köyliön-Säkylän Sähkö Oy,12,2026-05-19,not_General
108742,Lammaisten Energia Oy,12,2026-05-19,not_General
108744,Omavoima Oy,24,2026-05-19,not_General
108745,Koillis-Satakunnan Sähkö Oy,24,2026-05-19,not_General
108746,Alajärven Sähkö Oy,24,2026-05-19,not_General
108757,Lumme Energia,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108760,Lammaisten Energia Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice;not_General
108763,Äänekosken Energia Oy,12,2026-05-19,not_General
108768,Porvoon Energia Oy,24,2026-05-19,not_General
108769,Lammaisten Energia Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice;not_General
108770,Koillis-Satakunnan Sähkö Oy,12,2026-05-19,not_General
108771,Äänekosken Energia Oy,12,2026-05-19,not_General
108775,Nordic Green Energy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108778,Lumme Energia,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108781,Porvoon Energia Oy,12,2026-05-19,not_General
108784,Lammaisten Energia Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108788,Nurmijärven Sähkö Oy,12,2026-05-19,not_General
108791,Omavoima Oy,24,2026-05-19,not_General
108793,Keravan Energia Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108794,Nurmijärven Sähkö Oy,24,2026-05-19,not_General
108795,Lammaisten Energia Oy,12,2026-05-19,not_General
108797,Keravan Energia Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108798,Hehku Energia Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108800,Paneliankosken Voima Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice;not_General
108802,Keravan Energia Oy,24,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108804,Paneliankosken Voima Oy,12,2026-05-19,not_General
108813,Lammaisten Energia Oy,24,2026-05-19,not_General
108815,Paneliankosken Voima Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108817,Korpelan Energia Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108820,Lammaisten Energia Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice;not_General
108822,Vaasan Sähkö Myynti Oy,6,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108825,Hehku Energia Oy,12,2026-05-19,not_exact_fixed_segment;not_FixedPrice
108830,Porvoon Energia Oy,12,2026-05-20,not_General
108834,Pohjois-Karjalan Sähkö Oy,24,2026-05-20,not_General
108835,Oomi Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108836,Hehku Energia Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108838,Äänekosken Energia Oy,6,2026-05-20,not_General
108840,Äänekosken Energia Oy,24,2026-05-20,not_General
108841,Nurmijärven Sähkö Oy,12,2026-05-20,not_General
108844,Paneliankosken Voima Oy,24,2026-05-20,not_General
108851,Porvoon Energia Oy,24,2026-05-20,not_General
108856,Vaasan Sähkö Myynti Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108857,Nurmijärven Sähkö Oy,24,2026-05-20,not_General
108860,Lammaisten Energia Oy,24,2026-05-20,not_General
108867,Imatran Seudun Sähkö Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108874,Porvoon Energia Oy,24,2026-05-20,not_General
108876,Omavoima Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108879,Nurmijärven Sähkö Oy,24,2026-05-20,not_General
108881,Helen Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108885,Vaasan Sähkö Myynti Oy,12,2026-05-20,not_General
108888,Imatran Seudun Sähkö Oy,6,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108890,Nordic Green Energy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108891,Pohjois-Karjalan Sähkö Oy,6,2026-05-20,not_General
108893,Kokkolan Energia Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108896,Keravan Energia Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108899,Lammaisten Energia Oy,24,2026-05-20,not_General
108902,Vaasan Sähkö Myynti Oy,6,2026-05-20,not_General
108904,Korpelan Energia Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108907,Koillis-Satakunnan Sähkö Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108913,Kokkolan Energia Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108915,Keravan Energia Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108922,Oomi Oy,6,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108930,Fortum Markets Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108935,Paneliankosken Voima Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice;not_General
108936,Imatran Seudun Sähkö Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108939,Alajärven Sähkö Oy,12,2026-05-20,not_General
108941,Lammaisten Energia Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice;not_General
108952,Imatran Seudun Sähkö Oy,6,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108958,Äänekosken Energia Oy,24,2026-05-20,not_General
108965,Helen Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108966,Lammaisten Energia Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108978,Köyliön-Säkylän Sähkö Oy,24,2026-05-20,not_General
108983,Köyliön-Säkylän Sähkö Oy,24,2026-05-20,not_General
108987,Turku Energia Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
108995,Pohjois-Karjalan Sähkö Oy,12,2026-05-20,not_General
108997,Äänekosken Energia Oy,6,2026-05-20,not_General
108999,Koillis-Satakunnan Sähkö Oy,12,2026-05-20,not_General
109000,Pohjois-Karjalan Sähkö Oy,6,2026-05-20,not_General
109001,Koillis-Satakunnan Sähkö Oy,24,2026-05-20,not_General
109005,Omavoima Oy,12,2026-05-20,not_General
109009,Koillis-Satakunnan Sähkö Oy,24,2026-05-20,not_General
109014,Vaasan Sähkö Myynti Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109017,Vaasan Sähkö Myynti Oy,24,2026-05-20,not_General
109022,Omavoima Oy,12,2026-05-20,not_General
109024,Nordic Green Energy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109025,Paneliankosken Voima Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109026,Pohjois-Karjalan Sähkö Oy,12,2026-05-20,not_General
109029,Hehku Energia Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109031,Oomi Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109039,Lammaisten Energia Oy,12,2026-05-20,not_General
109044,Pohjois-Karjalan Sähkö Oy,24,2026-05-20,not_General
109051,Lammaisten Energia Oy,12,2026-05-20,not_General
109058,Köyliön-Säkylän Sähkö Oy,12,2026-05-20,not_General
109063,Fortum Markets Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109066,Nordic Green Energy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109071,Köyliön-Säkylän Sähkö Oy,12,2026-05-20,not_General
109073,Omavoima Oy,24,2026-05-20,not_General
109074,Alajärven Sähkö Oy,24,2026-05-20,not_General
109085,Lumme Energia,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109088,Lammaisten Energia Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice;not_General
109090,Äänekosken Energia Oy,12,2026-05-20,not_General
109095,Porvoon Energia Oy,24,2026-05-20,not_General
109096,Lammaisten Energia Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice;not_General
109097,Äänekosken Energia Oy,12,2026-05-20,not_General
109101,Nordic Green Energy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109104,Lumme Energia,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109107,Porvoon Energia Oy,12,2026-05-20,not_General
109110,Lammaisten Energia Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109114,Nurmijärven Sähkö Oy,12,2026-05-20,not_General
109117,Omavoima Oy,24,2026-05-20,not_General
109119,Keravan Energia Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109120,Nurmijärven Sähkö Oy,24,2026-05-20,not_General
109123,Keravan Energia Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109125,Paneliankosken Voima Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice;not_General
109127,Keravan Energia Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109130,Paneliankosken Voima Oy,12,2026-05-20,not_General
109131,Koillis-Satakunnan Sähkö Oy,12,2026-05-20,not_General
109135,Koillis-Satakunnan Sähkö Oy,12,2026-05-20,not_General
109142,Paneliankosken Voima Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109144,Korpelan Energia Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109146,Lammaisten Energia Oy,12,2026-05-20,not_exact_fixed_segment;not_FixedPrice;not_General
109148,Vaasan Sähkö Myynti Oy,6,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109155,Koillis-Satakunnan Sähkö Oy,24,2026-05-20,not_exact_fixed_segment;not_FixedPrice
109156,Porvoon Energia Oy,12,2026-05-21,not_General
109160,Pohjois-Karjalan Sähkö Oy,24,2026-05-21,not_General
109161,Oomi Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109162,Hehku Energia Oy,24,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109164,Äänekosken Energia Oy,6,2026-05-21,not_General
109166,Äänekosken Energia Oy,24,2026-05-21,not_General
109167,Nurmijärven Sähkö Oy,12,2026-05-21,not_General
109176,Porvoon Energia Oy,24,2026-05-21,not_General
109182,Vaasan Sähkö Myynti Oy,12,2026-05-21,not_exact_fixed_segment;not_FixedPrice
109183,Nurmijärven Sähkö Oy,24,2026-05-21,not_General
109186,Lammaisten Energia Oy,24,2026-05-21,not_General
