company,term,issue_date,target_date,current,actual,market_current,hedge,trade_date,supplier_history_n,supplier_history_observed,supplier_history_canonical,supplier_history_unique_levels,supplier_history_median_changes,supplier_history_curve_failures,supplier_history_missing_dates,supplier_history_last_date,market_history_n,market_history_observed,market_history_canonical,market_history_unique_levels,market_history_median_changes,market_history_curve_failures,market_history_missing_dates,market_history_last_date,reasons,supplier_premium,market_premium,supplier_forecast,unchanged_forecast,pooled_forecast,supplier_ae,unchanged_ae,pooled_ae
Köyliön-Säkylän Sähkö Oy,24,2026-08-10,2026-09-09,9.9,9.9,9.98,7.491129336525306,2026-08-07,123,109,14,4,3,1,0,2026-08-09,123,109,14,36,49,1,0,2026-08-09,,2.1136508128477143,2.395508977262687,9.811434044811907,9.9,9.871991494136399,0.08856595518809307,0.0,0.028008505863601485
Köyliön-Säkylän Sähkö Oy,24,2026-08-11,2026-09-10,9.9,9.9,9.95,7.565430143638851,2026-08-10,124,109,15,4,3,1,0,2026-08-10,124,109,15,36,49,1,0,2026-08-10,,2.1874557755044592,2.4188493988156887,9.855865775742993,9.9,9.910283862736362,0.044134224257007304,0.0,0.010283862736361726
Köyliön-Säkylän Sähkö Oy,24,2026-08-12,2026-09-11,9.9,9.9,9.95,7.543820451436388,2026-08-11,125,109,16,4,3,1,0,2026-08-11,125,109,16,37,50,1,0,2026-08-11,,2.224234295718632,2.4102795132020534,9.860416424146507,9.9,9.901229989391533,0.03958357585349326,0.0,0.0012299893915326265
Köyliön-Säkylän Sähkö Oy,24,2026-08-13,2026-09-12,9.9,10.6,9.95,7.565919439124487,2026-08-12,126,109,17,4,3,1,0,2026-08-12,126,109,17,37,50,1,0,2026-08-12,,2.257220608929877,2.409254522042443,9.87694201441631,9.9,9.90755218835008,0.72305798558369,0.6999999999999993,0.6924478116499202
Köyliön-Säkylän Sähkö Oy,24,2026-08-14,2026-09-13,9.9,10.6,9.95,7.4593920861833105,2026-08-13,127,109,18,4,3,1,0,2026-08-13,127,109,18,37,50,1,0,2026-08-13,,2.276435596916286,2.40296103175071,9.85074830492988,9.9,9.873705935380206,0.7492516950701198,0.6999999999999993,0.7262940646197933
Lammaisten Energia Oy,12,2026-07-27,2026-08-26,10.42,12.2,10.48,8.763114863013698,2026-07-24,109,109,0,2,2,1,0,2026-07-26,109,109,0,36,37,1,0,2026-07-26,,1.7915984649975645,1.7431373134513115,10.460413998403379,10.42,10.427875652939502,1.7395860015966207,1.7799999999999994,1.7721243470604975
Lammaisten Energia Oy,12,2026-07-28,2026-08-27,10.42,12.2,10.545,8.568218520547944,2026-07-27,110,109,1,2,2,1,0,2026-07-27,110,109,1,36,37,1,0,2026-07-27,,1.757920132994749,1.7365742693350592,10.391841596062807,10.42,10.3479378369649,1.8081584039371918,1.7799999999999994,1.8520621630350984
Lammaisten Energia Oy,12,2026-07-29,2026-08-28,10.42,12.2,10.6,8.490944904109588,2026-07-28,111,109,2,2,2,1,0,2026-07-28,111,109,2,37,38,1,0,2026-07-28,,1.7813854696090756,1.7966260718643083,10.3756991121156,10.42,10.32627129279217,1.8243008878843998,1.7799999999999994,1.87372870720783
Lammaisten Energia Oy,12,2026-07-30,2026-08-29,10.42,12.2,10.66,8.781259068493151,2026-07-29,112,109,3,2,2,1,0,2026-07-29,112,109,3,38,39,1,0,2026-07-29,,1.8183028761794098,1.8747333278708342,10.473868583401767,10.42,10.418797718909195,1.726131416598232,1.7799999999999994,1.7812022810908044
Lammaisten Energia Oy,12,2026-08-01,2026-08-31,12.2,12.2,10.815,8.888607986301372,2026-07-31,113,109,4,2,2,1,1,2026-07-30,114,109,5,39,40,1,0,2026-07-31,,1.7734123900112695,1.885232972954742,11.738606112893791,12.2,12.187652287776833,0.4613938871062082,0.0,0.012347712223165885
Lammaisten Energia Oy,12,2026-08-02,2026-09-01,12.2,12.2,10.815,8.888607986301372,2026-07-31,114,109,5,3,3,1,1,2026-08-01,115,109,6,40,41,1,0,2026-08-01,,2.157907295933109,1.8955227331407134,11.853954584670344,12.2,12.190739215832625,0.34604541532965527,0.0,0.00926078416737397
Lammaisten Energia Oy,12,2026-08-03,2026-09-02,12.2,12.2,10.99,8.888607986301372,2026-07-31,115,109,6,3,3,1,1,2026-08-02,116,109,7,40,41,1,0,2026-08-02,,2.4462784753744886,1.903240053280192,11.940465938502758,12.2,12.140554411874469,0.25953406149724145,0.0,0.05944558812553069
Lammaisten Energia Oy,12,2026-08-04,2026-09-03,12.2,12.2,10.925,8.728779438356165,2026-08-03,116,109,7,3,3,1,1,2026-08-03,117,109,8,41,42,1,0,2026-08-03,,2.662556859955523,1.9527780433848012,11.957400889493506,12.2,12.12696724452229,0.24259911050649308,0.0,0.07303275547771015
Lammaisten Energia Oy,12,2026-08-05,2026-09-04,12.2,12.2,10.99,8.838225753424656,2026-08-04,117,109,8,3,3,1,1,2026-08-04,118,109,9,42,43,1,0,2026-08-04,,2.8647227853776007,2.01363867294956,12.050884561640677,12.2,12.158559327912263,0.14911543835932228,0.0,0.041440672087736274
Lammaisten Energia Oy,12,2026-08-06,2026-09-05,12.2,12.2,10.99,8.654765383561644,2026-08-05,118,109,9,3,3,1,1,2026-08-05,119,109,10,42,44,1,0,2026-08-05,,2.9889856506770363,2.048172566356006,12.033125310271604,12.2,12.113881384975294,0.16687468972839525,0.0,0.08611861502470575
Lammaisten Energia Oy,12,2026-08-07,2026-09-06,12.2,12.2,11.29,8.644147739726026,2026-08-06,119,109,10,3,3,1,1,2026-08-06,120,109,11,42,44,1,0,2026-08-06,,3.128047892117366,2.1199380788765936,12.071658689553017,12.2,12.042225745580785,0.1283413104469826,0.0,0.15777425441921444
Lammaisten Energia Oy,12,2026-08-08,2026-09-07,12.2,12.2,11.29,8.630679698630136,2026-08-07,120,109,11,3,3,1,1,2026-08-07,121,109,12,43,45,1,0,2026-08-07,,3.2349989841565177,2.2514166242259384,12.099703604835994,12.2,12.077628896856822,0.10029639516400479,0.0,0.1223711031431769
Lammaisten Energia Oy,12,2026-08-09,2026-09-08,12.2,12.2,11.29,8.630679698630136,2026-08-07,121,109,12,3,3,1,1,2026-08-08,122,109,13,43,45,1,0,2026-08-08,,3.3185793134598542,2.3533925435119194,12.124777703626997,12.2,12.108221672642616,0.0752222963730027,0.0,0.09177832735738356
Lammaisten Energia Oy,12,2026-08-10,2026-09-09,12.2,12.2,11.29,8.630679698630136,2026-08-07,122,109,13,3,3,1,1,2026-08-09,123,109,14,43,45,1,0,2026-08-09,,3.381264560437357,2.4298744829764054,12.143583277720246,12.2,12.131166254481961,0.05641672227975292,0.0,0.06883374551803811
Lammaisten Energia Oy,12,2026-08-11,2026-09-10,12.2,12.2,11.2,8.748859438356163,2026-08-10,123,109,14,3,3,1,1,2026-08-10,124,109,15,43,45,1,0,2026-08-10,,3.4282784956704835,2.48723593757477,12.193141380207994,12.2,12.21082861277928,0.006858619792005527,0.0,0.010828612779279823
Lammaisten Energia Oy,12,2026-08-12,2026-09-11,12.2,12.2,11.29,8.705082287671232,2026-08-11,124,109,15,3,3,1,1,2026-08-11,125,109,16,44,46,1,0,2026-08-11,,3.4339940121638217,2.4782120935920364,12.181722889950516,12.2,12.16798831437898,0.018277110049483625,0.0,0.032011685621018415
Lammaisten Energia Oy,12,2026-08-13,2026-09-12,12.2,13.06,11.29,8.724316452054794,2026-08-12,125,109,16,3,3,1,1,2026-08-12,126,109,17,44,47,1,0,2026-08-12,,3.449224937205058,2.504888498276219,12.192062416777954,12.2,12.181761485099303,0.8679375832220462,0.8600000000000012,0.8782385149006977
Lammaisten Energia Oy,12,2026-08-14,2026-09-13,12.2,13.06,11.29,8.579424123287671,2026-08-13,126,109,17,3,3,1,1,2026-08-13,127,109,18,44,47,1,0,2026-08-13,,3.455839589890095,2.5200872606934657,12.150579113953329,12.2,12.14285341519434,0.9094208860466715,0.8600000000000012,0.9171465848056606
Lammaisten Energia Oy,24,2026-07-27,2026-08-26,9.97,10.42,9.59,7.456499233926127,2026-07-24,109,109,0,2,1,1,0,2026-07-26,109,109,0,30,42,1,0,2026-07-26,,2.598889069965928,2.0990140960896744,9.995616491167617,9.97,9.959653999004741,0.42438350883238307,0.4499999999999993,0.46034600099525846
Lammaisten Energia Oy,24,2026-07-28,2026-08-27,9.97,10.42,9.64,7.337356641586867,2026-07-27,110,109,1,2,1,1,0,2026-07-27,110,109,1,30,42,1,0,2026-07-27,,2.5775419939929143,2.1076357635857237,9.953469590673935,9.97,9.911497721551777,0.46653040932606515,0.4499999999999993,0.5085022784482227
Lammaisten Energia Oy,24,2026-07-29,2026-08-28,9.97,10.42,9.75,7.273444350205198,2026-07-28,111,109,2,2,1,1,0,2026-07-28,111,109,2,31,43,1,0,2026-07-28,,2.591317335097969,2.156387662292576,9.93842850559095,9.97,9.873949603749333,0.48157149440904945,0.4499999999999993,0.5460503962506671
Lammaisten Energia Oy,24,2026-07-30,2026-08-29,9.97,10.42,9.69,7.420560909712721,2026-07-29,112,109,3,2,1,1,0,2026-07-29,112,109,3,32,44,1,0,2026-07-29,,2.6176269137721775,2.2364296591681327,9.99045634704547,9.97,9.960097170664257,0.42954365295453023,0.4499999999999993,0.4599028293357428
Lammaisten Energia Oy,24,2026-08-01,2026-08-31,10.42,10.42,9.75,7.608965424076606,2026-07-31,113,109,4,2,1,1,1,2026-07-30,114,109,5,34,46,1,0,2026-07-31,,2.600579957900953,2.260384264078928,10.356863614593268,10.42,10.45580490644666,0.06313638540673239,0.0,0.03580490644666057
Lammaisten Energia Oy,24,2026-08-02,2026-09-01,10.42,10.42,9.75,7.608965424076606,2026-07-31,114,109,5,3,2,1,1,2026-08-01,115,109,6,34,47,1,0,2026-08-01,,2.653193612406563,2.2305468420400443,10.37264771094495,10.42,10.446853679834994,0.04735228905505018,0.0,0.026853679834994537
Lammaisten Energia Oy,24,2026-08-03,2026-09-02,10.42,10.42,9.75,7.608965424076606,2026-07-31,115,109,6,3,2,1,1,2026-08-02,116,109,7,34,47,1,0,2026-08-02,,2.692653853285771,2.208168775510882,10.384485783208714,10.42,10.440140259876246,0.0355142167912863,0.0,0.020140259876246347
Lammaisten Energia Oy,24,2026-08-04,2026-09-03,10.42,10.42,9.75,7.529972530779754,2026-08-03,116,109,7,3,2,1,1,2026-08-03,117,109,8,34,47,1,0,2026-08-03,,2.7222490339451766,2.1913852256140096,10.36966646941748,10.42,10.411407326918129,0.050333530582520325,0.0,0.008592673081871283
Lammaisten Energia Oy,24,2026-08-05,2026-09-04,10.42,10.42,9.75,7.585975403556771,2026-08-04,117,109,8,3,2,1,1,2026-08-04,118,109,9,34,47,1,0,2026-08-04,,2.764193642763944,2.1985457865155684,10.399050713896214,10.42,10.430356357021703,0.02094928610378588,0.0,0.010356357021702678
Lammaisten Energia Oy,24,2026-08-06,2026-09-05,10.42,10.42,9.985,7.4775578248974,2026-08-05,118,109,9,3,2,1,1,2026-08-05,119,109,10,34,47,1,0,2026-08-05,,2.7816513811837655,2.1899154889974835,10.37176276182435,10.42,10.324741994168466,0.04823723817565018,0.0,0.09525800583153377
Lammaisten Energia Oy,24,2026-08-07,2026-09-06,10.42,10.42,9.98,7.496314151846784,2026-08-06,119,109,10,3,2,1,1,2026-08-06,120,109,11,35,48,1,0,2026-08-06,,2.8218490796634743,2.269297160523762,10.389448969453078,10.42,10.355683393711164,0.03055103054692232,0.0,0.06431660628883584
Lammaisten Energia Oy,24,2026-08-08,2026-09-07,10.42,10.42,9.98,7.491129336525306,2026-08-07,120,109,11,3,2,1,1,2026-08-07,121,109,12,36,49,1,0,2026-08-07,,2.8473082717859097,2.322894332431126,10.395531282493364,10.42,10.37020710068693,0.02446871750663604,0.0,0.049792899313070293
Lammaisten Energia Oy,24,2026-08-09,2026-09-08,10.42,10.42,9.98,7.491129336525306,2026-08-07,121,109,12,3,2,1,1,2026-08-08,122,109,13,36,49,1,0,2026-08-08,,2.867698869708106,2.364388415192018,10.401648461870023,10.42,10.382655325515197,0.01835153812997703,0.0,0.037344674484803164
Lammaisten Energia Oy,24,2026-08-10,2026-09-09,10.42,10.42,9.98,7.491129336525306,2026-08-07,122,109,13,3,2,1,1,2026-08-09,123,109,14,36,49,1,0,2026-08-09,,2.882991818149753,2.395508977262687,10.406236346402517,10.42,10.391991494136398,0.013763653597482772,0.0,0.028008505863601485
Lammaisten Energia Oy,24,2026-08-11,2026-09-10,10.42,10.42,9.95,7.565430143638851,2026-08-10,123,109,14,3,2,1,1,2026-08-10,124,109,15,36,49,1,0,2026-08-10,,2.894461529480988,2.4188493988156887,10.431967501935953,10.42,10.430283862736362,0.01196750193595264,0.0,0.010283862736361726
Lammaisten Energia Oy,24,2026-08-12,2026-09-11,10.42,10.42,9.95,7.543820451436388,2026-08-11,124,109,15,3,2,1,1,2026-08-11,125,109,16,37,50,1,0,2026-08-11,,2.884488611201028,2.4102795132020534,10.422492718791224,10.42,10.421229989391533,0.0024927187912240356,0.0,0.0012299893915326265
Lammaisten Energia Oy,24,2026-08-13,2026-09-12,10.42,12.04,9.95,7.565919439124487,2026-08-12,125,109,16,3,2,1,1,2026-08-12,126,109,17,37,50,1,0,2026-08-12,,2.8824113455416738,2.409254522042443,10.428499235399848,10.42,10.427552188350079,1.6115007646001516,1.6199999999999992,1.6124478116499201
Lammaisten Energia Oy,24,2026-08-14,2026-09-13,10.42,12.04,9.95,7.4593920861833105,2026-08-13,126,109,17,3,2,1,1,2026-08-13,127,109,18,37,50,1,0,2026-08-13,,2.8753286493751338,2.40296103175071,10.394416220667534,10.42,10.393705935380206,1.6455837793324655,1.6199999999999992,1.6462940646197932
Nurmijärven Sähkö Oy,12,2026-07-27,2026-08-26,10.45,11.49,10.48,8.763114863013698,2026-07-24,109,109,0,2,1,1,0,2026-07-26,109,109,0,36,37,1,0,2026-07-26,,1.8215983660000277,1.7431373134513115,10.490413968704118,10.45,10.457875652939503,0.9995860312958822,1.040000000000001,1.0321243470604973
Nurmijärven Sähkö Oy,12,2026-07-28,2026-08-27,10.45,11.49,10.545,8.568218520547944,2026-07-27,110,109,1,2,1,1,0,2026-07-27,110,109,1,36,37,1,0,2026-07-27,,1.7879200587465962,1.7365742693350592,10.421841573788361,10.45,10.3779378369649,1.0681584262116388,1.040000000000001,1.1120621630351
Nurmijärven Sähkö Oy,12,2026-07-29,2026-08-28,10.45,11.49,10.6,8.490944904109588,2026-07-28,111,109,2,2,1,1,0,2026-07-28,111,109,2,37,38,1,0,2026-07-28,,1.8113854139229608,1.7966260718643083,10.405699095409764,10.45,10.356271292792169,1.0843009045902363,1.040000000000001,1.1337287072078315
Nurmijärven Sähkö Oy,12,2026-07-30,2026-08-29,10.45,11.49,10.66,8.781259068493151,2026-07-29,112,109,3,2,1,1,0,2026-07-29,112,109,3,38,39,1,0,2026-07-29,,1.8483028344148233,1.8747333278708342,10.503868570872392,10.45,10.448797718909194,0.9861314291276084,1.040000000000001,1.041202281090806
Nurmijärven Sähkö Oy,12,2026-07-31,2026-08-30,10.45,11.49,10.66,8.746273794520546,2026-07-30,113,109,4,2,1,1,0,2026-07-30,113,109,4,39,40,1,0,2026-07-30,,1.8034123586878295,1.875735228779838,10.479905845962513,10.45,10.438602706990114,1.0100941540374873,1.040000000000001,1.0513972930098863
Nurmijärven Sähkö Oy,12,2026-08-01,2026-08-31,10.45,11.49,10.815,8.888607986301372,2026-07-31,114,109,5,2,1,1,0,2026-07-31,114,109,5,39,40,1,0,2026-07-31,,1.7784908203857355,1.885232972954742,10.515129642006132,10.45,10.437652287776833,0.9748703579938685,1.040000000000001,1.0523477122231668
Nurmijärven Sähkö Oy,12,2026-08-02,2026-09-01,10.45,11.49,10.815,8.888607986301372,2026-07-31,115,109,6,2,1,1,0,2026-08-01,115,109,6,40,41,1,0,2026-08-01,,1.7242161187139584,1.8955227331407134,10.498847231504598,10.45,10.440739215832625,0.991152768495402,1.040000000000001,1.049260784167375
Nurmijärven Sähkö Oy,12,2026-08-03,2026-09-02,10.45,11.49,10.99,8.888607986301372,2026-07-31,116,109,7,2,1,1,0,2026-08-02,116,109,7,40,41,1,0,2026-08-02,,1.6835100924601258,1.903240053280192,10.48663542362845,10.45,10.390554411874469,1.0033645763715509,1.040000000000001,1.0994455881255316
Nurmijärven Sähkö Oy,12,2026-08-04,2026-09-03,10.45,11.49,10.925,8.728779438356165,2026-08-03,117,109,8,2,1,1,0,2026-08-03,117,109,8,41,42,1,0,2026-08-03,,1.6529805727697513,1.9527780433848012,10.429528003337774,10.45,10.37696724452229,1.0604719966622262,1.040000000000001,1.113032755477711
Nurmijärven Sähkö Oy,12,2026-08-05,2026-09-04,10.45,11.49,10.99,8.838225753424656,2026-08-04,118,109,9,2,1,1,0,2026-08-04,118,109,9,42,43,1,0,2026-08-04,,1.670040569988272,2.01363867294956,10.467479897023878,10.45,10.408559327912263,1.022520102976122,1.040000000000001,1.0814406720877372
Nurmijärven Sähkö Oy,12,2026-08-06,2026-09-05,11.49,11.49,10.99,8.654765383561644,2026-08-05,119,109,10,2,1,1,0,2026-08-05,119,109,10,42,44,1,0,2026-08-05,,1.65547398913504,2.048172566356006,11.136071811809005,11.49,11.403881384975296,0.35392818819099503,0.0,0.08611861502470397
Nurmijärven Sähkö Oy,12,2026-08-07,2026-09-06,11.49,11.49,11.29,8.644147739726026,2026-08-06,120,109,11,3,2,1,0,2026-08-06,120,109,11,42,44,1,0,2026-08-06,,1.950414145960869,2.1199380788765936,11.221368565706069,11.49,11.332225745580786,0.26863143429393155,0.0,0.15777425441921444
Nurmijärven Sähkö Oy,12,2026-08-08,2026-09-07,11.49,11.49,11.29,8.630679698630136,2026-08-07,121,109,12,3,2,1,0,2026-08-07,121,109,12,43,45,1,0,2026-08-07,,2.1742736745391453,2.2514166242259384,11.284486011950785,11.49,11.367628896856823,0.2055139880492156,0.0,0.1223711031431769
Nurmijärven Sähkö Oy,12,2026-08-09,2026-09-08,11.49,11.49,11.29,8.630679698630136,2026-08-07,122,109,13,3,2,1,0,2026-08-08,122,109,13,43,45,1,0,2026-08-08,,2.345535331246825,2.3533925435119194,11.335864508963088,11.49,11.398221672642617,0.1541354910369126,0.0,0.09177832735738356
Nurmijärven Sähkö Oy,12,2026-08-10,2026-09-09,11.49,11.49,11.29,8.630679698630136,2026-08-07,123,109,14,3,2,1,0,2026-08-09,123,109,14,43,45,1,0,2026-08-09,,2.4739815737775848,2.4298744829764054,11.374398381722317,11.49,11.421166254481962,0.11560161827768312,0.0,0.06883374551803811
Nurmijärven Sähkö Oy,12,2026-08-11,2026-09-10,11.49,11.49,11.2,8.748859438356163,2026-08-10,124,109,15,3,2,1,0,2026-08-10,124,109,15,43,45,1,0,2026-08-10,,2.570316255675655,2.48723593757477,11.438752708209545,11.49,11.50082861277928,0.05124729179045495,0.0,0.010828612779279823
Nurmijärven Sähkö Oy,12,2026-08-12,2026-09-11,11.49,11.49,11.29,8.705082287671232,2026-08-11,125,109,16,3,2,1,0,2026-08-11,125,109,16,44,46,1,0,2026-08-11,,2.6130223321677004,2.4782120935920364,11.438431385951679,11.49,11.45798831437898,0.05156861404832114,0.0,0.03201168562102019
Nurmijärven Sähkö Oy,12,2026-08-13,2026-09-12,11.49,11.49,11.29,8.724316452054794,2026-08-12,126,109,17,3,2,1,0,2026-08-12,126,109,17,44,47,1,0,2026-08-12,,2.6559961772079674,2.504888498276219,11.457093788778828,11.49,11.471761485099304,0.032906211221172654,0.0,0.0182385149006965
Nurmijärven Sähkö Oy,12,2026-08-14,2026-09-13,11.49,11.49,11.29,8.579424123287671,2026-08-13,127,109,18,3,2,1,0,2026-08-13,127,109,18,44,47,1,0,2026-08-13,,2.6834180198922772,2.5200872606934657,11.421852642953985,11.49,11.43285341519434,0.0681473570460156,0.0,0.05714658480565937
Nurmijärven Sähkö Oy,24,2026-07-27,2026-08-26,9.45,10.49,9.59,7.456499233926127,2026-07-24,109,109,0,2,1,1,0,2026-07-26,109,109,0,30,42,1,0,2026-07-26,,2.078888970322231,2.0990140960896744,9.475616461274507,9.45,9.43965399900474,1.0143835387254931,1.040000000000001,1.05034600099526
Nurmijärven Sähkö Oy,24,2026-07-28,2026-08-27,9.45,10.49,9.64,7.337356641586867,2026-07-27,110,109,1,2,1,1,0,2026-07-27,110,109,1,30,42,1,0,2026-07-27,,2.0575419192601414,2.1076357635857237,9.433469568254102,9.45,9.391497721551776,1.0565304317458981,1.040000000000001,1.0985022784482243
Nurmijärven Sähkö Oy,24,2026-07-29,2026-08-28,9.45,10.49,9.75,7.273444350205198,2026-07-28,111,109,2,2,1,1,0,2026-07-28,111,109,2,31,43,1,0,2026-07-28,,2.0713172790483894,2.156387662292576,9.418428488776076,9.45,9.353949603749331,1.0715715112239241,1.040000000000001,1.1360503962506687
Nurmijärven Sähkö Oy,24,2026-07-30,2026-08-29,9.45,10.49,9.69,7.420560909712721,2026-07-29,112,109,3,2,1,1,0,2026-07-29,112,109,3,32,44,1,0,2026-07-29,,2.0976268717349926,2.2364296591681327,9.470456334434314,9.45,9.440097170664256,1.0195436655656867,1.040000000000001,1.0499028293357444
Nurmijärven Sähkö Oy,24,2026-07-31,2026-08-30,9.45,10.49,9.719999999999999,7.412508994528044,2026-07-30,113,109,4,2,1,1,0,2026-07-30,113,109,4,33,45,1,0,2026-07-30,,2.0805799263730638,2.244682016947919,9.462926676270332,9.45,9.431157303442788,1.0270733237296685,1.040000000000001,1.0588426965572122
Nurmijärven Sähkö Oy,24,2026-08-01,2026-08-31,9.45,10.49,9.75,7.608965424076606,2026-07-31,114,109,5,2,1,1,0,2026-07-31,114,109,5,34,46,1,0,2026-07-31,,2.0698076961477865,2.260384264078928,9.518631936067317,9.45,9.48580490644666,0.9713680639326832,1.040000000000001,1.0041950935533404
Nurmijärven Sähkö Oy,24,2026-08-02,2026-09-01,9.45,10.49,9.75,7.608965424076606,2026-07-31,115,109,6,2,1,1,0,2026-08-01,115,109,6,34,47,1,0,2026-08-01,,2.0126144160916883,2.2305468420400443,9.501473952050487,9.45,9.476853679834994,0.988526047949513,1.040000000000001,1.0131463201650064
Nurmijärven Sähkö Oy,24,2026-08-03,2026-09-02,9.45,10.49,9.75,7.608965424076606,2026-07-31,116,109,7,2,1,1,0,2026-08-02,116,109,7,34,47,1,0,2026-08-02,,1.9697194560496145,2.208168775510882,9.488605464037866,9.45,9.470140259876246,1.0013945359621346,1.040000000000001,1.0198597401237546
Nurmijärven Sähkö Oy,24,2026-08-04,2026-09-03,9.45,10.49,9.75,7.529972530779754,2026-08-03,117,109,8,2,1,1,0,2026-08-03,117,109,8,34,47,1,0,2026-08-03,,1.9375482360180591,2.1913852256140096,9.455256230039343,9.45,9.441407326918128,1.0347437699606576,1.040000000000001,1.0485926730818722
Nurmijärven Sähkö Oy,24,2026-08-05,2026-09-04,9.45,10.49,9.75,7.585975403556771,2026-08-04,118,109,9,2,1,1,0,2026-08-04,118,109,9,34,47,1,0,2026-08-04,,1.9331680443186057,2.1985457865155684,9.470743034362613,9.45,9.460356357021702,1.0192569656373873,1.040000000000001,1.0296436429782982
Nurmijärven Sähkö Oy,24,2026-08-06,2026-09-05,10.49,10.49,9.985,7.4775578248974,2026-08-05,119,109,10,2,1,1,0,2026-08-05,119,109,10,34,47,1,0,2026-08-05,,1.9158821823497614,2.1899154889974835,10.16103200217415,10.49,10.394741994168466,0.32896799782585084,0.0,0.09525800583153377
Nurmijärven Sähkö Oy,24,2026-08-07,2026-09-06,10.49,10.49,9.98,7.496314151846784,2026-08-06,120,109,11,3,2,1,0,2026-08-06,120,109,11,35,48,1,0,2026-08-06,,2.190022180537971,2.269297160523762,10.248900899715427,10.49,10.425683393711164,0.2410991002845737,0.0,0.06431660628883584
Nurmijärven Sähkö Oy,24,2026-08-08,2026-09-07,10.49,10.49,9.98,7.491129336525306,2026-08-07,121,109,12,3,2,1,0,2026-08-07,121,109,12,36,49,1,0,2026-08-07,,2.3909380974417824,2.322894332431126,10.307620230190127,10.49,10.44020710068693,0.1823797698098737,0.0,0.049792899313070293
Nurmijärven Sähkö Oy,24,2026-08-09,2026-09-08,10.49,10.49,9.98,7.491129336525306,2026-08-07,122,109,13,3,2,1,0,2026-08-08,122,109,13,36,49,1,0,2026-08-08,,2.54292123895001,2.364388415192018,10.353215172642596,10.49,10.452655325515197,0.13678482735740438,0.0,0.037344674484803164
Nurmijärven Sähkö Oy,24,2026-08-10,2026-09-09,10.49,10.49,9.98,7.491129336525306,2026-08-07,123,109,14,3,2,1,0,2026-08-09,123,109,14,36,49,1,0,2026-08-09,,2.6569085950811813,2.395508977262687,10.387411379481946,10.49,10.461991494136399,0.10258862051805373,0.0,0.028008505863601485
Nurmijärven Sähkö Oy,24,2026-08-11,2026-09-10,10.49,10.49,9.95,7.565430143638851,2026-08-10,124,109,15,3,2,1,0,2026-08-10,124,109,15,36,49,1,0,2026-08-10,,2.7423991121795597,2.4188493988156887,10.435348776745524,10.49,10.500283862736362,0.05465122325447602,0.0,0.010283862736361726
Nurmijärven Sähkö Oy,24,2026-08-12,2026-09-11,10.49,10.49,9.95,7.543820451436388,2026-08-11,125,109,16,3,2,1,0,2026-08-11,125,109,16,37,50,1,0,2026-08-11,,2.7879417982249572,2.4102795132020534,10.442528674898403,10.49,10.491229989391533,0.04747132510159702,0.0,0.0012299893915326265
Nurmijärven Sähkö Oy,24,2026-08-13,2026-09-12,10.49,10.49,9.95,7.565919439124487,2026-08-12,126,109,17,3,2,1,0,2026-08-12,126,109,17,37,50,1,0,2026-08-12,,2.8275012358096214,2.409254522042443,10.461026202480234,10.49,10.49755218835008,0.028973797519766364,0.0,0.007552188350079092
Nurmijärven Sähkö Oy,24,2026-08-14,2026-09-13,10.49,10.49,9.95,7.4593920861833105,2026-08-13,127,109,18,3,2,1,0,2026-08-13,127,109,18,37,50,1,0,2026-08-13,,2.8516460670760946,2.40296103175071,10.436311445977822,10.49,10.463705935380206,0.053688554022178536,0.0,0.026294064619794
Omavoima Oy,12,2026-07-27,2026-08-26,10.07,10.97,10.48,8.763114863013698,2026-07-24,109,109,0,3,2,1,0,2026-07-26,109,109,0,36,37,1,0,2026-07-26,,1.441598457823584,1.7431373134513115,10.110413996251184,10.07,10.077875652939504,0.8595860037488166,0.9000000000000004,0.8921243470604967
Omavoima Oy,12,2026-07-29,2026-08-28,10.77,10.97,10.6,8.490944904109588,2026-07-28,110,109,1,3,2,1,1,2026-07-27,111,109,2,37,38,1,0,2026-07-28,,1.4079201276142637,1.7966260718643083,10.508659509517155,10.77,10.676271292792169,0.4613404904828453,0.20000000000000107,0.2937287072078316
Omavoima Oy,12,2026-07-30,2026-08-29,10.77,10.97,10.66,8.781259068493151,2026-07-29,111,109,2,4,3,1,1,2026-07-29,112,109,3,38,39,1,0,2026-07-29,,1.6257038696833006,1.8747333278708342,10.661088881452935,10.77,10.768797718909195,0.30891111854706566,0.20000000000000107,0.20120228109080607
Omavoima Oy,12,2026-07-31,2026-08-30,10.77,10.97,10.66,8.746273794520546,2026-07-30,112,109,3,4,3,1,1,2026-07-30,113,109,4,39,40,1,0,2026-07-30,,1.7164631351391875,1.875735228779838,10.677821078897919,10.77,10.758602706990114,0.29217892110208155,0.20000000000000107,0.2113972930098864
Omavoima Oy,12,2026-08-01,2026-08-31,10.77,10.97,10.815,8.888607986301372,2026-07-31,113,109,4,4,3,1,1,2026-07-31,114,109,5,39,40,1,0,2026-07-31,,1.793278902724254,1.885232972954742,10.743566066707688,10.77,10.757652287776834,0.22643393329231287,0.20000000000000107,0.21234771222316695
Omavoima Oy,12,2026-08-02,2026-09-01,10.77,10.97,10.815,8.888607986301372,2026-07-31,114,109,5,4,3,1,1,2026-08-01,115,109,6,40,41,1,0,2026-08-01,,1.8153071804678476,1.8955227331407134,10.750174550030765,10.77,10.760739215832626,0.21982544996923536,0.20000000000000107,0.20926078416737504
